Aquagenic palmoplantar keratoderma	source	native	name	Corrected p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
158	GO:CC	GO:0043025	neuronal cell body	0.0226317423830726	True	"""The portion of a neuron that includes the nucleus, but excludes cell projections such as axons and dendrites."" [GOC:go_curators]"	491	99	8	16420	0.0808080808080808	0.0162932790224032	query_1	['GO:0036477', 'GO:0044297']	['SRC', 'EPHA5', 'KIF5A', 'DLG2', 'SOS1', 'FYN', 'DIP2B', 'PTK2B']
1013	GO:BP	GO:0048878	chemical homeostasis	0.0226810958305241	True	"""Any biological process involved in the maintenance of an internal steady state of a chemical."" [GOC:isa_complete]"	954	99	13	15719	0.1313131313131313	0.0136268343815513	query_1	['GO:0042592']	['EPHA5', 'ITGB3', 'PIK3R1', 'PLCG2', 'GRIN1', 'CFTR', 'LYN', 'CHRNA7', 'PLCG1', 'PTK2B', 'ITGB6', 'LCK', 'PTPN11']
288	REAC	REAC:R-HSA-5654695	PI-3K cascade:FGFR2	0.0226868796761865	True	PI-3K cascade:FGFR2	17	96	2	10022	0.0208333333333333	0.1176470588235294	query_1	['REAC:R-HSA-5654696']	['PIK3R1', 'PTPN11']
286	REAC	REAC:R-HSA-9703465	Signaling by FLT3 fusion proteins	0.0226868796761865	True	Signaling by FLT3 fusion proteins	17	96	2	10022	0.0208333333333333	0.1176470588235294	query_1	['REAC:R-HSA-9682385']	['PIK3R1', 'SOS1']
287	REAC	REAC:R-HSA-5654712	FRS-mediated FGFR4 signaling	0.0226868796761865	True	FRS-mediated FGFR4 signaling	17	96	2	10022	0.0208333333333333	0.1176470588235294	query_1	['REAC:R-HSA-5654716']	['SOS1', 'PTPN11']
285	REAC	REAC:R-HSA-167044	Signalling to RAS	0.0226868796761865	True	Signalling to RAS	17	96	2	10022	0.0208333333333333	0.1176470588235294	query_1	['REAC:R-HSA-187687']	['SHC1', 'SOS1']
284	REAC	REAC:R-HSA-8934593	Regulation of RUNX1 Expression and Activity	0.0226868796761865	True	Regulation of RUNX1 Expression and Activity	17	96	2	10022	0.0208333333333333	0.1176470588235294	query_1	['REAC:R-HSA-8878171']	['SRC', 'PTPN11']
1014	GO:BP	GO:0070997	neuron death	0.0228312663209255	True	"""The process of cell death in a neuron."" [GOC:BHF, GOC:mah]"	352	99	7	15719	0.0707070707070707	0.0198863636363636	query_1	['GO:0008219']	['FYN', 'GRIN2B', 'RHOA', 'CHRNA7', 'PTK2B', 'EFNB2', 'CBL']
1020	GO:BP	GO:0009135	purine nucleoside diphosphate metabolic process	0.0230593849223472	True	"""The chemical reactions and pathways involving purine nucleoside diphosphate, a compound consisting of a purine base linked to a ribose or deoxyribose sugar esterified with diphosphate on the sugar."" [GOC:go_curators, ISBN:0198506732]"	20	99	2	15719	0.0202020202020202	0.1	query_1	['GO:0009132']	['DLG2', 'DLG1']
1019	GO:BP	GO:0009179	purine ribonucleoside diphosphate metabolic process	0.0230593849223472	True	"""The chemical reactions and pathways involving purine ribonucleoside diphosphate, a compound consisting of a purine base linked to a ribose sugar esterified with diphosphate on the sugar."" [GOC:go_curators, ISBN:0198506732]"	20	99	2	15719	0.0202020202020202	0.1	query_1	['GO:0009135', 'GO:0009185']	['DLG2', 'DLG1']
1018	GO:BP	GO:0099515	actin filament-based transport	0.0230593849223472	True	"""The transport of organelles or other particles from one location in the cell to another along actin filaments."" [GOC:dos, GOC:dph, GOC:mah, GOC:tb]"	20	99	2	15719	0.0202020202020202	0.1	query_1	['GO:0030705']	['WASL', 'MYO5A']
1017	GO:BP	GO:0014856	skeletal muscle cell proliferation	0.0230593849223472	True	"""The multiplication or reproduction of skeletal muscle cells, resulting in the expansion of a cell population."" [CL:0000188, GOC:ef, GOC:mtg_muscle]"	20	99	2	15719	0.0202020202020202	0.1	query_1	['GO:0014855']	['SRC', 'HGF']
1016	GO:BP	GO:0097062	dendritic spine maintenance	0.0230593849223472	True	"""The organization process that preserves a dendritic spine in a stable functional or structural state. A dendritic spine is a specialized protrusion from a neuronal dendrite and is involved in synaptic transmission."" [GOC:BHF, PMID:20410104]"	20	99	2	15719	0.0202020202020202	0.1	query_1	['GO:0043954', 'GO:0097061']	['FYN', 'GRIN2B']
1015	GO:BP	GO:0071498	cellular response to fluid shear stress	0.0230593849223472	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a fluid shear stress stimulus. Fluid shear stress is the force acting on an object in a system where the fluid is moving across a solid surface."" [GOC:mah]"	20	99	2	15719	0.0202020202020202	0.1	query_1	['GO:0033554', 'GO:0034405']	['SRC', 'PTK2B']
1021	GO:BP	GO:0046629	gamma-delta T cell activation	0.0230593849223472	True	"""The change in morphology and behavior of a gamma-delta T cell resulting from exposure to a mitogen, cytokine, chemokine, cellular ligand, or an antigen for which it is specific."" [GOC:add]"	20	99	2	15719	0.0202020202020202	0.1	query_1	['GO:0042110']	['ITK', 'SYK']
1022	GO:BP	GO:0034219	carbohydrate transmembrane transport	0.0231582961718306	True	"""The process in which a carbohydrate is transported across a membrane."" [GOC:mah]"	120	99	4	15719	0.0404040404040404	0.0333333333333333	query_1	['GO:0008643', 'GO:0055085']	['PIK3R1', 'RHOQ', 'PTPN11', 'YES1']
1024	GO:BP	GO:0051650	establishment of vesicle localization	0.0237571368853061	True	"""The directed movement of a vesicle to a specific location."" [GOC:ai]"	191	99	5	15719	0.0505050505050505	0.0261780104712041	query_1	['GO:0051648', 'GO:0051649', 'GO:0051656']	['KIF5A', 'WASL', 'KIF5B', 'MYO5A', 'RAB27A']
1023	GO:BP	GO:0002758	innate immune response-activating signaling pathway	0.0237571368853061	True	"""The series of molecular signals generated by a ligand binding to its receptor that lead to the activation or perpetuation of an innate immune response."" [GOC:jy, GOC:mah, PMID:11418339, PMID:28105028]"	191	99	5	15719	0.0505050505050505	0.0261780104712041	query_1	['GO:0002218', 'GO:0002757']	['SRC', 'PLCG2', 'FYN', 'LYN', 'SYK']
1025	GO:BP	GO:0098930	axonal transport	0.0242475359053669	True	"""The directed movement of organelles or molecules along microtubules in axons."" [ISBN:0815316194]"	63	99	3	15719	0.0303030303030303	0.0476190476190476	query_1	['GO:0008088']	['KIF5A', 'DLG2', 'KIF5B']
1026	GO:BP	GO:0006801	superoxide metabolic process	0.0242475359053669	True	"""The chemical reactions and pathways involving superoxide, the superoxide anion O2- (superoxide free radical), or any compound containing this species."" [GOC:jl]"	63	99	3	15719	0.0303030303030303	0.0476190476190476	query_1	['GO:0072593']	['PREX1', 'SHC1', 'SYK']
1027	GO:BP	GO:0014902	myotube differentiation	0.0244082593249348	True	"""The process in which a relatively unspecialized cell acquires specialized features of a myotube cell. Myotube differentiation starts with myoblast fusion and the appearance of specific cell markers (this is the cell development step). Then individual myotubes can fuse to form bigger myotubes and start to contract. Myotubes are multinucleated cells that are formed when proliferating myoblasts exit the cell cycle, differentiate and fuse."" [GOC:mtg_muscle]"	122	99	4	15719	0.0404040404040404	0.0327868852459016	query_1	['GO:0051146']	['ITGB1', 'DOCK1', 'DOCK2', 'DOCK5']
290	REAC	REAC:R-HSA-446353	Cell-extracellular matrix interactions	0.0251042445010251	True	Cell-extracellular matrix interactions	18	96	2	10022	0.0208333333333333	0.1111111111111111	query_1	['REAC:R-HSA-446728']	['ITGB1', 'PXN']
289	REAC	REAC:R-HSA-9725371	Nuclear events stimulated by ALK signaling in cancer	0.0251042445010251	True	Nuclear events stimulated by ALK signaling in cancer	18	96	2	10022	0.0208333333333333	0.1111111111111111	query_1	['REAC:R-HSA-9725370']	['FN1', 'KIF5B']
291	REAC	REAC:R-HSA-5654700	FRS-mediated FGFR2 signaling	0.0251042445010251	True	FRS-mediated FGFR2 signaling	18	96	2	10022	0.0208333333333333	0.1111111111111111	query_1	['REAC:R-HSA-5654696']	['SOS1', 'PTPN11']
1032	GO:BP	GO:0001763	morphogenesis of a branching structure	0.025132487698283	True	"""The process in which the anatomical structures of branches are generated and organized. A branch is a division or offshoot from a main stem. Examples in animals would include blood vessels, nerves, lymphatics and other endothelial or epithelial tubes."" [ISBN:0721662544]"	194	99	5	15719	0.0505050505050505	0.0257731958762886	query_1	['GO:0009653', 'GO:0032501']	['MET', 'SRC', 'HGF', 'DLG1', 'GRB2']
1031	GO:BP	GO:0010888	negative regulation of lipid storage	0.025132487698283	True	"""Any process that decreases the rate, frequency or extent of lipid storage. Lipid storage is the accumulation and maintenance in cells or tissues of lipids, compounds soluble in organic solvents but insoluble or sparingly soluble in aqueous solvents. Lipid reserves can be accumulated during early developmental stages for mobilization and utilization at later stages of development."" [GOC:BHF, GOC:dph, GOC:tb]"	21	99	2	15719	0.0202020202020202	0.0952380952380952	query_1	['GO:0010883', 'GO:0019915', 'GO:1905953']	['ITGAV', 'ITGB3']
1030	GO:BP	GO:0046039	GTP metabolic process	0.025132487698283	True	"""The chemical reactions and pathways involving GTP, guanosine triphosphate."" [GOC:go_curators]"	21	99	2	15719	0.0202020202020202	0.0952380952380952	query_1	['GO:0009150', 'GO:0009205']	['RHOQ', 'RHOA']
1029	GO:BP	GO:0007625	grooming behavior	0.025132487698283	True	"""The specific behavior of an organism relating to grooming, cleaning and brushing to remove dirt and parasites."" [GOC:jl, GOC:pr]"	21	99	2	15719	0.0202020202020202	0.0952380952380952	query_1	['GO:0007610']	['DLG4', 'SHANK3']
1028	GO:BP	GO:0032402	melanosome transport	0.025132487698283	True	"""The directed movement of melanosomes into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:ln]"	21	99	2	15719	0.0202020202020202	0.0952380952380952	query_1	['GO:0032400', 'GO:0032401', 'GO:0051904']	['MYO5A', 'RAB27A']
1033	GO:BP	GO:0010517	regulation of phospholipase activity	0.0251539108978982	True	"""Any process that modulates the frequency, rate or extent of phospholipase activity, the hydrolysis of a phospholipid."" [GOC:BHF, GOC:dph, GOC:tb]"	64	99	3	15719	0.0303030303030303	0.046875	query_1	['GO:0060191']	['ITK', 'EGFR', 'PDGFRA']
1034	GO:BP	GO:0051146	striated muscle cell differentiation	0.0253230040941051	True	"""The process in which a relatively unspecialized cell acquires specialized features of a striated muscle cell; striated muscle fibers are divided by transverse bands into striations, and cardiac and voluntary muscle are types of striated muscle."" [CL:0000737, GOC:ai]"	274	99	6	15719	0.0606060606060606	0.0218978102189781	query_1	['GO:0042692']	['ITGB1', 'DOCK1', 'EFNB2', 'DOCK2', 'DOCK5', 'PDGFRA']
1035	GO:BP	GO:0048675	axon extension	0.0255989199701827	True	"""Long distance growth of a single axon process involved in cellular development."" [GOC:BHF, GOC:dgh, GOC:dph, GOC:jid, GOC:lm, GOC:rl]"	124	99	4	15719	0.0404040404040404	0.032258064516129	query_1	['GO:0007409', 'GO:1990138']	['ITGB1', 'FN1', 'DIP2B', 'VCL']
1036	GO:BP	GO:0043280	positive regulation of cysteine-type endopeptidase activity involved in apoptotic process	0.0255989199701827	True	"""Any process that activates or increases the activity of a cysteine-type endopeptidase involved in the apoptotic process."" [GOC:jl, GOC:mtg_apoptosis]"	124	99	4	15719	0.0404040404040404	0.032258064516129	query_1	['GO:0043281', 'GO:2001056']	['RHOA', 'DLC1', 'SYK', 'LCK']
173	GO:CC	GO:0070382	exocytic vesicle	0.0258105309278366	True	"""A transport vesicle that mediates transport from an intracellular compartment to the plasma membrane, and fuses with the plasma membrane to release various cargo molecules, such as proteins or hormones, by exocytosis."" [GOC:kad, GOC:mah]"	226	99	5	16420	0.0505050505050505	0.0221238938053097	query_1	['GO:0030133', 'GO:0099503']	['DLG4', 'GRIN2A', 'SYTL3', 'GRIN1', 'RAB27A']
174	GO:CC	GO:0070436	Grb2-EGFR complex	0.0258105309278366	True	"""A protein complex that contains the epidermal growth factor receptor (EGFR) and Grb2, and is involved in linking EGFR activation to the p21-Ras pathway."" [GOC:mah, PMID:7798267]"	2	99	1	16420	0.0101010101010101	0.5	query_1	['GO:0098797']	['GRB2']
172	GO:CC	GO:0005576	extracellular region	0.0258105309278366	True	"""The space external to the outermost structure of a cell. For cells without external protective or external encapsulating structures this refers to space outside of the plasma membrane. This term covers the host cell environment outside an intracellular parasite."" [GOC:go_curators]"	3767	99	33	16420	0.3333333333333333	0.008760286700292	query_1	['GO:0110165']	['MET', 'ITGB1', 'ITGAV', 'FN1', 'EPHB4', 'SRC', 'SPP1', 'ITGB3', 'CRK', 'DLG3', 'RHOQ', 'HGF', 'PLCG2', 'WASL', 'DLG1', 'GRIN1', 'ITGA2B', 'DIP2B', 'WAS', 'RHOA', 'RHOG', 'LYN', 'GRB2', 'EGFR', 'VCL', 'MYO5A', 'EPHB3', 'TLN1', 'DOCK2', 'LCK', 'EFNB1', 'RAB27A', 'YES1']
171	GO:CC	GO:0043296	apical junction complex	0.0258105309278366	True	"""A functional unit located near the cell apex at the points of contact between epithelial cells, which in vertebrates is composed of the tight junction, the zonula adherens, and desmosomes and in some invertebrates, such as Drosophila, is composed of the subapical complex (SAC), the zonula adherens and the septate junction. Functions in the regulation of cell polarity, tissue integrity and intercellular adhesion and permeability."" [GOC:go_curators, GOC:kmv, PMID:12525486, PMID:15196556]"	144	99	4	16420	0.0404040404040404	0.0277777777777777	query_1	['GO:0005911']	['DLG3', 'DLG1', 'RHOA', 'VCL']
170	GO:CC	GO:0005901	caveola	0.0258105309278366	True	"""A membrane raft that forms small pit, depression, or invagination that communicates with the outside of a cell and extends inward, indenting the cytoplasm and the cell membrane. Examples include flask-shaped invaginations of the plasma membrane in adipocytes associated with caveolin proteins, and minute pits or incuppings of the cell membrane formed during pinocytosis. Caveolae may be pinched off to form free vesicles within the cytoplasm."" [GOC:mah, ISBN:0721662544, PMID:16645198]"	79	99	3	16420	0.0303030303030303	0.0379746835443038	query_1	['GO:0044853']	['SRC', 'DLC1', 'CBL']
169	GO:CC	GO:0038143	ERBB3:ERBB2 complex	0.0258105309278366	True	"""A heterodimeric complex between the tyrosine kinase receptor ERBB2 and a ligand-activated receptor ERBB3. ERBB2, which does not bind any known ligand, is activated through formation of a heterodimer with another ligand-activated ERBB family member such as ERBB3."" [GOC:signaling, PMID:16460914, PMID:8665853, Reactome:R-HSA-1247502, Reactome:R-HSA-1963573, Reactome:R-HSA-1963589]"	2	99	1	16420	0.0101010101010101	0.5	query_1	['GO:0098802']	['ERBB2']
168	GO:CC	GO:0036398	TCR signalosome	0.0258105309278366	True	"""A multi-protein complex containing at least the T-cell receptor complex and the LAT (linker for activation of T cells) scaffold protein. Also contains a variety of signaling proteins including co-receptors, kinases, phosphatases and adaptors such as CD8. Connects events on the plasma membrane to distal signaling cascades to ultimately modulate T cell biology."" [GOC:krc, PMID:17534068, PMID:20107804, PMID:22426112]"	2	99	1	16420	0.0101010101010101	0.5	query_1	['GO:0032991']	['LCP2']
167	GO:CC	GO:0034686	integrin alphav-beta8 complex	0.0258105309278366	True	"""An integrin complex that comprises one alphav subunit and one beta8 subunit."" [PMID:12297042]"	2	99	1	16420	0.0101010101010101	0.5	query_1	['GO:0008305']	['ITGAV']
166	GO:CC	GO:0034681	integrin alpha11-beta1 complex	0.0258105309278366	True	"""An integrin complex that comprises one alpha11 subunit and one beta1 subunit."" [PMID:12297042]"	2	99	1	16420	0.0101010101010101	0.5	query_1	['GO:0008305']	['ITGB1']
165	GO:CC	GO:0071133	alpha9-beta1 integrin-ADAM8 complex	0.0258105309278366	True	"""A protein complex that consists of an alpha9-beta1 integrin complex bound to the transmembrane metallopeptidase ADAM8."" [PMID:16995821]"	2	99	1	16420	0.0101010101010101	0.5	query_1	['GO:0098797']	['ITGB3']
164	GO:CC	GO:0034678	integrin alpha8-beta1 complex	0.0258105309278366	True	"""An integrin complex that comprises one alpha8 subunit and one beta1 subunit."" [PMID:12297042]"	2	99	1	16420	0.0101010101010101	0.5	query_1	['GO:0008305']	['ITGB1']
163	GO:CC	GO:0034674	integrin alpha5-beta1 complex	0.0258105309278366	True	"""An integrin complex that comprises one alpha5 subunit and one beta1 subunit."" [PMID:12297042]"	2	99	1	16420	0.0101010101010101	0.5	query_1	['GO:0008305']	['ITGB1']
162	GO:CC	GO:0034667	integrin alpha3-beta1 complex	0.0258105309278366	True	"""An integrin complex that comprises one alpha3 subunit and one beta1 subunit."" [PMID:12297042]"	2	99	1	16420	0.0101010101010101	0.5	query_1	['GO:0008305']	['ITGB1']
161	GO:CC	GO:0034665	integrin alpha1-beta1 complex	0.0258105309278366	True	"""An integrin complex that comprises one alpha1 subunit and one beta1 subunit."" [PMID:12297042]"	2	99	1	16420	0.0101010101010101	0.5	query_1	['GO:0008305']	['ITGB1']
160	GO:CC	GO:0034684	integrin alphav-beta5 complex	0.0258105309278366	True	"""An integrin complex that comprises one alphav subunit and one beta5 subunit."" [PMID:12297042]"	2	99	1	16420	0.0101010101010101	0.5	query_1	['GO:0008305']	['ITGAV']
159	GO:CC	GO:0034680	integrin alpha10-beta1 complex	0.0258105309278366	True	"""An integrin complex that comprises one alpha10 subunit and one beta1 subunit."" [PMID:12297042]"	2	99	1	16420	0.0101010101010101	0.5	query_1	['GO:0008305']	['ITGB1']
175	GO:CC	GO:0016323	basolateral plasma membrane	0.0260018569084562	True	"""The region of the plasma membrane that includes the basal end and sides of the cell. Often used in reference to animal polarized epithelial membranes, where the basal membrane is the part attached to the extracellular matrix, or in plant cells, where the basal membrane is defined with respect to the zygotic axis."" [GOC:go_curators]"	228	99	5	16420	0.0505050505050505	0.0219298245614035	query_1	['GO:0009925', 'GO:0098590']	['DLG3', 'DLG2', 'DLG1', 'EGFR', 'ERBB2']
176	GO:CC	GO:0031528	microvillus membrane	0.0260018569084562	True	"""The portion of the plasma membrane surrounding a microvillus."" [GOC:mah]"	28	99	2	16420	0.0202020202020202	0.0714285714285714	query_1	['GO:0005902', 'GO:0031253']	['ITGAV', 'ITGB3']
1037	GO:BP	GO:0071300	cellular response to retinoic acid	0.0261258601805501	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a retinoic acid stimulus."" [GOC:mah]"	65	99	3	15719	0.0303030303030303	0.0461538461538461	query_1	['GO:0032526', 'GO:0071396', 'GO:1901701']	['LYN', 'PTK2B', 'YES1']
1038	GO:BP	GO:0051057	positive regulation of small GTPase mediated signal transduction	0.0261258601805501	True	"""Any process that activates or increases the frequency, rate or extent of small GTPase mediated signal transduction."" [GOC:ai]"	65	99	3	15719	0.0303030303030303	0.0461538461538461	query_1	['GO:0007264', 'GO:0051056', 'GO:1902533']	['ITGAV', 'SRC', 'SOS1']
1039	GO:BP	GO:0071621	granulocyte chemotaxis	0.026243890784734	True	"""The movement of a granulocyte in response to an external stimulus."" [GOC:rph]"	125	99	4	15719	0.0404040404040404	0.032	query_1	['GO:0030595', 'GO:0097530']	['PREX1', 'VAV1', 'SYK', 'PTK2']
177	GO:CC	GO:0031983	vesicle lumen	0.0263419960774511	True	"""The volume enclosed by the membrane or protein that forms a vesicle."" [GOC:mah, GOC:vesicles]"	318	99	6	16420	0.0606060606060606	0.0188679245283018	query_1	['GO:0031982', 'GO:0043233']	['FN1', 'HGF', 'EGFR', 'VCL', 'DOCK2', 'RAB27A']
1040	GO:BP	GO:1990266	neutrophil migration	0.0269499801871373	True	"""The movement of a neutrophil within or between different tissues and organs of the body."" [PMID:1826836]"	126	99	4	15719	0.0404040404040404	0.0317460317460317	query_1	['GO:0097530']	['PREX1', 'RHOG', 'VAV1', 'SYK']
1043	GO:BP	GO:0048169	regulation of long-term neuronal synaptic plasticity	0.0270398688593039	True	"""A process that modulates long-term neuronal synaptic plasticity, the ability of neuronal synapses to change long-term as circumstances require. Long-term neuronal synaptic plasticity generally involves increase or decrease in actual synapse numbers."" [GOC:jid, PMID:11891290]"	22	99	2	15719	0.0202020202020202	0.0909090909090909	query_1	['GO:0048168']	['DLG4', 'SHANK3']
1042	GO:BP	GO:0051904	pigment granule transport	0.0270398688593039	True	"""The directed movement of pigment granules into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:ai]"	22	99	2	15719	0.0202020202020202	0.0909090909090909	query_1	['GO:0006810', 'GO:0051875', 'GO:0051905']	['MYO5A', 'RAB27A']
1041	GO:BP	GO:0046847	filopodium assembly	0.0270398688593039	True	"""The assembly of a filopodium, a thin, stiff protrusion extended by the leading edge of a motile cell such as a crawling fibroblast or amoeba, or an axonal growth cone."" [GOC:dph, GOC:mah, GOC:tb, PMID:16337369, PMID:18464790]"	66	99	3	15719	0.0303030303030303	0.0454545454545454	query_1	['GO:0120031']	['PIK3R1', 'RHOQ', 'WASL']
1049	GO:BP	GO:0045061	thymic T cell selection	0.0270398688593039	True	"""The process of T cell selection that occurs in the thymus."" [ISBN:0781735149, PMID:12414722]"	22	99	2	15719	0.0202020202020202	0.0909090909090909	query_1	['GO:0033077', 'GO:0045058']	['ZAP70', 'DOCK2']
1046	GO:BP	GO:0032401	establishment of melanosome localization	0.0270398688593039	True	"""The directed movement of a melanosome to a specific location."" [GOC:mah]"	22	99	2	15719	0.0202020202020202	0.0909090909090909	query_1	['GO:0032400', 'GO:0051905']	['MYO5A', 'RAB27A']
1045	GO:BP	GO:0033630	positive regulation of cell adhesion mediated by integrin	0.0270398688593039	True	"""Any process that activates or increases the frequency, rate, or extent of cell adhesion mediated by integrin."" [GOC:add]"	22	99	2	15719	0.0202020202020202	0.0909090909090909	query_1	['GO:0033627', 'GO:0033628', 'GO:0045785']	['ITGB3', 'SYK']
1047	GO:BP	GO:1902883	negative regulation of response to oxidative stress	0.0270398688593039	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of response to oxidative stress."" [GO_REF:0000058, GOC:kmv, GOC:TermGenie, PMID:16899554]"	22	99	2	15719	0.0202020202020202	0.0909090909090909	query_1	['GO:0006979', 'GO:0048585', 'GO:1902882']	['MET', 'HGF']
1044	GO:BP	GO:0001885	endothelial cell development	0.0270398688593039	True	"""The progression of an endothelial cell over time, from its formation to the mature structure."" [GOC:dph]"	66	99	3	15719	0.0303030303030303	0.0454545454545454	query_1	['GO:0002064', 'GO:0045446']	['MET', 'RAPGEF1', 'VCL']
1050	GO:BP	GO:0045806	negative regulation of endocytosis	0.0270398688593039	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of endocytosis."" [GOC:go_curators]"	66	99	3	15719	0.0303030303030303	0.0454545454545454	query_1	['GO:0006897', 'GO:0030100', 'GO:0051051', 'GO:0051129']	['DLG4', 'ITGAV', 'ITGB3']
1048	GO:BP	GO:2000831	regulation of steroid hormone secretion	0.0270398688593039	True	"""Any process that modulates the frequency, rate or extent of steroid hormone secretion."" [GOC:sl]"	22	99	2	15719	0.0202020202020202	0.0909090909090909	query_1	['GO:0032368', 'GO:0035929', 'GO:0044060', 'GO:0046883']	['SPP1', 'PTPN11']
1051	GO:BP	GO:0045089	positive regulation of innate immune response	0.02711169868369	True	"""Any process that activates or increases the frequency, rate or extent of the innate immune response, the organism's first line of defense against infection."" [GOC:ebc]"	279	99	6	15719	0.0606060606060606	0.021505376344086	query_1	['GO:0002833', 'GO:0031349', 'GO:0032103', 'GO:0045087', 'GO:0045088', 'GO:0050778']	['SRC', 'PLCG2', 'FYN', 'LYN', 'VAV1', 'SYK']
178	GO:CC	GO:0030133	transport vesicle	0.0272824871366805	True	"""Any of the vesicles of the constitutive secretory pathway, which carry cargo from the endoplasmic reticulum to the Golgi, between Golgi cisternae, from the Golgi to the ER (retrograde transport) or to destinations within or outside the cell."" [GOC:mah, PMID:22160157]"	417	99	7	16420	0.0707070707070707	0.0167865707434052	query_1	['GO:0012505', 'GO:0031410']	['MYRIP', 'DLG4', 'GRIN2A', 'GOPC', 'SYTL3', 'GRIN1', 'RAB27A']
1052	GO:BP	GO:0061041	regulation of wound healing	0.0273789449068856	True	"""Any process that modulates the rate, frequency, or extent of the series of events that restore integrity to a damaged tissue, following an injury."" [GOC:BHF, GOC:dph]"	127	99	4	15719	0.0404040404040404	0.0314960629921259	query_1	['GO:0042060', 'GO:1903034']	['ITGB1', 'CRK', 'PTK2', 'PDGFRA']
179	GO:CC	GO:0043204	perikaryon	0.0273895956779018	True	"""The portion of the cell soma (neuronal cell body) that excludes the nucleus."" [GOC:jl]"	151	99	4	16420	0.0404040404040404	0.0264900662251655	query_1	['GO:0043025', 'GO:0110165']	['KIF5A', 'DLG2', 'FYN', 'DIP2B']
292	REAC	REAC:R-HSA-5625900	RHO GTPases activate CIT	0.0277890652339023	True	RHO GTPases activate CIT	19	96	2	10022	0.0208333333333333	0.1052631578947368	query_1	['REAC:R-HSA-195258']	['DLG4', 'RHOA']
1053	GO:BP	GO:0019725	cellular homeostasis	0.0278408276276952	True	"""Any process involved in the maintenance of an internal steady state at the level of the cell."" [GOC:isa_complete, GOC:jl, ISBN:0395825172]"	765	99	11	15719	0.1111111111111111	0.0143790849673202	query_1	['GO:0042592']	['EPHA5', 'ITGB3', 'PIK3R1', 'PLCG2', 'CFTR', 'LYN', 'CHRNA7', 'PLCG1', 'PTK2B', 'LCK', 'SHANK3']
1054	GO:BP	GO:1900076	regulation of cellular response to insulin stimulus	0.027885421597985	True	"""Any process that modulates the frequency, rate or extent of cellular response to insulin stimulus."" [GOC:TermGenie, GOC:yaf]"	67	99	3	15719	0.0303030303030303	0.044776119402985	query_1	['GO:0032869', 'GO:0048583', 'GO:0050794']	['NCK1', 'SRC', 'PTPN11']
1055	GO:BP	GO:0002260	lymphocyte homeostasis	0.027885421597985	True	"""The process of regulating the proliferation and elimination of lymphocytes such that the total number of lymphocytes within a whole or part of an organism is stable over time in the absence of an outside stimulus."" [GOC:add, PMID:15826826, PMID:16319493, PMID:16551252, PMID:16551262]"	67	99	3	15719	0.0303030303030303	0.044776119402985	query_1	['GO:0001776']	['SOS1', 'LAT', 'LYN']
1057	GO:BP	GO:0034394	protein localization to cell surface	0.027885421597985	True	"""A process in which a protein is transported to, or maintained in, a location within the external part of the cell wall and/or plasma membrane."" [GOC:mah]"	67	99	3	15719	0.0303030303030303	0.044776119402985	query_1	['GO:0008104']	['GOPC', 'USP4', 'VCL']
1056	GO:BP	GO:0009620	response to fungus	0.027885421597985	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus from a fungus."" [GOC:hb]"	67	99	3	15719	0.0303030303030303	0.044776119402985	query_1	['GO:0051707']	['CRK', 'PLCG2', 'SYK']
1058	GO:BP	GO:0003158	endothelium development	0.02794249450318	True	"""The process whose specific outcome is the progression of an endothelium over time, from its formation to the mature structure. Endothelium refers to the layer of cells lining blood vessels, lymphatics, the heart, and serous cavities, and is derived from bone marrow or mesoderm. Corneal endothelium is a special case, derived from neural crest cells."" [GOC:mtg_heart]"	128	99	4	15719	0.0404040404040404	0.03125	query_1	['GO:0060429']	['MET', 'RAPGEF1', 'RHOA', 'VCL']
1059	GO:BP	GO:0045621	positive regulation of lymphocyte differentiation	0.02794249450318	True	"""Any process that activates or increases the frequency, rate or extent of lymphocyte differentiation."" [GOC:go_curators]"	128	99	4	15719	0.0404040404040404	0.03125	query_1	['GO:0030098', 'GO:0045619', 'GO:0051251', 'GO:1902107']	['ZAP70', 'RHOA', 'SHB', 'SYK']
1060	GO:BP	GO:1903532	positive regulation of secretion by cell	0.0286952452759813	True	"""Any process that activates or increases the frequency, rate or extent of secretion by cell."" [GO_REF:0000058, GOC:pm, GOC:TermGenie, PMID:12130530]"	283	99	6	15719	0.0606060606060606	0.0212014134275618	query_1	['GO:0032940', 'GO:0048522', 'GO:0051047', 'GO:1903530']	['MYRIP', 'SPP1', 'CFTR', 'SYK', 'PTPN11', 'RAB27A']
