Trichothiodystrophy	source	native	name	Corrected p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
2	GO:CC	GO:0031981	nuclear lumen	7.110576710204633e-49	True	"""The volume enclosed by the nuclear inner membrane."" [GOC:mah, GOC:pz]"	4350	107	101	16420	0.9439252336448598	0.0232183908045977	query_1	['GO:0005634', 'GO:0070013']	['NRIP1', 'GTF3C3', 'RXRA', 'UBE2I', 'NCOA3', 'TGIF1', 'CCNT1', 'AKT1', 'WDR77', 'SMURF2', 'CREBBP', 'GTF3C1', 'CBFB', 'SUPT4H1', 'MPLKIP', 'ZNF143', 'GTF3A', 'COPRS', 'GTF2A2', 'CDK7', 'FOXO3', 'NR1H2', 'NCOA2', 'CARM1', 'CTNNB1', 'DDX5', 'HDAC1', 'GTF2H4', 'SMARCA4', 'BDP1', 'SMARCA2', 'CCNT2', 'FOXG1', 'GTF2H1', 'TBL1X', 'ERCC3', 'NCOR2', 'SIN3A', 'CDK9', 'SUPT5H', 'GTF3C2', 'RXRB', 'GTF2H3', 'NR1H3', 'GTF2E1', 'AR', 'CCNK', 'POU2F1', 'SUMO1', 'CCNH', 'SMAD2', 'DAXX', 'SMARCB1', 'RNF113A', 'CTDP1', 'GTF2B', 'SMAD9', 'SMAD4', 'RUNX1', 'EP300', 'MECP2', 'PRMT5', 'PRMT1', 'SUMO2', 'GPS2', 'NCOR1', 'HDAC3', 'BRF1', 'MNAT1', 'BRF2', 'GTF3C4', 'GTF2F1', 'SMARCC2', 'SKI', 'BRCA1', 'CDK13', 'SP1', 'TBP', 'GTF2H5', 'KAT2B', 'ESR1', 'GTF2F2', 'FOXO1', 'GTF3C5', 'RARA', 'GTF2E2', 'POU2F2', 'CLNS1A', 'TBL1XR1', 'TP53', 'GTF2A1', 'SMAD3', 'PML', 'ERCC2', 'HDAC2', 'KDM1A', 'SMARCC1', 'HEXIM1', 'SKIL', 'NCOA1', 'HIPK2']
8	GO:BP	GO:0009059	macromolecule biosynthetic process	7.915376008310039e-48	True	"""The chemical reactions and pathways resulting in the formation of a macromolecule, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass."" [GOC:mah]"	4375	107	102	15719	0.9532710280373832	0.0233142857142857	query_1	['GO:0043170', 'GO:1901576']	['NRIP1', 'GTF3C3', 'RXRA', 'UBE2I', 'NCOA3', 'TGIF1', 'CCNT1', 'AKT1', 'WDR77', 'SMURF2', 'CREBBP', 'GTF3C1', 'CBFB', 'SUPT4H1', 'ZNF143', 'GTF3A', 'GTF2A2', 'CDK7', 'FOXO3', 'NR1H2', 'NCOA2', 'CARM1', 'CTNNB1', 'DDX5', 'HDAC1', 'GTF2H4', 'SMARCA4', 'BDP1', 'SMARCA2', 'CCNT2', 'FOXG1', 'GTF2H1', 'TBL1X', 'ERCC3', 'NCOR2', 'SIN3A', 'CDK9', 'SUPT5H', 'GTF3C2', 'RXRB', 'GTF2H3', 'NR1H3', 'GTF2E1', 'AR', 'CCNK', 'POU2F1', 'SUMO1', 'CCNH', 'SMAD2', 'DAXX', 'SMARCB1', 'CTDP1', 'GTF2B', 'TARS1', 'SMAD9', 'SMAD4', 'RUNX1', 'EP300', 'MECP2', 'PRMT5', 'PRMT1', 'SUMO2', 'GPS2', 'NCOR1', 'HDAC3', 'BRF1', 'MNAT1', 'BRF2', 'GTF3C4', 'GTF2F1', 'SMARCC2', 'SKI', 'BRCA1', 'CDK13', 'SP1', 'TBP', 'GTF2H5', 'KAT2B', 'ESR1', 'GTF2F2', 'FOXO1', 'PDE8A', 'GTF3C5', 'DRAP1', 'RARA', 'GTF2E2', 'FOXH1', 'POU2F2', 'TBL1XR1', 'TP53', 'GTF2A1', 'SMAD3', 'PML', 'ERCC2', 'HDAC2', 'KDM1A', 'SMARCC1', 'HEXIM1', 'SKIL', 'NCOA1', 'HIPK2', 'CARS1']
7	GO:BP	GO:0090304	nucleic acid metabolic process	7.915376008310039e-48	True	"""Any cellular metabolic process involving nucleic acids."" [GOC:dph, GOC:tb]"	4735	107	104	15719	0.97196261682243	0.0219640971488912	query_1	['GO:0006139', 'GO:0043170']	['NRIP1', 'GTF3C3', 'RXRA', 'UBE2I', 'NCOA3', 'TGIF1', 'CCNT1', 'AKT1', 'WDR77', 'SMURF2', 'CREBBP', 'GTF3C1', 'CBFB', 'SUPT4H1', 'ZNF143', 'GTF3A', 'GTF2A2', 'CDK7', 'FOXO3', 'NR1H2', 'NCOA2', 'CARM1', 'CTNNB1', 'DDX5', 'HDAC1', 'GTF2H4', 'SMARCA4', 'BDP1', 'SMARCA2', 'CCNT2', 'FOXG1', 'GTF2H1', 'TBL1X', 'ERCC3', 'NCOR2', 'SIN3A', 'CDK9', 'SUPT5H', 'GTF3C2', 'RXRB', 'GTF2H3', 'NR1H3', 'GTF2E1', 'AR', 'CCNK', 'POU2F1', 'SUMO1', 'CCNH', 'SMAD2', 'DAXX', 'SMARCB1', 'RNF113A', 'CTDP1', 'GTF2B', 'TARS1', 'SMAD9', 'SMAD4', 'RUNX1', 'EP300', 'MECP2', 'PRMT5', 'PRMT1', 'SUMO2', 'GPS2', 'NCOR1', 'HDAC3', 'BRF1', 'MNAT1', 'BRF2', 'GTF3C4', 'GTF2F1', 'SMARCC2', 'SKI', 'BRCA1', 'CDK13', 'SP1', 'TBP', 'GTF2H5', 'KAT2B', 'ESR1', 'GTF2F2', 'FOXO1', 'PDE8A', 'GTF3C5', 'DRAP1', 'RARA', 'GTF2E2', 'FOXH1', 'POU2F2', 'CLNS1A', 'TBL1XR1', 'TP53', 'GTF2A1', 'SMAD3', 'PML', 'ERCC2', 'HDAC2', 'KDM1A', 'SMARCC1', 'HEXIM1', 'SKIL', 'NCOA1', 'HIPK2', 'CARS1']
9	GO:BP	GO:1901362	organic cyclic compound biosynthetic process	1.0099115208266884e-47	True	"""The chemical reactions and pathways resulting in the formation of organic cyclic compound."" [GOC:TermGenie]"	3923	107	99	15719	0.9252336448598132	0.0252357889370379	query_1	['GO:1901360', 'GO:1901576']	['NRIP1', 'GTF3C3', 'RXRA', 'UBE2I', 'NCOA3', 'TGIF1', 'CCNT1', 'AKT1', 'WDR77', 'SMURF2', 'CREBBP', 'GTF3C1', 'CBFB', 'SUPT4H1', 'ZNF143', 'GTF3A', 'GTF2A2', 'CDK7', 'FOXO3', 'NR1H2', 'NCOA2', 'CARM1', 'CTNNB1', 'DDX5', 'HDAC1', 'GTF2H4', 'SMARCA4', 'BDP1', 'SMARCA2', 'CCNT2', 'FOXG1', 'GTF2H1', 'TBL1X', 'ERCC3', 'NCOR2', 'SIN3A', 'CDK9', 'SUPT5H', 'GTF3C2', 'RXRB', 'GTF2H3', 'NR1H3', 'GTF2E1', 'AR', 'CCNK', 'POU2F1', 'SUMO1', 'CCNH', 'SMAD2', 'DAXX', 'SMARCB1', 'CTDP1', 'GTF2B', 'SMAD9', 'SMAD4', 'RUNX1', 'EP300', 'MECP2', 'PRMT5', 'SUMO2', 'GPS2', 'NCOR1', 'HDAC3', 'BRF1', 'MNAT1', 'BRF2', 'GTF3C4', 'GTF2F1', 'SMARCC2', 'SKI', 'BRCA1', 'CDK13', 'SP1', 'TBP', 'GTF2H5', 'KAT2B', 'ESR1', 'GTF2F2', 'FOXO1', 'PDE8A', 'GTF3C5', 'DRAP1', 'RARA', 'GTF2E2', 'FOXH1', 'POU2F2', 'TBL1XR1', 'TP53', 'GTF2A1', 'SMAD3', 'PML', 'ERCC2', 'HDAC2', 'KDM1A', 'SMARCC1', 'HEXIM1', 'SKIL', 'NCOA1', 'HIPK2']
10	GO:BP	GO:0044271	cellular nitrogen compound biosynthetic process	1.4308465911866597e-45	True	"""The chemical reactions and pathways resulting in the formation of organic and inorganic nitrogenous compounds."" [GOC:jl, ISBN:0198506732]"	4445	107	101	15719	0.9439252336448598	0.0227221597300337	query_1	['GO:0034641', 'GO:0044249']	['NRIP1', 'GTF3C3', 'RXRA', 'UBE2I', 'NCOA3', 'TGIF1', 'CCNT1', 'AKT1', 'WDR77', 'SMURF2', 'CREBBP', 'GTF3C1', 'CBFB', 'SUPT4H1', 'ZNF143', 'GTF3A', 'GTF2A2', 'CDK7', 'FOXO3', 'NR1H2', 'NCOA2', 'CARM1', 'CTNNB1', 'DDX5', 'HDAC1', 'GTF2H4', 'SMARCA4', 'BDP1', 'SMARCA2', 'CCNT2', 'FOXG1', 'GTF2H1', 'TBL1X', 'ERCC3', 'NCOR2', 'SIN3A', 'CDK9', 'SUPT5H', 'GTF3C2', 'RXRB', 'GTF2H3', 'NR1H3', 'GTF2E1', 'AR', 'CCNK', 'POU2F1', 'SUMO1', 'CCNH', 'SMAD2', 'DAXX', 'SMARCB1', 'CTDP1', 'GTF2B', 'TARS1', 'SMAD9', 'SMAD4', 'RUNX1', 'EP300', 'MECP2', 'PRMT5', 'SUMO2', 'GPS2', 'NCOR1', 'HDAC3', 'BRF1', 'MNAT1', 'BRF2', 'GTF3C4', 'GTF2F1', 'SMARCC2', 'SKI', 'BRCA1', 'CDK13', 'SP1', 'TBP', 'GTF2H5', 'KAT2B', 'ESR1', 'GTF2F2', 'FOXO1', 'PDE8A', 'GTF3C5', 'DRAP1', 'RARA', 'GTF2E2', 'FOXH1', 'POU2F2', 'TBL1XR1', 'TP53', 'GTF2A1', 'SMAD3', 'PML', 'ERCC2', 'HDAC2', 'KDM1A', 'SMARCC1', 'HEXIM1', 'SKIL', 'NCOA1', 'HIPK2', 'CARS1']
11	GO:BP	GO:0006366	transcription by RNA polymerase II	4.573048756201266e-45	True	"""The synthesis of RNA from a DNA template by RNA polymerase II (RNAP II), originating at an RNA polymerase II promoter. Includes transcription of messenger RNA (mRNA) and certain small nuclear RNAs (snRNAs)."" [GOC:jl, GOC:txnOH, ISBN:0321000382]"	2450	107	84	15719	0.7850467289719626	0.0342857142857142	query_1	['GO:0006351']	['NRIP1', 'RXRA', 'UBE2I', 'NCOA3', 'TGIF1', 'CCNT1', 'AKT1', 'WDR77', 'SMURF2', 'CREBBP', 'CBFB', 'SUPT4H1', 'ZNF143', 'GTF2A2', 'CDK7', 'FOXO3', 'NR1H2', 'NCOA2', 'CTNNB1', 'DDX5', 'HDAC1', 'GTF2H4', 'SMARCA4', 'SMARCA2', 'CCNT2', 'FOXG1', 'GTF2H1', 'TBL1X', 'ERCC3', 'NCOR2', 'SIN3A', 'CDK9', 'SUPT5H', 'RXRB', 'GTF2H3', 'NR1H3', 'GTF2E1', 'AR', 'CCNK', 'POU2F1', 'CCNH', 'SMAD2', 'SMARCB1', 'CTDP1', 'GTF2B', 'SMAD9', 'SMAD4', 'RUNX1', 'EP300', 'MECP2', 'SUMO2', 'GPS2', 'NCOR1', 'HDAC3', 'MNAT1', 'GTF2F1', 'SMARCC2', 'SKI', 'BRCA1', 'CDK13', 'SP1', 'TBP', 'GTF2H5', 'KAT2B', 'ESR1', 'GTF2F2', 'FOXO1', 'DRAP1', 'RARA', 'GTF2E2', 'FOXH1', 'POU2F2', 'TBL1XR1', 'TP53', 'GTF2A1', 'SMAD3', 'ERCC2', 'HDAC2', 'KDM1A', 'SMARCC1', 'HEXIM1', 'SKIL', 'NCOA1', 'HIPK2']
1	REAC	REAC:R-HSA-73857	RNA Polymerase II Transcription	1.5072661707384272e-44	True	RNA Polymerase II Transcription	1274	102	76	10022	0.7450980392156863	0.0596546310832025	query_1	['REAC:R-HSA-74160']	['RXRA', 'UBE2I', 'TGIF1', 'CCNT1', 'AKT1', 'SMURF2', 'CREBBP', 'CBFB', 'SUPT4H1', 'ZNF143', 'GTF2A2', 'CDK7', 'FOXO3', 'NR1H2', 'CARM1', 'CTNNB1', 'HDAC1', 'GTF2H4', 'SMARCA4', 'SMARCA2', 'CCNT2', 'FOXG1', 'GTF2H1', 'TBL1X', 'ERCC3', 'NCOR2', 'SIN3A', 'CDK9', 'SUPT5H', 'RXRB', 'GTF2H3', 'GTF2E1', 'AR', 'CCNK', 'POU2F1', 'SUMO1', 'CCNH', 'SMAD2', 'DAXX', 'SMARCB1', 'CTDP1', 'GTF2B', 'SMAD4', 'RUNX1', 'EP300', 'PRMT5', 'PRMT1', 'GPS2', 'NCOR1', 'HDAC3', 'MNAT1', 'GTF2F1', 'SMARCC2', 'SKI', 'BRCA1', 'CDK13', 'SP1', 'TBP', 'GTF2H5', 'KAT2B', 'ESR1', 'GTF2F2', 'FOXO1', 'RARA', 'GTF2E2', 'POU2F2', 'TBL1XR1', 'TP53', 'GTF2A1', 'SMAD3', 'PML', 'ERCC2', 'HDAC2', 'SMARCC1', 'SKIL', 'HIPK2']
12	GO:BP	GO:0006139	nucleobase-containing compound metabolic process	1.2008368901468865e-43	True	"""Any cellular metabolic process involving nucleobases, nucleosides, nucleotides and nucleic acids."" [GOC:ai]"	5215	107	104	15719	0.97196261682243	0.0199424736337488	query_1	['GO:0006725', 'GO:0034641', 'GO:0044238', 'GO:0046483', 'GO:1901360']	['NRIP1', 'GTF3C3', 'RXRA', 'UBE2I', 'NCOA3', 'TGIF1', 'CCNT1', 'AKT1', 'WDR77', 'SMURF2', 'CREBBP', 'GTF3C1', 'CBFB', 'SUPT4H1', 'ZNF143', 'GTF3A', 'GTF2A2', 'CDK7', 'FOXO3', 'NR1H2', 'NCOA2', 'CARM1', 'CTNNB1', 'DDX5', 'HDAC1', 'GTF2H4', 'SMARCA4', 'BDP1', 'SMARCA2', 'CCNT2', 'FOXG1', 'GTF2H1', 'TBL1X', 'ERCC3', 'NCOR2', 'SIN3A', 'CDK9', 'SUPT5H', 'GTF3C2', 'RXRB', 'GTF2H3', 'NR1H3', 'GTF2E1', 'AR', 'CCNK', 'POU2F1', 'SUMO1', 'CCNH', 'SMAD2', 'DAXX', 'SMARCB1', 'RNF113A', 'CTDP1', 'GTF2B', 'TARS1', 'SMAD9', 'SMAD4', 'RUNX1', 'EP300', 'MECP2', 'PRMT5', 'PRMT1', 'SUMO2', 'GPS2', 'NCOR1', 'HDAC3', 'BRF1', 'MNAT1', 'BRF2', 'GTF3C4', 'GTF2F1', 'SMARCC2', 'SKI', 'BRCA1', 'CDK13', 'SP1', 'TBP', 'GTF2H5', 'KAT2B', 'ESR1', 'GTF2F2', 'FOXO1', 'PDE8A', 'GTF3C5', 'DRAP1', 'RARA', 'GTF2E2', 'FOXH1', 'POU2F2', 'CLNS1A', 'TBL1XR1', 'TP53', 'GTF2A1', 'SMAD3', 'PML', 'ERCC2', 'HDAC2', 'KDM1A', 'SMARCC1', 'HEXIM1', 'SKIL', 'NCOA1', 'HIPK2', 'CARS1']
13	GO:BP	GO:0010467	gene expression	8.985877485790119e-43	True	"""The process in which a gene's sequence is converted into a mature gene product (protein or RNA). This includes the production of an RNA transcript and its processing, translation and maturation for protein-coding genes."" [GOC:txnOH-2018, PMID:25934543, PMID:31580950]"	5541	107	105	15719	0.9813084112149532	0.0189496480779642	query_1	['GO:0043170']	['NRIP1', 'GTF3C3', 'RXRA', 'UBE2I', 'NCOA3', 'TGIF1', 'CCNT1', 'AKT1', 'WDR77', 'SMURF2', 'CREBBP', 'GTF3C1', 'CBFB', 'SUPT4H1', 'ZNF143', 'GTF3A', 'GTF2A2', 'CDK7', 'FOXO3', 'NR1H2', 'NCOA2', 'CARM1', 'CTNNB1', 'DDX5', 'HDAC1', 'GTF2H4', 'SMARCA4', 'BDP1', 'SMARCA2', 'CCNT2', 'FOXG1', 'GTF2H1', 'TBL1X', 'ERCC3', 'NCOR2', 'SIN3A', 'CDK9', 'SUPT5H', 'GTF3C2', 'RXRB', 'GTF2H3', 'NR1H3', 'GTF2E1', 'AR', 'CCNK', 'POU2F1', 'SUMO1', 'CCNH', 'SMAD2', 'DAXX', 'SMARCB1', 'RNF113A', 'CTDP1', 'GTF2B', 'TARS1', 'SMAD9', 'RNF26', 'SMAD4', 'RUNX1', 'EP300', 'MECP2', 'PRMT5', 'PRMT1', 'SUMO2', 'GPS2', 'NCOR1', 'HDAC3', 'BRF1', 'MNAT1', 'BRF2', 'GTF3C4', 'GTF2F1', 'SMARCC2', 'SKI', 'BRCA1', 'CDK13', 'SP1', 'TBP', 'GTF2H5', 'KAT2B', 'ESR1', 'GTF2F2', 'FOXO1', 'PDE8A', 'GTF3C5', 'DRAP1', 'RARA', 'GTF2E2', 'FOXH1', 'POU2F2', 'CLNS1A', 'TBL1XR1', 'TP53', 'GTF2A1', 'SMAD3', 'PML', 'ERCC2', 'HDAC2', 'KDM1A', 'SMARCC1', 'HEXIM1', 'SKIL', 'NCOA1', 'HIPK2', 'CARS1']
14	GO:BP	GO:0046483	heterocycle metabolic process	2.200556892841291e-42	True	"""The chemical reactions and pathways involving heterocyclic compounds, those with a cyclic molecular structure and at least two different atoms in the ring (or rings)."" [ISBN:0198506732]"	5371	107	104	15719	0.97196261682243	0.0193632470675851	query_1	['GO:0044237']	['NRIP1', 'GTF3C3', 'RXRA', 'UBE2I', 'NCOA3', 'TGIF1', 'CCNT1', 'AKT1', 'WDR77', 'SMURF2', 'CREBBP', 'GTF3C1', 'CBFB', 'SUPT4H1', 'ZNF143', 'GTF3A', 'GTF2A2', 'CDK7', 'FOXO3', 'NR1H2', 'NCOA2', 'CARM1', 'CTNNB1', 'DDX5', 'HDAC1', 'GTF2H4', 'SMARCA4', 'BDP1', 'SMARCA2', 'CCNT2', 'FOXG1', 'GTF2H1', 'TBL1X', 'ERCC3', 'NCOR2', 'SIN3A', 'CDK9', 'SUPT5H', 'GTF3C2', 'RXRB', 'GTF2H3', 'NR1H3', 'GTF2E1', 'AR', 'CCNK', 'POU2F1', 'SUMO1', 'CCNH', 'SMAD2', 'DAXX', 'SMARCB1', 'RNF113A', 'CTDP1', 'GTF2B', 'TARS1', 'SMAD9', 'SMAD4', 'RUNX1', 'EP300', 'MECP2', 'PRMT5', 'PRMT1', 'SUMO2', 'GPS2', 'NCOR1', 'HDAC3', 'BRF1', 'MNAT1', 'BRF2', 'GTF3C4', 'GTF2F1', 'SMARCC2', 'SKI', 'BRCA1', 'CDK13', 'SP1', 'TBP', 'GTF2H5', 'KAT2B', 'ESR1', 'GTF2F2', 'FOXO1', 'PDE8A', 'GTF3C5', 'DRAP1', 'RARA', 'GTF2E2', 'FOXH1', 'POU2F2', 'CLNS1A', 'TBL1XR1', 'TP53', 'GTF2A1', 'SMAD3', 'PML', 'ERCC2', 'HDAC2', 'KDM1A', 'SMARCC1', 'HEXIM1', 'SKIL', 'NCOA1', 'HIPK2', 'CARS1']
15	GO:BP	GO:0006725	cellular aromatic compound metabolic process	4.618533743727867e-42	True	"""The chemical reactions and pathways involving aromatic compounds, any organic compound characterized by one or more planar rings, each of which contains conjugated double bonds and delocalized pi electrons, as carried out by individual cells."" [GOC:ai, ISBN:0198506732]"	5413	107	104	15719	0.97196261682243	0.0192130057269536	query_1	['GO:0044237']	['NRIP1', 'GTF3C3', 'RXRA', 'UBE2I', 'NCOA3', 'TGIF1', 'CCNT1', 'AKT1', 'WDR77', 'SMURF2', 'CREBBP', 'GTF3C1', 'CBFB', 'SUPT4H1', 'ZNF143', 'GTF3A', 'GTF2A2', 'CDK7', 'FOXO3', 'NR1H2', 'NCOA2', 'CARM1', 'CTNNB1', 'DDX5', 'HDAC1', 'GTF2H4', 'SMARCA4', 'BDP1', 'SMARCA2', 'CCNT2', 'FOXG1', 'GTF2H1', 'TBL1X', 'ERCC3', 'NCOR2', 'SIN3A', 'CDK9', 'SUPT5H', 'GTF3C2', 'RXRB', 'GTF2H3', 'NR1H3', 'GTF2E1', 'AR', 'CCNK', 'POU2F1', 'SUMO1', 'CCNH', 'SMAD2', 'DAXX', 'SMARCB1', 'RNF113A', 'CTDP1', 'GTF2B', 'TARS1', 'SMAD9', 'SMAD4', 'RUNX1', 'EP300', 'MECP2', 'PRMT5', 'PRMT1', 'SUMO2', 'GPS2', 'NCOR1', 'HDAC3', 'BRF1', 'MNAT1', 'BRF2', 'GTF3C4', 'GTF2F1', 'SMARCC2', 'SKI', 'BRCA1', 'CDK13', 'SP1', 'TBP', 'GTF2H5', 'KAT2B', 'ESR1', 'GTF2F2', 'FOXO1', 'PDE8A', 'GTF3C5', 'DRAP1', 'RARA', 'GTF2E2', 'FOXH1', 'POU2F2', 'CLNS1A', 'TBL1XR1', 'TP53', 'GTF2A1', 'SMAD3', 'PML', 'ERCC2', 'HDAC2', 'KDM1A', 'SMARCC1', 'HEXIM1', 'SKIL', 'NCOA1', 'HIPK2', 'CARS1']
3	GO:CC	GO:0140513	nuclear protein-containing complex	7.82686569529442e-42	True	"""A stable assembly of two or more macromolecules, i.e. proteins, nucleic acids, carbohydrates or lipids, in which at least one component is a protein and the constituent parts function together in the nucleus."" [GOC:pg]"	1270	107	64	16420	0.5981308411214953	0.0503937007874015	query_1	['GO:0005634', 'GO:0032991']	['NRIP1', 'RXRA', 'UBE2I', 'CCNT1', 'CBFB', 'SUPT4H1', 'GTF2A2', 'CDK7', 'FOXO3', 'NR1H2', 'NCOA2', 'CTNNB1', 'DDX5', 'HDAC1', 'GTF2H4', 'SMARCA4', 'SMARCA2', 'CCNT2', 'GTF2H1', 'TBL1X', 'ERCC3', 'SIN3A', 'CDK9', 'SUPT5H', 'RXRB', 'GTF2H3', 'NR1H3', 'GTF2E1', 'CCNK', 'POU2F1', 'SUMO1', 'CCNH', 'SMAD2', 'SMARCB1', 'RNF113A', 'GTF2B', 'SMAD9', 'SMAD4', 'RUNX1', 'PRMT5', 'NCOR1', 'HDAC3', 'MNAT1', 'GTF2F1', 'SMARCC2', 'BRCA1', 'CDK13', 'TBP', 'GTF2H5', 'GTF2F2', 'DRAP1', 'RARA', 'GTF2E2', 'FOXH1', 'CLNS1A', 'TBL1XR1', 'GTF2A1', 'SMAD3', 'ERCC2', 'HDAC2', 'SMARCC1', 'HEXIM1', 'NCOA1', 'HIPK2']
16	GO:BP	GO:0044249	cellular biosynthetic process	1.8185239083219262e-40	True	"""The chemical reactions and pathways resulting in the formation of substances, carried out by individual cells."" [GOC:jl]"	5024	107	101	15719	0.9439252336448598	0.0201035031847133	query_1	['GO:0009058', 'GO:0044237']	['NRIP1', 'GTF3C3', 'RXRA', 'UBE2I', 'NCOA3', 'TGIF1', 'CCNT1', 'AKT1', 'WDR77', 'SMURF2', 'CREBBP', 'GTF3C1', 'CBFB', 'SUPT4H1', 'ZNF143', 'GTF3A', 'GTF2A2', 'CDK7', 'FOXO3', 'NR1H2', 'NCOA2', 'CARM1', 'CTNNB1', 'DDX5', 'HDAC1', 'GTF2H4', 'SMARCA4', 'BDP1', 'SMARCA2', 'CCNT2', 'FOXG1', 'GTF2H1', 'TBL1X', 'ERCC3', 'NCOR2', 'SIN3A', 'CDK9', 'SUPT5H', 'GTF3C2', 'RXRB', 'GTF2H3', 'NR1H3', 'GTF2E1', 'AR', 'CCNK', 'POU2F1', 'SUMO1', 'CCNH', 'SMAD2', 'DAXX', 'SMARCB1', 'CTDP1', 'GTF2B', 'TARS1', 'SMAD9', 'SMAD4', 'RUNX1', 'EP300', 'MECP2', 'PRMT5', 'SUMO2', 'GPS2', 'NCOR1', 'HDAC3', 'BRF1', 'MNAT1', 'BRF2', 'GTF3C4', 'GTF2F1', 'SMARCC2', 'SKI', 'BRCA1', 'CDK13', 'SP1', 'TBP', 'GTF2H5', 'KAT2B', 'ESR1', 'GTF2F2', 'FOXO1', 'PDE8A', 'GTF3C5', 'DRAP1', 'RARA', 'GTF2E2', 'FOXH1', 'POU2F2', 'TBL1XR1', 'TP53', 'GTF2A1', 'SMAD3', 'PML', 'ERCC2', 'HDAC2', 'KDM1A', 'SMARCC1', 'HEXIM1', 'SKIL', 'NCOA1', 'HIPK2', 'CARS1']
17	GO:BP	GO:1901360	organic cyclic compound metabolic process	2.7156355979005036e-40	True	"""The chemical reactions and pathways involving organic cyclic compound."" [GOC:TermGenie]"	5637	107	104	15719	0.97196261682243	0.0184495298917864	query_1	['GO:0071704']	['NRIP1', 'GTF3C3', 'RXRA', 'UBE2I', 'NCOA3', 'TGIF1', 'CCNT1', 'AKT1', 'WDR77', 'SMURF2', 'CREBBP', 'GTF3C1', 'CBFB', 'SUPT4H1', 'ZNF143', 'GTF3A', 'GTF2A2', 'CDK7', 'FOXO3', 'NR1H2', 'NCOA2', 'CARM1', 'CTNNB1', 'DDX5', 'HDAC1', 'GTF2H4', 'SMARCA4', 'BDP1', 'SMARCA2', 'CCNT2', 'FOXG1', 'GTF2H1', 'TBL1X', 'ERCC3', 'NCOR2', 'SIN3A', 'CDK9', 'SUPT5H', 'GTF3C2', 'RXRB', 'GTF2H3', 'NR1H3', 'GTF2E1', 'AR', 'CCNK', 'POU2F1', 'SUMO1', 'CCNH', 'SMAD2', 'DAXX', 'SMARCB1', 'RNF113A', 'CTDP1', 'GTF2B', 'TARS1', 'SMAD9', 'SMAD4', 'RUNX1', 'EP300', 'MECP2', 'PRMT5', 'PRMT1', 'SUMO2', 'GPS2', 'NCOR1', 'HDAC3', 'BRF1', 'MNAT1', 'BRF2', 'GTF3C4', 'GTF2F1', 'SMARCC2', 'SKI', 'BRCA1', 'CDK13', 'SP1', 'TBP', 'GTF2H5', 'KAT2B', 'ESR1', 'GTF2F2', 'FOXO1', 'PDE8A', 'GTF3C5', 'DRAP1', 'RARA', 'GTF2E2', 'FOXH1', 'POU2F2', 'CLNS1A', 'TBL1XR1', 'TP53', 'GTF2A1', 'SMAD3', 'PML', 'ERCC2', 'HDAC2', 'KDM1A', 'SMARCC1', 'HEXIM1', 'SKIL', 'NCOA1', 'HIPK2', 'CARS1']
4	GO:CC	GO:0031974	membrane-enclosed lumen	1.058235754729134e-39	True	"""The enclosed volume within a sealed membrane or between two sealed membranes. Encompasses the volume enclosed by the membranes of a particular organelle, e.g. endoplasmic reticulum lumen, or the space between the two lipid bilayers of a double membrane surrounding an organelle, e.g. nuclear envelope lumen."" [GOC:add, GOC:mah]"	5424	107	101	16420	0.9439252336448598	0.0186209439528023	query_1	['GO:0110165']	['NRIP1', 'GTF3C3', 'RXRA', 'UBE2I', 'NCOA3', 'TGIF1', 'CCNT1', 'AKT1', 'WDR77', 'SMURF2', 'CREBBP', 'GTF3C1', 'CBFB', 'SUPT4H1', 'MPLKIP', 'ZNF143', 'GTF3A', 'COPRS', 'GTF2A2', 'CDK7', 'FOXO3', 'NR1H2', 'NCOA2', 'CARM1', 'CTNNB1', 'DDX5', 'HDAC1', 'GTF2H4', 'SMARCA4', 'BDP1', 'SMARCA2', 'CCNT2', 'FOXG1', 'GTF2H1', 'TBL1X', 'ERCC3', 'NCOR2', 'SIN3A', 'CDK9', 'SUPT5H', 'GTF3C2', 'RXRB', 'GTF2H3', 'NR1H3', 'GTF2E1', 'AR', 'CCNK', 'POU2F1', 'SUMO1', 'CCNH', 'SMAD2', 'DAXX', 'SMARCB1', 'RNF113A', 'CTDP1', 'GTF2B', 'SMAD9', 'SMAD4', 'RUNX1', 'EP300', 'MECP2', 'PRMT5', 'PRMT1', 'SUMO2', 'GPS2', 'NCOR1', 'HDAC3', 'BRF1', 'MNAT1', 'BRF2', 'GTF3C4', 'GTF2F1', 'SMARCC2', 'SKI', 'BRCA1', 'CDK13', 'SP1', 'TBP', 'GTF2H5', 'KAT2B', 'ESR1', 'GTF2F2', 'FOXO1', 'GTF3C5', 'RARA', 'GTF2E2', 'POU2F2', 'CLNS1A', 'TBL1XR1', 'TP53', 'GTF2A1', 'SMAD3', 'PML', 'ERCC2', 'HDAC2', 'KDM1A', 'SMARCC1', 'HEXIM1', 'SKIL', 'NCOA1', 'HIPK2']
