Cockayne syndrome type 3	source	native	name	Corrected p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
750	GO:BP	GO:0045165	cell fate commitment	0.0278449971284044	True	"""The cellular developmental process by which a cell establishes the intrinsic character of a cell or tissue region irreversibly committing it to a particular fate."" [ISBN:0716731185]"	262	101	6	15719	0.0594059405940594	0.0229007633587786	query_1	['GO:0030154', 'GO:0048869']	['EHMT2', 'HDAC1', 'SMAD2', 'SMAD4', 'MGA', 'TP53']
283	REAC	REAC:R-HSA-168176	Toll Like Receptor 5 (TLR5) Cascade	0.0279382509715944	True	Toll Like Receptor 5 (TLR5) Cascade	93	99	4	10022	0.0404040404040404	0.043010752688172	query_1	['REAC:R-HSA-168898']	['BTRC', 'SKP1', 'CUL1', 'TP53']
286	REAC	REAC:R-HSA-168142	Toll Like Receptor 10 (TLR10) Cascade	0.0279382509715944	True	Toll Like Receptor 10 (TLR10) Cascade	93	99	4	10022	0.0404040404040404	0.043010752688172	query_1	['REAC:R-HSA-168898']	['BTRC', 'SKP1', 'CUL1', 'TP53']
285	REAC	REAC:R-HSA-3232118	SUMOylation of transcription factors	0.0279382509715944	True	SUMOylation of transcription factors	18	99	2	10022	0.0202020202020202	0.1111111111111111	query_1	['REAC:R-HSA-3108232']	['CDKN2A', 'TP53']
284	REAC	REAC:R-HSA-975871	MyD88 cascade initiated on plasma membrane	0.0279382509715944	True	MyD88 cascade initiated on plasma membrane	93	99	4	10022	0.0404040404040404	0.043010752688172	query_1	['REAC:R-HSA-168142', 'REAC:R-HSA-168176']	['BTRC', 'SKP1', 'CUL1', 'TP53']
282	REAC	REAC:R-HSA-1368082	RORA activates gene expression	0.0279382509715944	True	RORA activates gene expression	18	99	2	10022	0.0202020202020202	0.1111111111111111	query_1	['REAC:R-HSA-400253']	['CREBBP', 'EP300']
751	GO:BP	GO:0051702	biological process involved in interaction with symbiont	0.0285344930521292	True	"""An interaction between two organisms living together in more or less intimate association. The term symbiont is used for the smaller (macro) of the two members of a symbiosis; the various forms of symbiosis include parasitism, commensalism and mutualism."" [GOC:cc]"	118	101	4	15719	0.0396039603960396	0.0338983050847457	query_1	['GO:0044403']	['HDAC1', 'DDB1', 'EP300', 'SP1']
752	GO:BP	GO:0051785	positive regulation of nuclear division	0.0285848548595332	True	"""Any process that activates or increases the frequency, rate or extent of nuclear division, the partitioning of the nucleus and its genetic information."" [GOC:ai]"	61	101	3	15719	0.0297029702970297	0.0491803278688524	query_1	['GO:0000280', 'GO:0010638', 'GO:0051783']	['CUL3', 'RB1', 'CDT1']
753	GO:BP	GO:0070542	response to fatty acid	0.0285848548595332	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a fatty acid stimulus."" [GOC:lp]"	61	101	3	15719	0.0297029702970297	0.0491803278688524	query_1	['GO:0033993', 'GO:1901700']	['E2F1', 'FOXO1', 'CDK4']
761	GO:BP	GO:0042772	DNA damage response, signal transduction resulting in transcription	0.0286787565897195	True	"""A cascade of processes initiated in response to the detection of DNA damage, and resulting in the induction of transcription."" [GOC:go_curators]"	20	101	2	15719	0.0198019801980198	0.1	query_1	['GO:0042770']	['CDKN1A', 'TP53']
759	GO:BP	GO:0039535	regulation of RIG-I signaling pathway	0.0286787565897195	True	"""Any process that modulates the frequency, rate or extent of the RIG-I signaling pathway."" [GOC:bf, GOC:jl]"	20	101	2	15719	0.0198019801980198	0.1	query_1	['GO:0039529', 'GO:0039531']	['UFD1', 'NPLOC4']
760	GO:BP	GO:0044030	regulation of DNA methylation	0.0286787565897195	True	"""Any process that modulates the frequency, rate or extent of the covalent transfer of a methyl group to either N-6 of adenine or C-5 or N-4 of cytosine."" [GOC:jl]"	20	101	2	15719	0.0198019801980198	0.1	query_1	['GO:0006306', 'GO:0051052']	['MYC', 'EHMT2']
758	GO:BP	GO:1990840	response to lectin	0.0286787565897195	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a lectin stimulus. A lectin is a carbohydrate-binding protein, highly specific for binding sugar moieties."" [PMID:25996210, PMID:26306444]"	20	101	2	15719	0.0198019801980198	0.1	query_1	['GO:0009607']	['CREBBP', 'EP300']
756	GO:BP	GO:0061377	mammary gland lobule development	0.0286787565897195	True	"""The progression of the mammary gland lobule over time, from its formation to the mature structure. A mammary gland lobule is a small rounded projection of the mammary gland."" [GOC:dph, GOC:yaf]"	20	101	2	15719	0.0198019801980198	0.1	query_1	['GO:0030879', 'GO:0048856']	['ESR1', 'CCND1']
755	GO:BP	GO:0060749	mammary gland alveolus development	0.0286787565897195	True	"""The progression of the mammary gland alveolus over time, from its formation to its mature state. The mammary gland alveolus is a sac-like structure that is found in the mature gland."" [GOC:dph]"	20	101	2	15719	0.0198019801980198	0.1	query_1	['GO:0048856', 'GO:0061377']	['ESR1', 'CCND1']
754	GO:BP	GO:0002223	stimulatory C-type lectin receptor signaling pathway	0.0286787565897195	True	"""The series of molecular signals initiated by the binding of C-type lectin to its receptor on the surface of a target cell, and resulting in cellular activation."" [GO_REF:0000022, GOC:add, ISBN:0781735149]"	20	101	2	15719	0.0198019801980198	0.1	query_1	['GO:0002220', 'GO:1990858']	['CREBBP', 'EP300']
762	GO:BP	GO:1990858	cellular response to lectin	0.0286787565897195	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a lectin stimulus. A lectin is a carbohydrate-binding protein, highly specific for binding sugar moieties."" [PMID:25996210, PMID:26306444]"	20	101	2	15719	0.0198019801980198	0.1	query_1	['GO:1990840']	['CREBBP', 'EP300']
757	GO:BP	GO:0039532	negative regulation of viral-induced cytoplasmic pattern recognition receptor signaling pathway	0.0286787565897195	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of the series of a cytoplasmic pattern recognition receptor signaling pathway in response to a virus."" [GOC:bf, GOC:jl]"	20	101	2	15719	0.0198019801980198	0.1	query_1	['GO:0002683', 'GO:0002753', 'GO:0009968', 'GO:0039531', 'GO:0050687']	['UFD1', 'NPLOC4']
764	GO:BP	GO:0032069	regulation of nuclease activity	0.0286787565897195	True	"""Any process that modulates the frequency, rate or extent of nuclease activity, the hydrolysis of ester linkages within nucleic acids."" [GOC:mah]"	20	101	2	15719	0.0198019801980198	0.1	query_1	['GO:0051336', 'GO:0060255']	['AKT1', 'PCNA']
763	GO:BP	GO:2000434	regulation of protein neddylation	0.0286787565897195	True	"""Any process that modulates the frequency, rate or extent of protein neddylation."" [GOC:obol]"	20	101	2	15719	0.0198019801980198	0.1	query_1	['GO:0045116', 'GO:1903320']	['CDKN2A', 'COPS5']
765	GO:BP	GO:0032507	maintenance of protein location in cell	0.0294316634974397	True	"""Any process in which a protein is maintained in a specific location within, or in the membrane of, a cell, and is prevented from moving elsewhere."" [GOC:isa_complete, GOC:mah]"	62	101	3	15719	0.0297029702970297	0.0483870967741935	query_1	['GO:0045185', 'GO:0051651']	['AKT1', 'CDK5', 'SKP1']
766	GO:BP	GO:0048706	embryonic skeletal system development	0.0295813571653882	True	"""The process, occurring during the embryonic phase, whose specific outcome is the progression of the skeleton over time, from its formation to the mature structure."" [GOC:dph, GOC:dsf, GOC:jid, GOC:tb, PMID:16049113]"	120	101	4	15719	0.0396039603960396	0.0333333333333333	query_1	['GO:0001501', 'GO:0043009']	['BMI1', 'SMAD2', 'PCGF2', 'SMAD3']
767	GO:BP	GO:0051101	regulation of DNA binding	0.0295813571653882	True	"""Any process that modulates the frequency, rate or extent of DNA binding. DNA binding is any process in which a gene product interacts selectively with DNA (deoxyribonucleic acid)."" [GOC:ai, GOC:dph, GOC:tb]"	120	101	4	15719	0.0396039603960396	0.0333333333333333	query_1	['GO:0051098']	['RB1', 'CDT1', 'EP300', 'E2F1']
768	GO:BP	GO:0018193	peptidyl-amino acid modification	0.0295813571653882	True	"""The alteration of an amino acid residue in a peptide."" [GOC:mah]"	1167	101	15	15719	0.1485148514851485	0.0128534704370179	query_1	['GO:0036211']	['BMI1', 'AKT1', 'CREBBP', 'CDK5', 'EHMT2', 'CDK5R1', 'SMAD4', 'EP300', 'ERCC6', 'EHMT1', 'CDK1', 'CDKN2A', 'CDK2', 'PCGF2', 'TP53']
769	GO:BP	GO:0070997	neuron death	0.0299902535134326	True	"""The process of cell death in a neuron."" [GOC:BHF, GOC:mah]"	352	101	7	15719	0.0693069306930693	0.0198863636363636	query_1	['GO:0008219']	['AKT1', 'CDK5', 'MAX', 'RB1', 'CDK5R1', 'TP53', 'CCND1']
770	GO:BP	GO:0034605	cellular response to heat	0.0305615690476796	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a heat stimulus, a temperature stimulus above the optimal temperature for that organism."" [GOC:mah]"	63	101	3	15719	0.0297029702970297	0.0476190476190476	query_1	['GO:0009408', 'GO:0033554']	['CREBBP', 'VCP', 'EP300']
772	GO:BP	GO:0002758	innate immune response-activating signaling pathway	0.0306473071723295	True	"""The series of molecular signals generated by a ligand binding to its receptor that lead to the activation or perpetuation of an innate immune response."" [GOC:jy, GOC:mah, PMID:11418339, PMID:28105028]"	191	101	5	15719	0.0495049504950495	0.0261780104712041	query_1	['GO:0002218', 'GO:0002757']	['CREBBP', 'EP300', 'UFD1', 'ESR1', 'NPLOC4']
771	GO:BP	GO:0000302	response to reactive oxygen species	0.0306473071723295	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a reactive oxygen species stimulus. Reactive oxygen species include singlet oxygen, superoxide, and oxygen free radicals."" [GOC:krc]"	191	101	5	15719	0.0495049504950495	0.0261780104712041	query_1	['GO:0006979', 'GO:1901700']	['AKT1', 'PCNA', 'ERCC6', 'CDK1', 'PCGF2']
775	GO:BP	GO:0090231	regulation of spindle checkpoint	0.0309983365932282	True	"""Any process that modulates the rate, frequency, or extent of the spindle checkpoint, a cell cycle checkpoint that delays the metaphase/anaphase transition until the spindle is correctly assembled and oriented, and chromosomes are attached to the spindle."" [GOC:ascb_2009, GOC:dph, GOC:tb]"	21	101	2	15719	0.0198019801980198	0.0952380952380952	query_1	['GO:0031577', 'GO:1901976']	['CCNB1', 'CDT1']
776	GO:BP	GO:0010224	response to UV-B	0.0309983365932282	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a UV-B radiation stimulus. UV-B radiation (UV-B light) spans the wavelengths 280 to 315 nm."" [GOC:tb]"	21	101	2	15719	0.0198019801980198	0.0952380952380952	query_1	['GO:0009411']	['CDKN1A', 'ERCC6']
777	GO:BP	GO:1903504	regulation of mitotic spindle checkpoint	0.0309983365932282	True	"""Any process that modulates the frequency, rate or extent of mitotic spindle checkpoint."" [GO_REF:0000058, GOC:TermGenie, PMID:23442800]"	21	101	2	15719	0.0198019801980198	0.0952380952380952	query_1	['GO:0007346', 'GO:0071174', 'GO:0090231']	['CCNB1', 'CDT1']
778	GO:BP	GO:0008286	insulin receptor signaling pathway	0.0309983365932282	True	"""The series of molecular signals generated as a consequence of the insulin receptor binding to insulin."" [GOC:ceb]"	122	101	4	15719	0.0396039603960396	0.0327868852459016	query_1	['GO:0007169', 'GO:0032869']	['AKT1', 'FOXO1', 'CCND3', 'CDK4']
774	GO:BP	GO:0051567	histone H3-K9 methylation	0.0309983365932282	True	"""The modification of histone H3 by addition of one or more methyl groups to lysine at position 9 of the histone."" [GOC:ai, GOC:pr]"	21	101	2	15719	0.0198019801980198	0.0952380952380952	query_1	['GO:0034968', 'GO:0061647']	['EHMT2', 'EHMT1']
773	GO:BP	GO:0090266	regulation of mitotic cell cycle spindle assembly checkpoint	0.0309983365932282	True	"""Any process that modulates the rate, frequency, or extent of the mitotic cell cycle spindle assembly checkpoint, a cell cycle checkpoint that delays the metaphase/anaphase transition of a mitotic nuclear division until the spindle is correctly assembled and chromosomes are attached to the spindle."" [GOC:mtg_cell_cycle]"	21	101	2	15719	0.0198019801980198	0.0952380952380952	query_1	['GO:0007088', 'GO:0007094', 'GO:0010965', 'GO:0030071', 'GO:0033047', 'GO:1903504']	['CCNB1', 'CDT1']
780	GO:BP	GO:0098781	ncRNA transcription	0.0314681450209707	True	"""The transcription of non (protein) coding RNA from a DNA template."" [GOC:dos]"	64	101	3	15719	0.0297029702970297	0.046875	query_1	['GO:0006351']	['CDK7', 'ERCC6', 'TP53']
779	GO:BP	GO:0070192	chromosome organization involved in meiotic cell cycle	0.0314681450209707	True	"""A process of chromosome organization that is involved in a meiotic cell cycle."" [GOC:mah]"	64	101	3	15719	0.0297029702970297	0.046875	query_1	['GO:0051276', 'GO:1903046']	['EHMT2', 'CCNE2', 'CCNE1']
781	GO:BP	GO:0051123	RNA polymerase II preinitiation complex assembly	0.0314681450209707	True	"""The aggregation, arrangement and bonding together of proteins on an RNA polymerase II promoter DNA to form the transcriptional preinitiation complex (PIC), the formation of which is a prerequisite for transcription by RNA polymerase."" [GOC:txnOH, PMID:10882737, PMID:15020047]"	64	101	3	15719	0.0297029702970297	0.046875	query_1	['GO:0006367', 'GO:0070897']	['CAND1', 'ESR1', 'TP53']
288	REAC	REAC:R-HSA-9725370	Signaling by ALK fusions and activated point mutants	0.031777855369671	True	Signaling by ALK fusions and activated point mutants	53	99	3	10022	0.0303030303030303	0.0566037735849056	query_1	['REAC:R-HSA-9700206']	['RBX1', 'SKP1', 'CUL1']
287	REAC	REAC:R-HSA-9700206	Signaling by ALK in cancer	0.031777855369671	True	Signaling by ALK in cancer	53	99	3	10022	0.0303030303030303	0.0566037735849056	query_1	['REAC:R-HSA-5663202']	['RBX1', 'SKP1', 'CUL1']
96	GO:CC	GO:0001650	fibrillar center	0.0318350156317832	True	"""A structure found most metazoan nucleoli, but not usually found in lower eukaryotes; surrounded by the dense fibrillar component; the zone of transcription from multiple copies of the pre-rRNA genes is in the border region between these two structures."" [PMID:10754561]"	139	102	4	16420	0.0392156862745098	0.0287769784172661	query_1	['GO:0005730', 'GO:0110165']	['CDK7', 'UBD', 'E2F5', 'ORC6']
782	GO:BP	GO:0034599	cellular response to oxidative stress	0.0318431392774469	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of oxidative stress, a state often resulting from exposure to high levels of reactive oxygen species, e.g. superoxide anions, hydrogen peroxide (H2O2), and hydroxyl radicals."" [GOC:mah]"	272	101	6	15719	0.0594059405940594	0.0220588235294117	query_1	['GO:0006979', 'GO:0062197']	['AKT1', 'PCNA', 'CDK1', 'PCGF2', 'FOXO1', 'TP53']
783	GO:BP	GO:0043280	positive regulation of cysteine-type endopeptidase activity involved in apoptotic process	0.0324581406397815	True	"""Any process that activates or increases the activity of a cysteine-type endopeptidase involved in the apoptotic process."" [GOC:jl, GOC:mtg_apoptosis]"	124	101	4	15719	0.0396039603960396	0.032258064516129	query_1	['GO:0043281', 'GO:2001056']	['MYC', 'VCP', 'CDKN2A', 'SMAD3']
784	GO:BP	GO:0045598	regulation of fat cell differentiation	0.0324581406397815	True	"""Any process that modulates the frequency, rate or extent of adipocyte differentiation."" [GOC:go_curators]"	124	101	4	15719	0.0396039603960396	0.032258064516129	query_1	['GO:0045444', 'GO:0045595']	['AKT1', 'E2F1', 'FOXO1', 'SMAD3']
97	GO:CC	GO:0035861	site of double-strand break	0.0324983137549389	True	"""A region of a chromosome at which a DNA double-strand break has occurred. DNA damage signaling and repair proteins accumulate at the lesion to respond to the damage and repair the DNA to form a continuous DNA helix."" [GOC:bf, GOC:mah, GOC:vw, PMID:20096808, PMID:21035408]"	75	102	3	16420	0.0294117647058823	0.04	query_1	['GO:0090734']	['VCP', 'DDB1', 'TP53']
785	GO:BP	GO:0045143	homologous chromosome segregation	0.0326719709155077	True	"""The cell cycle process in which replicated homologous chromosomes are organized and then physically separated and apportioned to two sets during the first division of the meiotic cell cycle. Each replicated chromosome, composed of two sister chromatids, aligns at the cell equator, paired with its homologous partner; this pairing off, referred to as synapsis, permits genetic recombination. One homolog (both sister chromatids) of each morphologic type goes into each of the resulting chromosome sets."" [GOC:ai, ISBN:0815316194]"	65	101	3	15719	0.0297029702970297	0.0461538461538461	query_1	['GO:0007127', 'GO:0045132']	['EHMT2', 'CCNE2', 'CCNE1']
289	REAC	REAC:R-HSA-5357801	Programmed Cell Death	0.0326794488033935	True	Programmed Cell Death	205	99	6	10022	0.0606060606060606	0.0292682926829268	query_1	['REAC:0000000']	['AKT1', 'TFDP1', 'E2F1', 'CDKN2A', 'TP53', 'TFDP2']
290	REAC	REAC:R-HSA-975138	TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation	0.0328466412098236	True	TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation	98	99	4	10022	0.0404040404040404	0.0408163265306122	query_1	['REAC:R-HSA-975155']	['BTRC', 'SKP1', 'CUL1', 'TP53']
291	REAC	REAC:R-HSA-6803204	TP53 Regulates Transcription of Genes Involved in Cytochrome C Release	0.0330819668630139	True	TP53 Regulates Transcription of Genes Involved in Cytochrome C Release	20	99	2	10022	0.0202020202020202	0.1	query_1	['REAC:R-HSA-5633008']	['CREBBP', 'TP53']
292	REAC	REAC:R-HSA-176412	Phosphorylation of the APC/C	0.0330819668630139	True	Phosphorylation of the APC/C	20	99	2	10022	0.0202020202020202	0.1	query_1	['REAC:R-HSA-176814']	['CCNB1', 'CDK1']
293	REAC	REAC:R-HSA-5621575	CD209 (DC-SIGN) signaling	0.0330819668630139	True	CD209 (DC-SIGN) signaling	20	99	2	10022	0.0202020202020202	0.1	query_1	['REAC:R-HSA-5621481']	['CREBBP', 'EP300']
294	REAC	REAC:R-HSA-452723	Transcriptional regulation of pluripotent stem cells	0.0330819668630139	True	Transcriptional regulation of pluripotent stem cells	20	99	2	10022	0.0202020202020202	0.1	query_1	['REAC:R-HSA-1266738']	['SMAD2', 'SMAD4']
295	REAC	REAC:R-HSA-9687136	Aberrant regulation of mitotic exit in cancer due to RB1 defects	0.0330819668630139	True	Aberrant regulation of mitotic exit in cancer due to RB1 defects	20	99	2	10022	0.0202020202020202	0.1	query_1	['REAC:R-HSA-9687139']	['RB1', 'SKP2']
790	GO:BP	GO:0003299	muscle hypertrophy in response to stress	0.0332729035263145	True	"""The enlargement or overgrowth of all or part of a muscle organ or tissue due to an increase in the size of its muscle cells as a result of a disturbance in organismal or cellular homeostasis."" [GOC:mtg_heart]"	22	101	2	15719	0.0198019801980198	0.0909090909090909	query_1	['GO:0006950', 'GO:0014896', 'GO:0043500']	['FOXO1', 'SMAD3']
791	GO:BP	GO:2000647	negative regulation of stem cell proliferation	0.0332729035263145	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of stem cell proliferation."" [GOC:dph]"	22	101	2	15719	0.0198019801980198	0.0909090909090909	query_1	['GO:0008285', 'GO:0072089', 'GO:0072091']	['CDKN2C', 'TP53']
792	GO:BP	GO:0003323	type B pancreatic cell development	0.0332729035263145	True	"""The process whose specific outcome is the progression of a type B pancreatic cell over time, from its formation to the mature structure. A type B pancreatic cell is a cell located towards center of the islets of Langerhans that secretes insulin."" [CL:0000169, GOC:dph]"	22	101	2	15719	0.0198019801980198	0.0909090909090909	query_1	['GO:0002068', 'GO:0003309']	['AKT1', 'CDK6']
794	GO:BP	GO:0014898	cardiac muscle hypertrophy in response to stress	0.0332729035263145	True	"""The physiological enlargement or overgrowth of all or part of the heart muscle due to an increase in size (not length) of individual cardiac muscle fibers, without cell division, as a result of a disturbance in organismal or cellular homeostasis."" [GOC:BHF, GOC:mtg_cardiac_conduct_nov11, GOC:mtg_muscle]"	22	101	2	15719	0.0198019801980198	0.0909090909090909	query_1	['GO:0003299', 'GO:0003300', 'GO:0014887']	['FOXO1', 'SMAD3']
786	GO:BP	GO:0036120	cellular response to platelet-derived growth factor stimulus	0.0332729035263145	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a platelet-derived growth factor stimulus."" [GOC:yaf]"	22	101	2	15719	0.0198019801980198	0.0909090909090909	query_1	['GO:0036119', 'GO:0071363']	['HDAC1', 'CCNA2']
787	GO:BP	GO:0023019	signal transduction involved in regulation of gene expression	0.0332729035263145	True	"""Any process that modulates the frequency, rate or extent of gene expression as a consequence of a process in which a signal is released and/or conveyed from one location to another."" [GOC:mtg_signal]"	22	101	2	15719	0.0198019801980198	0.0909090909090909	query_1	['GO:0007165', 'GO:0010468']	['SMAD2', 'SMAD3']
788	GO:BP	GO:0044321	response to leptin	0.0332729035263145	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a leptin stimulus. Leptin is a hormone manufactured primarily in the adipocytes of white adipose tissue, and the level of circulating leptin is directly proportional to the total amount of fat in the body. It plays a key role in regulating energy intake and energy expenditure, including appetite and metabolism]."" [GOC:yaf]"	22	101	2	15719	0.0198019801980198	0.0909090909090909	query_1	['GO:0009725']	['CCNA2', 'CCND1']
793	GO:BP	GO:0140014	mitotic nuclear division	0.0332729035263145	True	"""A mitotic cell cycle process comprising the steps by which the nucleus of a eukaryotic cell divides; the process involves condensation of chromosomal DNA into a highly compacted form. Canonically, mitosis produces two daughter nuclei whose chromosome complement is identical to that of the mother cell."" [ISBN:0198547684]"	275	101	6	15719	0.0594059405940594	0.0218181818181818	query_1	['GO:0000280', 'GO:1903047']	['CUL3', 'PKMYT1', 'CCNB1', 'RB1', 'CDT1', 'CDKN1B']
789	GO:BP	GO:0014887	cardiac muscle adaptation	0.0332729035263145	True	"""The process in which cardiac muscle adapts, with consequent modifications to structural and/or functional phenotypes, in response to a stimulus. Stimuli include contractile activity, loading conditions, substrate supply, and environmental factors."" [GOC:mtg_muscle]"	22	101	2	15719	0.0198019801980198	0.0909090909090909	query_1	['GO:0014888']	['FOXO1', 'SMAD3']
296	REAC	REAC:R-HSA-975155	MyD88 dependent cascade initiated on endosome	0.0332900953426177	True	MyD88 dependent cascade initiated on endosome	99	99	4	10022	0.0404040404040404	0.0404040404040404	query_1	['REAC:R-HSA-168138', 'REAC:R-HSA-168181']	['BTRC', 'SKP1', 'CUL1', 'TP53']
101	GO:CC	GO:0036387	pre-replicative complex	0.0333460108051705	True	"""A protein-DNA complex that forms at the origin of replication during the initial step of DNA replication and allows the origin to become competent, or 'licensed', for replication."" [GOC:bf, GOC:bhm, GOC:jh2, Wikipedia:Pre-replication_complex]"	2	102	1	16420	0.0098039215686274	0.5	query_1	['GO:0032993']	['ORC3']
102	GO:CC	GO:0000806	Y chromosome	0.0333460108051705	True	"""The sex chromosome present in males of species in which the male is the heterogametic sex; generally, the sex chromosome that pairs with the X chromosome in the heterogametic sex. The Y chromosome is absent from the cells of females and present in one copy in the somatic cells of males."" [GOC:mah, GOC:mr, ISBN:0582227089, PMID:20622855, Wikipedia:XY_sex-determination_system]"	2	102	1	16420	0.0098039215686274	0.5	query_1	['GO:0000803']	['CDK2']
103	GO:CC	GO:1990730	VCP-NSFL1C complex	0.0333460108051705	True	"""A protein complex between the ATPase VCP (p97) and its cofactor p47 (NSFL1C). In human, the protein complex consists of one homotrimer of NSFL1C/p47 per homohexamer of VCP/p97."" [GOC:bf, GOC:PARL, PMID:9214505]"	2	102	1	16420	0.0098039215686274	0.5	query_1	['GO:0005737', 'GO:0032991']	['VCP']
99	GO:CC	GO:0070443	Mad-Max complex	0.0333460108051705	True	"""A transcriptional repressor complex that consists of a heterodimer of the bHLH-ZIP proteins Mad and Max."" [PMID:8224841]"	2	102	1	16420	0.0098039215686274	0.5	query_1	['GO:0090571']	['MAX']
98	GO:CC	GO:0071142	homomeric SMAD protein complex	0.0333460108051705	True	"""A protein complex composed of a single type of SMAD family proteins. In the absence of Smad4, phosphorylation of R-SMADs results in their homotrimerization. However, these complexes do not appear to import into the nucleus and are assumed to be transcriptionally inactive."" [GOC:bhm, GOC:mah, PMID:11779505, PMID:16322555, PMID:9670020]"	2	102	1	16420	0.0098039215686274	0.5	query_1	['GO:0005737', 'GO:0071141']	['SMAD2']
100	GO:CC	GO:0005656	nuclear pre-replicative complex	0.0333460108051705	True	"""A protein-DNA complex assembled at eukaryotic DNA replication origins during late mitosis and G1, allowing the origin to become competent, or 'licensed', for replication. The complex normally includes the origin recognition complex (ORC), Cdc6, Cdt1 and the MiniChromosome Maintenance (Mcm2-7) proteins."" [PMID:15222894]"	2	102	1	16420	0.0098039215686274	0.5	query_1	['GO:0005654', 'GO:0036387', 'GO:0140513']	['ORC3']
298	REAC	REAC:R-HSA-4839726	Chromatin organization	0.0334225428536676	True	Chromatin organization	268	99	7	10022	0.0707070707070707	0.0261194029850746	query_1	['REAC:0000000']	['CREBBP', 'EHMT2', 'HDAC1', 'EP300', 'EHMT1', 'CDK4', 'CCND1']
297	REAC	REAC:R-HSA-3247509	Chromatin modifying enzymes	0.0334225428536676	True	Chromatin modifying enzymes	268	99	7	10022	0.0707070707070707	0.0261194029850746	query_1	['REAC:R-HSA-4839726']	['CREBBP', 'EHMT2', 'HDAC1', 'EP300', 'EHMT1', 'CDK4', 'CCND1']
795	GO:BP	GO:0010660	regulation of muscle cell apoptotic process	0.0336424101195771	True	"""Any process that modulates the rate or frequency of muscle cell apoptotic process, a form of programmed cell death induced by external or internal signals that trigger the activity of proteolytic caspases whose actions dismantle a muscle cell and result in its death."" [GOC:dph, GOC:mtg_apoptosis, GOC:tb]"	66	101	3	15719	0.0297029702970297	0.0454545454545454	query_1	['GO:0010657', 'GO:0042981']	['SMAD4', 'CDKN2A', 'TP53']
300	REAC	REAC:R-HSA-8854050	FBXL7 down-regulates AURKA during mitotic entry and in early mitosis	0.0336906830712503	True	FBXL7 down-regulates AURKA during mitotic entry and in early mitosis	55	99	3	10022	0.0303030303030303	0.0545454545454545	query_1	['REAC:R-HSA-69275']	['RBX1', 'SKP1', 'CUL1']
299	REAC	REAC:R-HSA-174113	SCF-beta-TrCP mediated degradation of Emi1	0.0336906830712503	True	SCF-beta-TrCP mediated degradation of Emi1	55	99	3	10022	0.0303030303030303	0.0545454545454545	query_1	['REAC:R-HSA-176408']	['BTRC', 'SKP1', 'CUL1']
796	GO:BP	GO:0051248	negative regulation of protein metabolic process	0.0337215543947799	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of chemical reactions and pathways involving a protein."" [GOC:ai]"	966	101	13	15719	0.1287128712871287	0.0134575569358178	query_1	['GO:0010605', 'GO:0019538', 'GO:0051172', 'GO:0051246']	['CDKN2B', 'AKT1', 'CDK5', 'RB1', 'CDKN2D', 'CDKN1A', 'RYBP', 'SMAD4', 'CDKN2A', 'CDKN2C', 'CDKN1B', 'TP53', 'SMAD3']
302	REAC	REAC:R-HSA-168181	Toll Like Receptor 7/8 (TLR7/8) Cascade	0.0337391832606856	True	Toll Like Receptor 7/8 (TLR7/8) Cascade	100	99	4	10022	0.0404040404040404	0.04	query_1	['REAC:R-HSA-168898']	['BTRC', 'SKP1', 'CUL1', 'TP53']
301	REAC	REAC:R-HSA-168164	Toll Like Receptor 3 (TLR3) Cascade	0.0337391832606856	True	Toll Like Receptor 3 (TLR3) Cascade	100	99	4	10022	0.0404040404040404	0.04	query_1	['REAC:R-HSA-168898']	['BTRC', 'SKP1', 'CUL1', 'TP53']
798	GO:BP	GO:0030888	regulation of B cell proliferation	0.0349259081325808	True	"""Any process that modulates the frequency, rate or extent of B cell proliferation."" [GOC:mah]"	67	101	3	15719	0.0297029702970297	0.044776119402985	query_1	['GO:0042100', 'GO:0050670', 'GO:0050864']	['BMI1', 'CDKN1A', 'CDKN2A']
