Thanatophoric dysplasia type 1	source	native	name	p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
1208	GO:BP	GO:0043154	negative regulation of cysteine-type endopeptidase activity involved in apoptotic process	0.0329027663828738	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of a cysteine-type endopeptidase activity involved in the apoptotic process."" [GOC:jl, GOC:mtg_apoptosis]"	76	98	3	17376	0.0306122448979591	0.0394736842105263	query_1	['GO:0043066', 'GO:0043281', 'GO:2000117']	['SRC', 'HGF', 'XIAP']
1209	GO:CC	GO:0110165	cellular anatomical entity	0.0331213904537168	True	"""A part of a cellular organism that is either an immaterial entity or a material entity with granularity above the level of a protein complex but below that of an anatomical system. Or, a substance produced by a cellular organism with granularity above the level of a protein complex."" [GOC:kmv]"	16238	98	97	17376	0.9897959183673468	0.005973642074147	query_1	['GO:0005575']	['CYS1', 'MTARC1', 'MET', 'RAPGEF1', 'LATS1', 'EPS15L1', 'TROAP', 'TTC30B', 'NCK1', 'BCAR1', 'DOCK1', 'TBC1D13', 'SRC', 'CYCS', 'PIK3R1', 'TMEM231', 'UNC119B', 'WIPF3', 'CRK', 'APAF1', 'NPHP4', 'HGF', 'SHC1', 'ITK', 'PLCG2', 'ZNF398', 'OSTF1', 'WASL', 'SOS1', 'RPGRIP1L', 'WIPF1', 'SLC44A2', 'NPHP1', 'PXN', 'ASAP1', 'WIPF2', 'FYN', 'B9D1', 'CENPN', 'WAS', 'LAT', 'DOCK4', 'ZAP70', 'UACA', 'GSTK1', 'LYN', 'FGFR3', 'SHB', 'GRB2', 'DVL2', 'CORO1B', 'LCP2', 'CASP9', 'ARL3', 'EGFR', 'APIP', 'SPATA7', 'AHI1', 'VAV1', 'NEK8', 'SYK', 'PLCG1', 'FCGR1A', 'MTARC2', 'ERBB2', 'SH3KBP1', 'PTK2B', 'CYB5R3', 'HTRA2', 'GNAT1', 'SH3GL2', 'CRKL', 'XIAP', 'RP2', 'DOCK3', 'HAP1', 'B9D2', 'DIABLO', 'PKD1', 'RPGRIP1', 'PTK2', 'CPVL', 'DOCK2', 'LCK', 'CYB5A', 'DOCK5', 'ELMO1', 'CBL', 'PTPN11', 'CYB5B', 'PDGFRA', 'NCK2', 'ELMO2', 'ANKS6', 'INVS', 'ALKBH7', 'SNX11']
1210	GO:CC	GO:0005740	mitochondrial envelope	0.0331213904537168	True	"""The double lipid bilayer enclosing the mitochondrion and separating its contents from the cell cytoplasm; includes the intermembrane space."" [GOC:ai, GOC:pz]"	755	98	10	17376	0.1020408163265306	0.0132450331125827	query_1	['GO:0005739', 'GO:0031967']	['MTARC1', 'SRC', 'CYCS', 'LYN', 'MTARC2', 'CYB5R3', 'HTRA2', 'DIABLO', 'CYB5A', 'CYB5B']
1211	GO:CC	GO:0031968	organelle outer membrane	0.0331213904537168	True	"""The outer, i.e. cytoplasm-facing in a cellular organelle, lipid bilayer of an organelle envelope."" [GOC:mah]"	232	98	5	17376	0.0510204081632653	0.021551724137931	query_1	['GO:0019867', 'GO:0031967', 'GO:0098588']	['MTARC1', 'MTARC2', 'CYB5R3', 'CYB5A', 'CYB5B']
1212	GO:BP	GO:0050671	positive regulation of lymphocyte proliferation	0.0331516627761836	True	"""Any process that activates or increases the rate or extent of lymphocyte proliferation."" [GOC:ai]"	145	98	4	17376	0.0408163265306122	0.0275862068965517	query_1	['GO:0032946', 'GO:0046651', 'GO:0050670', 'GO:0051251']	['NCK1', 'ZAP70', 'SYK', 'NCK2']
1213	GO:BP	GO:0030595	leukocyte chemotaxis	0.0334181682259688	True	"""The movement of a leukocyte in response to an external stimulus."" [GOC:add, GOC:jl]"	227	98	5	17376	0.0510204081632653	0.0220264317180616	query_1	['GO:0050900', 'GO:0060326']	['LYN', 'VAV1', 'SYK', 'PTK2B', 'PTK2']
1214	GO:BP	GO:2000209	regulation of anoikis	0.0337047433488755	True	"""Any process that modulates the frequency, rate or extent of anoikis."" [GOC:mah]"	26	98	2	17376	0.0204081632653061	0.0769230769230769	query_1	['GO:0042981', 'GO:0043276']	['SRC', 'PTK2']
1215	GO:BP	GO:0014829	vascular associated smooth muscle contraction	0.0337047433488755	True	"""A process, occurring in the vascular tissue, whereby actin/myosin complex activity generates force through ATP hydrolysis resulting in a change in smooth muscle geometry. This process is always coupled to chemo-mechanical energy conversion."" [GOC:mtg_muscle, MA:0002718]"	26	98	2	17376	0.0204081632653061	0.0769230769230769	query_1	['GO:0006939', 'GO:0042310']	['DOCK4', 'DOCK5']
1216	GO:BP	GO:0033081	regulation of T cell differentiation in thymus	0.0337047433488755	True	"""Any process that modulates the frequency, rate or extent of T cell differentiation in the thymus."" [GOC:add, GOC:mah]"	26	98	2	17376	0.0204081632653061	0.0769230769230769	query_1	['GO:0033077', 'GO:0045580']	['SOS1', 'ERBB2']
1217	GO:CC	GO:0019867	outer membrane	0.0337767472020262	True	"""The external membrane of Gram-negative bacteria or certain organelles such as mitochondria and chloroplasts; freely permeable to most ions and metabolites."" [GOC:go_curators]"	234	98	5	17376	0.0510204081632653	0.0213675213675213	query_1	['GO:0016020']	['MTARC1', 'MTARC2', 'CYB5R3', 'CYB5A', 'CYB5B']
1218	GO:BP	GO:1904062	regulation of monoatomic cation transmembrane transport	0.0341408304029053	True	"""Any process that modulates the frequency, rate or extent of cation transmembrane transport."" [GO_REF:0000058, GOC:TermGenie, PMID:15304482]"	320	98	6	17376	0.0612244897959183	0.01875	query_1	['GO:0034765', 'GO:0098655']	['PLCG2', 'FYN', 'LYN', 'PLCG1', 'PTK2B', 'HAP1']
1219	GO:BP	GO:0051604	protein maturation	0.0341408304029053	True	"""Any process leading to the attainment of the full functional capacity of a protein."" [GOC:ai]"	320	98	6	17376	0.0612244897959183	0.01875	query_1	['GO:0010467', 'GO:0019538']	['SRC', 'CYCS', 'APAF1', 'CASP9', 'HTRA2', 'XIAP']
1220	GO:CC	GO:0002133	polycystin complex	0.0343238135429417	True	"""A stable heterodimeric complex composed of polycystin-1 and polycystin-2."" [GOC:hjd, PMID:11901144]"	2	98	1	17376	0.010204081632653	0.5	query_1	['GO:0032991']	['PKD1']
1221	GO:CC	GO:0032279	asymmetric synapse	0.0343238135429417	True	"""A type of synapse occurring between an axon and a dendritic spine or dendritic shaft. Asymmetric synapses, the most abundant synapse type in the central nervous system, involve axons that contain predominantly spherical vesicles and contain a thickened postsynaptic density. Most or all synapses of this type are excitatory."" [GOC:dgh, GOC:ef]"	332	98	6	17376	0.0612244897959183	0.0180722891566265	query_1	['GO:0098984']	['SRC', 'SOS1', 'FYN', 'LYN', 'PTK2B', 'NCK2']
1222	GO:CC	GO:0005814	centriole	0.0343238135429417	True	"""A cellular organelle, found close to the nucleus in many eukaryotic cells, consisting of a small cylinder with microtubular walls, 300-500 nm long and 150-250 nm in diameter. It contains nine short, parallel, peripheral microtubular fibrils, each fibril consisting of one complete microtubule fused to two incomplete microtubules. Cells usually have two centrioles, lying at right angles to each other. At division, each pair of centrioles generates another pair and the twin pairs form the pole of the mitotic spindle."" [ISBN:0198547684]"	154	98	4	17376	0.0408163265306122	0.0259740259740259	query_1	['GO:0005815', 'GO:0043232']	['NPHP4', 'AHI1', 'RP2', 'HAP1']
1223	GO:CC	GO:0070436	Grb2-EGFR complex	0.0343238135429417	True	"""A protein complex that contains the epidermal growth factor receptor (EGFR) and Grb2, and is involved in linking EGFR activation to the p21-Ras pathway."" [GOC:mah, PMID:7798267]"	2	98	1	17376	0.010204081632653	0.5	query_1	['GO:0098797']	['GRB2']
1224	GO:CC	GO:0036398	TCR signalosome	0.0343238135429417	True	"""A multi-protein complex containing at least the T-cell receptor complex and the LAT (linker for activation of T cells) scaffold protein. Also contains a variety of signaling proteins including co-receptors, kinases, phosphatases and adaptors such as CD8. Connects events on the plasma membrane to distal signaling cascades to ultimately modulate T cell biology."" [GOC:krc, PMID:17534068, PMID:20107804, PMID:22426112]"	2	98	1	17376	0.010204081632653	0.5	query_1	['GO:0032991']	['LCP2']
1225	GO:CC	GO:0038143	ERBB3:ERBB2 complex	0.0343238135429417	True	"""A heterodimeric complex between the tyrosine kinase receptor ERBB2 and a ligand-activated receptor ERBB3. ERBB2, which does not bind any known ligand, is activated through formation of a heterodimer with another ligand-activated ERBB family member such as ERBB3."" [GOC:signaling, PMID:16460914, PMID:8665853, Reactome:R-HSA-1247502, Reactome:R-HSA-1963573, Reactome:R-HSA-1963589]"	2	98	1	17376	0.010204081632653	0.5	query_1	['GO:0098802']	['ERBB2']
1226	REAC	REAC:R-HSA-109704	PI3K Cascade	0.0343318487989874	True	PI3K Cascade	35	98	2	17376	0.0204081632653061	0.0571428571428571	query_1	['REAC:R-HSA-112399']	['PIK3R1', 'PTPN11']
1227	GO:BP	GO:0034764	positive regulation of transmembrane transport	0.0343471883398363	True	"""Any process that activates or increases the frequency, rate or extent of the directed movement of a solute from one side of a membrane to the other."" [GOC:mah]"	229	98	5	17376	0.0510204081632653	0.0218340611353711	query_1	['GO:0034762', 'GO:0048522', 'GO:0051050', 'GO:0055085']	['PIK3R1', 'PLCG2', 'PLCG1', 'HAP1', 'PTPN11']
1228	GO:BP	GO:0006954	inflammatory response	0.0343471883398363	True	"""The immediate defensive reaction (by vertebrate tissue) to infection or injury caused by chemical or physical agents. The process is characterized by local vasodilation, extravasation of plasma into intercellular spaces and accumulation of white blood cells and macrophages."" [GO_REF:0000022, ISBN:0198506732]"	749	98	10	17376	0.1020408163265306	0.0133511348464619	query_1	['GO:0006952']	['SRC', 'HGF', 'PLCG2', 'FYN', 'LAT', 'LYN', 'SYK', 'PLCG1', 'FCGR1A', 'XIAP']
1229	GO:BP	GO:0001890	placenta development	0.0343785921321668	True	"""The process whose specific outcome is the progression of the placenta over time, from its formation to the mature structure. The placenta is an organ of metabolic interchange between fetus and mother, partly of embryonic origin and partly of maternal origin."" [GOC:add, ISBN:068340007X]"	147	98	4	17376	0.0408163265306122	0.0272108843537414	query_1	['GO:0048513']	['GRB2', 'EGFR', 'PKD1', 'PTK2']
1230	GO:CC	GO:0032991	protein-containing complex	0.0344655552201444	True	"""A stable assembly of two or more macromolecules, i.e. proteins, nucleic acids, carbohydrates or lipids, in which at least one component is a protein and the constituent parts function together."" [GOC:dos, GOC:mah]"	5470	98	42	17376	0.4285714285714285	0.0076782449725776	query_1	['GO:0005575']	['MTARC1', 'MET', 'RAPGEF1', 'EPS15L1', 'TTC30B', 'NCK1', 'DOCK1', 'CYCS', 'PIK3R1', 'TMEM231', 'WIPF3', 'CRK', 'APAF1', 'SHC1', 'SOS1', 'PXN', 'B9D1', 'LAT', 'ZAP70', 'LYN', 'FGFR3', 'GRB2', 'LCP2', 'CASP9', 'EGFR', 'AHI1', 'SYK', 'PLCG1', 'ERBB2', 'PTK2B', 'CYB5R3', 'HTRA2', 'GNAT1', 'CRKL', 'B9D2', 'DIABLO', 'PKD1', 'ELMO1', 'CBL', 'PTPN11', 'CYB5B', 'PDGFRA']
1231	REAC	REAC:R-HSA-167021	PLC-gamma1 signalling	0.0345367666012458	True	PLC-gamma1 signalling	3	98	1	17376	0.010204081632653	0.3333333333333333	query_1	['REAC:R-HSA-187037']	['PLCG1']
1232	REAC	REAC:R-HSA-9034793	Activated NTRK3 signals through PLCG1	0.0345367666012458	True	Activated NTRK3 signals through PLCG1	3	98	1	17376	0.010204081632653	0.3333333333333333	query_1	['REAC:R-HSA-9034015']	['PLCG1']
1233	GO:BP	GO:1903533	regulation of protein targeting	0.0348319586581219	True	"""Any process that modulates the frequency, rate or extent of protein targeting."" [GO_REF:0000058, GOC:TermGenie]"	78	98	3	17376	0.0306122448979591	0.0384615384615384	query_1	['GO:0006605', 'GO:0033157']	['FYN', 'ERBB2', 'HTRA2']
1234	GO:BP	GO:0032675	regulation of interleukin-6 production	0.0350207743928379	True	"""Any process that modulates the frequency, rate, or extent of interleukin-6 production."" [GOC:mah]"	148	98	4	17376	0.0408163265306122	0.027027027027027	query_1	['GO:0001817', 'GO:0032635']	['HGF', 'PLCG2', 'SYK', 'PTPN11']
1235	GO:BP	GO:0032635	interleukin-6 production	0.0350207743928379	True	"""The appearance of interleukin-6 due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels."" [GOC:mah]"	148	98	4	17376	0.0408163265306122	0.027027027027027	query_1	['GO:0001816']	['HGF', 'PLCG2', 'SYK', 'PTPN11']
1236	GO:BP	GO:0032946	positive regulation of mononuclear cell proliferation	0.0350207743928379	True	"""Any process that activates or increases the frequency, rate or extent of mononuclear cell proliferation."" [GOC:add]"	148	98	4	17376	0.0408163265306122	0.027027027027027	query_1	['GO:0032943', 'GO:0032944', 'GO:0070665']	['NCK1', 'ZAP70', 'SYK', 'NCK2']
1237	GO:BP	GO:0060562	epithelial tube morphogenesis	0.0353125422469266	True	"""The process in which the anatomical structures of a tube are generated and organized from an epithelium. Epithelial tubes transport gases, liquids and cells from one site to another and form the basic structure of many organs and tissues, with tube shape and organization varying from the single-celled excretory organ in Caenorhabditis elegans to the branching trees of the mammalian kidney and insect tracheal system."" [GOC:dph]"	323	98	6	17376	0.0612244897959183	0.0185758513931888	query_1	['GO:0002009', 'GO:0035239']	['MET', 'SRC', 'APAF1', 'DVL2', 'AHI1', 'PKD1']
1238	GO:BP	GO:1904738	vascular associated smooth muscle cell migration	0.0355605186060898	True	"""The orderly movement of a vascular associated smooth muscle cell from one site to another."" [GO_REF:0000091, GOC:BHF, GOC:BHF_miRNA, GOC:rph, GOC:TermGenie, PMID:20693317]"	27	98	2	17376	0.0204081632653061	0.074074074074074	query_1	['GO:0014909']	['DOCK4', 'DOCK5']
1239	GO:BP	GO:0010758	regulation of macrophage chemotaxis	0.0355605186060898	True	"""Any process that modulates the rate, frequency or extent of macrophage chemotaxis. Macrophage chemotaxis is the movement of a macrophage in response to an external stimulus."" [GOC:BHF, GOC:dph, GOC:tb]"	27	98	2	17376	0.0204081632653061	0.074074074074074	query_1	['GO:0002688', 'GO:0048246', 'GO:1905521']	['PTK2B', 'PTK2']
1240	GO:BP	GO:0035767	endothelial cell chemotaxis	0.0355605186060898	True	"""The directed movement of an endothelial cell guided by a specific chemical concentration gradient. Movement may be towards a higher concentration (positive chemotaxis) or towards a lower concentration (negative chemotaxis)."" [CL:0000115, GOC:BHF]"	27	98	2	17376	0.0204081632653061	0.074074074074074	query_1	['GO:0043542', 'GO:0060326']	['MET', 'CORO1B']
1241	GO:BP	GO:0001783	B cell apoptotic process	0.0355605186060898	True	"""Any apoptotic process in a B cell, a lymphocyte of B lineage with the phenotype CD19-positive and capable of B cell mediated immunity."" [CL:0000236, GOC:add, GOC:mtg_apoptosis, ISBN:0781735149]"	27	98	2	17376	0.0204081632653061	0.074074074074074	query_1	['GO:0070227']	['LYN', 'CRKL']
1242	GO:BP	GO:1900078	positive regulation of cellular response to insulin stimulus	0.0355605186060898	True	"""Any process that activates or increases the frequency, rate or extent of cellular response to insulin stimulus."" [GOC:TermGenie, GOC:yaf]"	27	98	2	17376	0.0204081632653061	0.074074074074074	query_1	['GO:0032869', 'GO:0048522', 'GO:0048584', 'GO:1900076']	['SRC', 'PTPN11']
1243	GO:BP	GO:0042059	negative regulation of epidermal growth factor receptor signaling pathway	0.0355605186060898	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of epidermal growth factor receptor signaling pathway activity."" [GOC:go_curators]"	27	98	2	17376	0.0204081632653061	0.074074074074074	query_1	['GO:0007173', 'GO:0042058', 'GO:1901185']	['EGFR', 'CBL']
1244	GO:BP	GO:0034097	response to cytokine	0.0355605186060898	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a cytokine stimulus."" [GOC:sl]"	873	98	11	17376	0.1122448979591836	0.0126002290950744	query_1	['GO:0010033']	['SRC', 'SOS1', 'WAS', 'LYN', 'SYK', 'PTK2B', 'HTRA2', 'CRKL', 'XIAP', 'CBL', 'PTPN11']
1245	GO:BP	GO:0071229	cellular response to acid chemical	0.035564833496684	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus by the chemical structure of the anion portion of the dissociated acid (rather than the acid acting as a proton donor). The acid chemical may be in gaseous, liquid or solid form."" [GOC:go_curators, GOC:mah, Wikipedia:Acid]"	79	98	3	17376	0.0306122448979591	0.0379746835443038	query_1	['GO:0001101', 'GO:0070887']	['FYN', 'EGFR', 'PDGFRA']
1246	GO:BP	GO:1905897	regulation of response to endoplasmic reticulum stress	0.036759547092734	True	"""Any process that modulates the frequency, rate or extent of response to endoplasmic reticulum stress."" [GO_REF:0000058, GOC:aruk, GOC:bc, GOC:TermGenie, PMID:21803450]"	80	98	3	17376	0.0306122448979591	0.0375	query_1	['GO:0034976', 'GO:0080135']	['NCK1', 'PIK3R1', 'NCK2']
1247	GO:CC	GO:0005879	axonemal microtubule	0.0369643592276193	True	"""A microtubule in the axoneme of a eukaryotic cilium or flagellum; an axoneme contains nine modified doublet microtubules, which may or may not surround a pair of single microtubules."" [GOC:cilia, ISBN:0815316194]"	30	98	2	17376	0.0204081632653061	0.0666666666666666	query_1	['GO:0005881', 'GO:0005930']	['TTC30B', 'RPGRIP1L']
1248	GO:BP	GO:0050808	synapse organization	0.0373442429841201	True	"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a synapse, the junction between a neuron and a target (neuron, muscle, or secretory cell)."" [GOC:ai, GOC:pr]"	428	98	7	17376	0.0714285714285714	0.0163551401869158	query_1	['GO:0034330']	['CRK', 'WASL', 'ASAP1', 'FYN', 'ERBB2', 'PTK2B', 'CRKL']
1249	REAC	REAC:R-HSA-8864260	Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors	0.0377213696385995	True	Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors	37	98	2	17376	0.0204081632653061	0.054054054054054	query_1	['REAC:R-HSA-212436']	['EGFR', 'ERBB2']
1250	GO:BP	GO:1901564	organonitrogen compound metabolic process	0.0378090990750937	True	"""The chemical reactions and pathways involving organonitrogen compound."" [GOC:pr, GOC:TermGenie]"	5950	98	45	17376	0.4591836734693877	0.007563025210084	query_1	['GO:0006807', 'GO:0071704']	['MET', 'LATS1', 'NCK1', 'SRC', 'CYCS', 'PIK3R1', 'APAF1', 'HGF', 'SHC1', 'ITK', 'PLCG2', 'SOS1', 'SLC44A2', 'FYN', 'LAT', 'ZAP70', 'UACA', 'LYN', 'FGFR3', 'SHB', 'DVL2', 'LCP2', 'CASP9', 'EGFR', 'APIP', 'NEK8', 'SYK', 'FCGR1A', 'ERBB2', 'PTK2B', 'HTRA2', 'SH3GL2', 'CRKL', 'XIAP', 'DOCK3', 'HAP1', 'DIABLO', 'PKD1', 'PTK2', 'CPVL', 'LCK', 'CBL', 'PTPN11', 'PDGFRA', 'NCK2']
1251	GO:BP	GO:0030183	B cell differentiation	0.0378090990750937	True	"""The process in which a precursor cell type acquires the specialized features of a B cell. A B cell is a lymphocyte of B lineage with the phenotype CD19-positive and capable of B cell mediated immunity."" [GO_REF:0000022, GOC:mah]"	152	98	4	17376	0.0408163265306122	0.0263157894736842	query_1	['GO:0030098', 'GO:0042113']	['PIK3R1', 'PLCG2', 'SYK', 'PTK2B']
1252	GO:BP	GO:0036474	cell death in response to hydrogen peroxide	0.0378090990750937	True	"""Any biological process that results in permanent cessation of all vital functions of a cell upon exposure to hydrogen peroxide (H2O2)."" [GOC:bf, GOC:PARL]"	28	98	2	17376	0.0204081632653061	0.0714285714285714	query_1	['GO:0036473', 'GO:0070301']	['MET', 'HGF']
1253	GO:BP	GO:0001556	oocyte maturation	0.0378090990750937	True	"""A developmental process, independent of morphogenetic (shape) change, that is required for an oocyte to attain its fully functional state. Oocyte maturation commences after reinitiation of meiosis commonly starting with germinal vesicle breakdown, and continues up to the second meiotic arrest prior to fertilization."" [GOC:devbiol, https://www.ncbi.nlm.nih.gov/books/NBK279054/]"	28	98	2	17376	0.0204081632653061	0.0714285714285714	query_1	['GO:0003006', 'GO:0022412', 'GO:0048469', 'GO:0048599']	['SHB', 'PTK2B']
1254	GO:BP	GO:0060219	camera-type eye photoreceptor cell differentiation	0.0378090990750937	True	"""The process in which a relatively unspecialized cell acquires the specialized features of a photoreceptor cell in a camera-type eye."" [GOC:ascb_2009, GOC:dph, GOC:tb]"	28	98	2	17376	0.0204081632653061	0.0714285714285714	query_1	['GO:0001754', 'GO:0003407', 'GO:0060042']	['RPGRIP1L', 'RPGRIP1']
1255	GO:BP	GO:1990646	cellular response to prolactin	0.0378914728495416	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a prolactin stimulus."" [PMID:7760850]"	2	98	1	17376	0.010204081632653	0.5	query_1	['GO:0071375', 'GO:1990637']	['SRC']
1256	GO:BP	GO:0010730	negative regulation of hydrogen peroxide biosynthetic process	0.0378914728495416	True	"""Any process that decreases the rate, frequency or extent of hydrogen peroxide biosynthesis. The chemical reactions and pathways resulting in the formation of hydrogen peroxide (H2O2), a potentially harmful byproduct of aerobic cellular respiration which can cause damage to DNA."" [GOC:dph, GOC:hjd, GOC:tb]"	2	98	1	17376	0.010204081632653	0.5	query_1	['GO:0010727', 'GO:0010728', 'GO:0031327', 'GO:0050665', 'GO:1903427']	['FYN']
1257	GO:BP	GO:0001545	primary ovarian follicle growth	0.0378914728495416	True	"""Increase in size of primary follicles including oocyte growth and granulosa and/or theca cell proliferation until more than one layer of granulosa cells is present (preantral follicle)."" [GOC:mtg_mpo, https://www.ncbi.nlm.nih.gov/books/NBK279054/]"	2	98	1	17376	0.010204081632653	0.5	query_1	['GO:0001541', 'GO:0022602', 'GO:0048589']	['SRC']
1258	GO:BP	GO:0032632	interleukin-3 production	0.0378914728495416	True	"""The appearance of interleukin-3 due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels."" [GOC:mah]"	2	98	1	17376	0.010204081632653	0.5	query_1	['GO:0001816']	['SYK']
1259	GO:BP	GO:0090251	protein localization involved in establishment of planar polarity	0.0378914728495416	True	"""Any process in which a protein is transported to, and/or maintained in, a specific location in a cell that contributes to the establishment of planar polarity."" [GOC:ascb_2009, GOC:dph, GOC:tb]"	2	98	1	17376	0.010204081632653	0.5	query_1	['GO:0001736', 'GO:0008104']	['NPHP1']
1260	GO:BP	GO:1903526	negative regulation of membrane tubulation	0.0378914728495416	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of membrane tubulation."" [GO_REF:0000058, GOC:pm, GOC:TermGenie, PMID:18388313]"	2	98	1	17376	0.010204081632653	0.5	query_1	['GO:0051129', 'GO:0097320', 'GO:1903525']	['WASL']
1261	GO:BP	GO:0001803	regulation of type III hypersensitivity	0.0378914728495416	True	"""Any process that modulates the frequency, rate, or extent of type III hypersensitivity, a type of inflammatory response."" [GOC:add, ISBN:0781735149]"	2	98	1	17376	0.010204081632653	0.5	query_1	['GO:0001802', 'GO:0002883', 'GO:0002886', 'GO:0002889']	['FCGR1A']
1262	GO:BP	GO:1902528	regulation of protein linear polyubiquitination	0.0378914728495416	True	"""Any process that modulates the frequency, rate or extent of protein linear polyubiquitination."" [GOC:TermGenie, PMID:21931591]"	2	98	1	17376	0.010204081632653	0.5	query_1	['GO:0097039', 'GO:1902914']	['XIAP']
1263	GO:BP	GO:0090316	positive regulation of intracellular protein transport	0.0378914728495416	True	"""Any process that activates or increases the frequency, rate or extent of the directed movement of proteins within cells."" [GOC:tb]"	154	98	4	17376	0.0408163265306122	0.0259740259740259	query_1	['GO:0006886', 'GO:0032388', 'GO:0033157', 'GO:0051222']	['PIK3R1', 'FYN', 'ERBB2', 'HTRA2']
1264	GO:BP	GO:0022007	convergent extension involved in neural plate elongation	0.0378914728495416	True	"""The process of directed cell movement in the neural plate resulting in tissue elongation via intercalation of adjacent cells in an epithelial sheet at the midline, leading to narrowing and lengthening of the neural plate."" [GO_REF:0000021, GOC:cls, GOC:dgh, GOC:dph, GOC:jid, PMID:13679871, PMID:15806586]"	2	98	1	17376	0.010204081632653	0.5	query_1	['GO:0014022', 'GO:0060027', 'GO:0060029']	['DVL2']
1265	GO:BP	GO:2000256	positive regulation of male germ cell proliferation	0.0378914728495416	True	"""Any process that activates or increases the frequency, rate or extent of male germ cell proliferation."" [GOC:obol]"	2	98	1	17376	0.010204081632653	0.5	query_1	['GO:0002176', 'GO:1905938', 'GO:2000254']	['SRC']
1266	GO:BP	GO:0001805	positive regulation of type III hypersensitivity	0.0378914728495416	True	"""Any process that activates or increases the frequency, rate or extent of type III hypersensitivity, a type of inflammatory response."" [GOC:add, ISBN:0781735149]"	2	98	1	17376	0.010204081632653	0.5	query_1	['GO:0001802', 'GO:0001803', 'GO:0002885', 'GO:0002888', 'GO:0002891']	['FCGR1A']
1267	GO:BP	GO:2000386	positive regulation of ovarian follicle development	0.0378914728495416	True	"""Any process that activates or increases the frequency, rate or extent of ovarian follicle development."" [GOC:obol]"	2	98	1	17376	0.010204081632653	0.5	query_1	['GO:0001541', 'GO:0051094', 'GO:2000243', 'GO:2000354']	['SRC']
1268	GO:BP	GO:2000537	regulation of B cell chemotaxis	0.0378914728495416	True	"""Any process that modulates the frequency, rate or extent of B cell chemotaxis."" [GOC:obol]"	2	98	1	17376	0.010204081632653	0.5	query_1	['GO:0035754', 'GO:1901623']	['PTK2B']
1269	GO:BP	GO:0039020	pronephric nephron tubule development	0.0378914728495416	True	"""The process whose specific outcome is the progression of a pronephric nephron tubule over time, from its formation to the mature structure. The pronephric nephron tubule is an epithelial tube that is part of the pronephric nephron and connects the filtration unit (glomerulus or glomus) of the pronephros to the pronephric duct."" [GOC:mtg_kidney_jan10, PMID:19909807, PMID:9268568]"	2	98	1	17376	0.010204081632653	0.5	query_1	['GO:0039019', 'GO:0072080']	['AHI1']
1270	GO:BP	GO:0072114	pronephros morphogenesis	0.0378914728495416	True	"""The process in which the anatomical structures of the pronephros are generated and organized. In mammals, the pronephros is the first of the three embryonic kidneys to be established and exists only transiently. In lower vertebrates such as fish and amphibia, the pronephros is the fully functional embryonic kidney and is indispensable for larval life."" [GOC:mtg_kidney_jan10]"	2	98	1	17376	0.010204081632653	0.5	query_1	['GO:0048793', 'GO:0060993']	['AHI1']
1271	GO:BP	GO:2000538	positive regulation of B cell chemotaxis	0.0378914728495416	True	"""Any process that activates or increases the frequency, rate or extent of B cell chemotaxis."" [GOC:obol]"	2	98	1	17376	0.010204081632653	0.5	query_1	['GO:0035754', 'GO:0140131', 'GO:2000537']	['PTK2B']
1272	GO:BP	GO:1902530	positive regulation of protein linear polyubiquitination	0.0378914728495416	True	"""Any process that activates or increases the frequency, rate or extent of protein linear polyubiquitination."" [GOC:TermGenie, PMID:21931591]"	2	98	1	17376	0.010204081632653	0.5	query_1	['GO:0097039', 'GO:1902528', 'GO:1902916']	['XIAP']
1273	GO:BP	GO:0014022	neural plate elongation	0.0378914728495416	True	"""The process in which the neural plate is shaped by the intrinsic movement of the epidermal and neural plate regions."" [GOC:ef, ISBN:0878932585]"	2	98	1	17376	0.010204081632653	0.5	query_1	['GO:0001839', 'GO:0002011', 'GO:0048598']	['DVL2']
1274	GO:BP	GO:0002554	serotonin secretion by platelet	0.0378914728495416	True	"""The regulated release of serotonin by a platelet or group of platelets."" [GOC:add, ISBN:0781735149]"	2	98	1	17376	0.010204081632653	0.5	query_1	['GO:0002442', 'GO:0002576', 'GO:0051649', 'GO:0140029']	['SYK']
