Cockayne syndrome type 2	source	native	name	p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
754	GO:BP	GO:0033145	positive regulation of intracellular steroid hormone receptor signaling pathway	0.0126430069525189	True	"""Any process that activates or increases the frequency, rate or extent of the activity of any intracellular steroid hormone receptor signaling pathway."" [GOC:mah]"	13	103	2	17376	0.0194174757281553	0.1538461538461538	query_1	['GO:0009967', 'GO:0030518', 'GO:0033143']	['AR', 'PARP1']
755	GO:BP	GO:0007283	spermatogenesis	0.0126430069525189	True	"""The developmental process by which male germ line stem cells self renew or give rise to successive cell types resulting in the development of a spermatozoa."" [GOC:jid, ISBN:9780878933846, PMID:28073824, PMID:30990821]"	589	103	10	17376	0.0970873786407767	0.0169779286926994	query_1	['GO:0003006', 'GO:0048232']	['BRIP1', 'WDR48', 'MLH1', 'H2AX', 'BRCA2', 'AR', 'ERCC1', 'KAT5', 'RNF8', 'MSH6']
756	GO:BP	GO:0002327	immature B cell differentiation	0.0126430069525189	True	"""The process in which a precursor cell type acquires the specialized features of an immature B cell."" [GOC:jal, ISBN:0781735149, PMID:16551251]"	13	103	2	17376	0.0194174757281553	0.1538461538461538	query_1	['GO:0030183']	['ATM', 'PRKDC']
757	GO:BP	GO:0097306	cellular response to alcohol	0.0128343283406986	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an alcohol stimulus."" [GOC:pr]"	97	103	4	17376	0.0388349514563106	0.0412371134020618	query_1	['GO:0071310', 'GO:0097305', 'GO:1901701']	['AKT1', 'BLM', 'RAD51', 'BRCA1']
758	GO:BP	GO:0018393	internal peptidyl-lysine acetylation	0.0131131233908521	True	"""The addition of an acetyl group to a non-terminal lysine residue in a protein."" [GOC:mah]"	161	103	5	17376	0.0485436893203883	0.031055900621118	query_1	['GO:0006475', 'GO:0018394']	['BRCA2', 'POLE3', 'ERCC6', 'BRCA1', 'KAT5']
759	GO:BP	GO:0042771	intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator	0.0131177434661601	True	"""The series of molecular signals in which an intracellular signal is conveyed to trigger the apoptotic death of a cell. The pathway is induced by the cell cycle regulator phosphoprotein p53, or an equivalent protein, in response to the detection of DNA damage, and ends when the execution phase of apoptosis is triggered."" [GOC:go_curators, GOC:mtg_apoptosis]"	47	103	3	17376	0.029126213592233	0.0638297872340425	query_1	['GO:0008630', 'GO:0072332']	['MSH2', 'BRCA2', 'TP53']
760	GO:BP	GO:0009991	response to extracellular stimulus	0.0137393084172743	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an extracellular stimulus."" [GOC:go_curators]"	499	103	9	17376	0.087378640776699	0.0180360721442885	query_1	['GO:0009605']	['BRIP1', 'AKT1', 'OGG1', 'ERCC1', 'ERCC6', 'KAT5', 'WRN', 'RMI1', 'TP53']
761	GO:BP	GO:0006475	internal protein amino acid acetylation	0.0137505169698033	True	"""The addition of an acetyl group to a non-terminal amino acid in a protein."" [GOC:mah]"	163	103	5	17376	0.0485436893203883	0.0306748466257668	query_1	['GO:0006473']	['BRCA2', 'POLE3', 'ERCC6', 'BRCA1', 'KAT5']
762	GO:BP	GO:0048477	oogenesis	0.0141658615015621	True	"""The complete process of formation and maturation of an ovum or female gamete from a primordial female germ cell. Examples of this process are found in Mus musculus and Drosophila melanogaster."" [GOC:kmv, GOC:mtg_sensu, GOC:pr]"	100	103	4	17376	0.0388349514563106	0.04	query_1	['GO:0007281', 'GO:0007292']	['MLH1', 'BRCA2', 'ERCC1', 'ATM']
763	GO:BP	GO:0050871	positive regulation of B cell activation	0.0141658615015621	True	"""Any process that activates or increases the frequency, rate or extent of B cell activation."" [GOC:ai]"	100	103	4	17376	0.0388349514563106	0.04	query_1	['GO:0042113', 'GO:0050864', 'GO:0051251']	['MSH2', 'TP53BP1', 'PAXIP1', 'MLH1']
764	GO:BP	GO:2001034	positive regulation of double-strand break repair via nonhomologous end joining	0.0144693925795419	True	"""Any process that activates or increases the frequency, rate or extent of double-strand break repair via nonhomologous end joining."" [GOC:obol]"	14	103	2	17376	0.0194174757281553	0.1428571428571428	query_1	['GO:0006303', 'GO:2000781', 'GO:2001032']	['PRKDC', 'PNKP']
765	GO:BP	GO:0051972	regulation of telomerase activity	0.0146092469881914	True	"""Any process that modulates the frequency, rate or extent of telomerase activity, the catalysis of the reaction: deoxynucleoside triphosphate + DNA(n) = diphosphate + DNA(n+1). Telomerases catalyze extension of the 3'- end of a DNA strand by one deoxynucleotide at a time using an internal RNA template that encodes the telomeric repeat sequence."" [EC:2.-.-.-, GOC:ai]"	49	103	3	17376	0.029126213592233	0.0612244897959183	query_1	['GO:0051338', 'GO:2000278']	['XRCC5', 'TP53', 'PNKP']
766	GO:CC	GO:0043626	PCNA complex	0.014940264779945	True	"""A protein complex composed of three identical PCNA monomers, each comprising two similar domains, which are joined in a head-to-tail arrangement to form a homotrimer. Forms a ring-like structure in solution, with a central hole sufficiently large to accommodate the double helix of DNA. Originally characterized as a DNA sliding clamp for replicative DNA polymerases and as an essential component of the replisome, and has also been shown to be involved in other processes including Okazaki fragment processing, DNA repair, translesion DNA synthesis, DNA methylation, chromatin remodeling and cell cycle regulation."" [GOC:jl, PMID:12829735]"	1	103	1	17376	0.0097087378640776	1.0	query_1	['GO:0044796', 'GO:0140513']	['PCNA']
767	GO:CC	GO:0044796	DNA polymerase processivity factor complex	0.014940264779945	True	"""A protein complex which is capable of increasing the processivity of nucleotide polymerization by DNA polymerase as a part of DNA replication."" [GOC:bhm, GOC:jl]"	1	103	1	17376	0.0097087378640776	1.0	query_1	['GO:0150005']	['PCNA']
768	GO:CC	GO:0005715	late recombination nodule	0.014940264779945	True	"""An electron dense structure that is associated with meiotic chromosomes in pachytene during meiosis I."" [GOC:elh]"	1	103	1	17376	0.0097087378640776	1.0	query_1	['GO:0005713']	['MLH1']
769	GO:CC	GO:0033593	BRCA2-MAGE-D1 complex	0.014940264779945	True	"""A heterodimeric protein complex formed of BRCA2 and MAGE-D1; may mediate the synergistic activities of the two proteins in regulating cell growth."" [PMID:15930293]"	1	103	1	17376	0.0097087378640776	1.0	query_1	['GO:0140535']	['BRCA2']
770	GO:CC	GO:0070421	DNA ligase III-XRCC1 complex	0.014940264779945	True	"""A protein complex that contains DNA ligase III and XRCC1, and is involved in base excision repair."" [PMID:15141024, PMID:7760816]"	1	103	1	17376	0.0097087378640776	1.0	query_1	['GO:0140513', 'GO:1902494']	['LIG3']
771	REAC	REAC:R-HSA-6804114	TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest	0.0153781235810747	True	TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest	18	103	2	17376	0.0194174757281553	0.1111111111111111	query_1	['REAC:R-HSA-6791312']	['PCNA', 'TP53']
772	REAC	REAC:R-HSA-3232118	SUMOylation of transcription factors	0.0153781235810747	True	SUMOylation of transcription factors	18	103	2	17376	0.0194174757281553	0.1111111111111111	query_1	['REAC:R-HSA-3108232']	['TP53BP1', 'TP53']
773	REAC	REAC:R-HSA-9725371	Nuclear events stimulated by ALK signaling in cancer	0.0153781235810747	True	Nuclear events stimulated by ALK signaling in cancer	18	103	2	17376	0.0194174757281553	0.1111111111111111	query_1	['REAC:R-HSA-9725370']	['RBX1', 'CUL1']
774	REAC	REAC:R-HSA-8866654	E3 ubiquitin ligases ubiquitinate target proteins	0.0153781235810747	True	E3 ubiquitin ligases ubiquitinate target proteins	58	103	3	17376	0.029126213592233	0.0517241379310344	query_1	['REAC:R-HSA-8852135']	['HLTF', 'PCNA', 'PRKDC']
775	GO:BP	GO:0046661	male sex differentiation	0.0155068772228483	True	"""The establishment of the sex of a male organism by physical differentiation."" [GOC:bf]"	168	103	5	17376	0.0485436893203883	0.0297619047619047	query_1	['GO:0007275', 'GO:0007548']	['BRIP1', 'MSH2', 'WDR48', 'AR', 'ERCC1']
776	REAC	REAC:R-HSA-73928	Depyrimidination	0.0155771489485235	True	Depyrimidination	59	103	3	17376	0.029126213592233	0.0508474576271186	query_1	['REAC:R-HSA-73929']	['H2AX', 'OGG1', 'NEIL1']
777	REAC	REAC:R-HSA-110329	Cleavage of the damaged pyrimidine 	0.0155771489485235	True	Cleavage of the damaged pyrimidine 	59	103	3	17376	0.029126213592233	0.0508474576271186	query_1	['REAC:R-HSA-73928']	['H2AX', 'OGG1', 'NEIL1']
778	REAC	REAC:R-HSA-110328	Recognition and association of DNA glycosylase with site containing an affected pyrimidine	0.0155771489485235	True	Recognition and association of DNA glycosylase with site containing an affected pyrimidine	59	103	3	17376	0.029126213592233	0.0508474576271186	query_1	['REAC:R-HSA-73928']	['H2AX', 'OGG1', 'NEIL1']
779	GO:BP	GO:0051402	neuron apoptotic process	0.0157945979675399	True	"""Any apoptotic process in a neuron, the basic cellular unit of nervous tissue. Each neuron consists of a body, an axon, and dendrites. Their purpose is to receive, conduct, and transmit impulses in the nervous system."" [CL:0000540, GOC:mtg_apoptosis]"	244	103	6	17376	0.058252427184466	0.0245901639344262	query_1	['GO:0006915', 'GO:0070997']	['MSH2', 'LIG4', 'PARP1', 'ATM', 'POLB', 'TP53']
780	GO:BP	GO:0007568	aging	0.0158456013183593	True	"""A developmental process that is a deterioration and loss of function over time. Aging includes loss of functions such as resistance to disease, homeostasis, and fertility, as well as wear and tear. Aging includes cellular senescence, but is more inclusive. May precede death and may succeed developmental maturation (GO:0021700)."" [GOC:PO_curators]"	169	103	5	17376	0.0485436893203883	0.029585798816568	query_1	['GO:0032502']	['OGG1', 'ERCC1', 'APEX1', 'POLB', 'WRN']
781	REAC	REAC:R-HSA-8878166	Transcriptional regulation by RUNX2	0.0159594618215263	True	Transcriptional regulation by RUNX2	118	103	4	17376	0.0388349514563106	0.0338983050847457	query_1	['REAC:R-HSA-212436']	['AKT1', 'RBX1', 'AR', 'CUL1']
782	REAC	REAC:R-HSA-73929	Base-Excision Repair, AP Site Formation	0.0161178899408383	True	Base-Excision Repair, AP Site Formation	60	103	3	17376	0.029126213592233	0.05	query_1	['REAC:R-HSA-73884']	['H2AX', 'OGG1', 'NEIL1']
783	GO:BP	GO:0002706	regulation of lymphocyte mediated immunity	0.0162196065052543	True	"""Any process that modulates the frequency, rate, or extent of lymphocyte mediated immunity."" [GOC:add]"	170	103	5	17376	0.0485436893203883	0.0294117647058823	query_1	['GO:0002449', 'GO:0002703']	['MSH2', 'TP53BP1', 'PAXIP1', 'APLF', 'MLH1']
784	GO:BP	GO:0030174	regulation of DNA-templated DNA replication initiation	0.0164431735496098	True	"""Any process that modulates the frequency, rate or extent of initiation of DNA-dependent DNA replication; the process in which DNA becomes competent to replicate. In eukaryotes, replication competence is established in early G1 and lost during the ensuing S phase."" [GOC:mah]"	15	103	2	17376	0.0194174757281553	0.1333333333333333	query_1	['GO:0006270', 'GO:0090329']	['NBN', 'CDK2']
785	REAC	REAC:R-HSA-6804760	Regulation of TP53 Activity through Methylation	0.0164668682674667	True	Regulation of TP53 Activity through Methylation	19	103	2	17376	0.0194174757281553	0.1052631578947368	query_1	['REAC:R-HSA-5633007']	['ATM', 'TP53']
786	GO:BP	GO:0033045	regulation of sister chromatid segregation	0.0166309705223959	True	"""Any process that modulates the frequency, rate or extent of sister chromatid segregation."" [GOC:mah]"	105	103	4	17376	0.0388349514563106	0.0380952380952381	query_1	['GO:0000819', 'GO:0033044', 'GO:0051983']	['CUL3', 'ATM', 'KAT5', 'RMI2']
787	REAC	REAC:R-HSA-9723905	Loss of function of TP53 in cancer due to loss of tetramerization ability	0.0167711000314422	True	Loss of function of TP53 in cancer due to loss of tetramerization ability	1	103	1	17376	0.0097087378640776	1.0	query_1	['REAC:R-HSA-9723907']	['TP53']
788	REAC	REAC:R-HSA-192814	vRNA Synthesis	0.0167711000314422	True	vRNA Synthesis	1	103	1	17376	0.0097087378640776	1.0	query_1	['REAC:R-HSA-168273']	['PARP1']
789	REAC	REAC:R-HSA-9656256	Defective OGG1 Substrate Processing	0.0167711000314422	True	Defective OGG1 Substrate Processing	1	103	1	17376	0.0097087378640776	1.0	query_1	['REAC:R-HSA-9656249']	['OGG1']
790	REAC	REAC:R-HSA-9616334	Defective Base Excision Repair Associated with NEIL1	0.0167711000314422	True	Defective Base Excision Repair Associated with NEIL1	1	103	1	17376	0.0097087378640776	1.0	query_1	['REAC:R-HSA-9605308']	['NEIL1']
791	REAC	REAC:R-HSA-9656255	Defective OGG1 Substrate Binding	0.0167711000314422	True	Defective OGG1 Substrate Binding	1	103	1	17376	0.0097087378640776	1.0	query_1	['REAC:R-HSA-9656249']	['OGG1']
792	REAC	REAC:R-HSA-9723907	Loss of Function of TP53 in Cancer	0.0167711000314422	True	Loss of Function of TP53 in Cancer	1	103	1	17376	0.0097087378640776	1.0	query_1	['REAC:R-HSA-9734009']	['TP53']
793	REAC	REAC:R-HSA-9656249	Defective Base Excision Repair Associated with OGG1	0.0167711000314422	True	Defective Base Excision Repair Associated with OGG1	1	103	1	17376	0.0097087378640776	1.0	query_1	['REAC:R-HSA-9605308']	['OGG1']
794	GO:BP	GO:0030520	intracellular estrogen receptor signaling pathway	0.0170735785599008	True	"""The series of molecular signals initiated by estrogen binding to an intracellular receptor, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:mah, GOC:signaling]"	52	103	3	17376	0.029126213592233	0.0576923076923076	query_1	['GO:0030518']	['AR', 'PARP1', 'BRCA1']
795	GO:BP	GO:0051338	regulation of transferase activity	0.0171215327227557	True	"""Any process that modulates the frequency, rate or extent of transferase activity, the catalysis of the transfer of a group, e.g. a methyl group, glycosyl group, acyl group, phosphorus-containing, or other groups, from one compound (generally regarded as the donor) to another compound (generally regarded as the acceptor). Transferase is the systematic name for any enzyme of EC class 2."" [GOC:ai]"	829	103	12	17376	0.116504854368932	0.0144752714113389	query_1	['GO:0050790']	['AKT1', 'NBN', 'RAD50', 'XRCC6', 'PCNA', 'XRCC5', 'BLM', 'MRE11', 'PRIM2', 'XRCC1', 'TP53', 'PNKP']
796	GO:BP	GO:1901796	regulation of signal transduction by p53 class mediator	0.0171215327227557	True	"""Any process that modulates the frequency, rate or extent of signal transduction by p53 class mediator."" [GOC:TermGenie]"	106	103	4	17376	0.0388349514563106	0.0377358490566037	query_1	['GO:0072331', 'GO:1902531']	['AKT1', 'ATR', 'ATM', 'TP53']
797	GO:BP	GO:0018394	peptidyl-lysine acetylation	0.0172446859199668	True	"""The acetylation of peptidyl-lysine."" [GOC:mah]"	173	103	5	17376	0.0485436893203883	0.0289017341040462	query_1	['GO:0006473', 'GO:0018205']	['BRCA2', 'POLE3', 'ERCC6', 'BRCA1', 'KAT5']
798	GO:BP	GO:0051347	positive regulation of transferase activity	0.0172446859199668	True	"""Any process that activates or increases the frequency, rate or extent of transferase activity, the catalysis of the transfer of a group, e.g. a methyl group, glycosyl group, acyl group, phosphorus-containing, or other groups, from a donor compound to an acceptor."" [GOC:ai]"	519	103	9	17376	0.087378640776699	0.0173410404624277	query_1	['GO:0043085', 'GO:0051338']	['AKT1', 'NBN', 'RAD50', 'XRCC6', 'PCNA', 'XRCC5', 'MRE11', 'PRIM2', 'PNKP']
799	GO:BP	GO:0002822	regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	0.0172446859199668	True	"""Any process that modulates the frequency, rate, or extent of an adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains. An example of this process is found in the Gnathostomata."" [GOC:add, GOC:mtg_sensu]"	173	103	5	17376	0.0485436893203883	0.0289017341040462	query_1	['GO:0002460', 'GO:0002819']	['MSH2', 'TP53BP1', 'PAXIP1', 'APLF', 'MLH1']
800	REAC	REAC:R-HSA-6803204	TP53 Regulates Transcription of Genes Involved in Cytochrome C Release	0.0173424584119636	True	TP53 Regulates Transcription of Genes Involved in Cytochrome C Release	20	103	2	17376	0.0194174757281553	0.1	query_1	['REAC:R-HSA-5633008']	['ATM', 'TP53']
801	GO:BP	GO:0002824	positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	0.0175624941822455	True	"""Any process that activates or increases the frequency, rate, or extent of an adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains. An example of this process is found in the Gnathostomata."" [GOC:add, GOC:mtg_sensu]"	107	103	4	17376	0.0388349514563106	0.0373831775700934	query_1	['GO:0002460', 'GO:0002821', 'GO:0002822']	['MSH2', 'TP53BP1', 'PAXIP1', 'MLH1']
802	GO:BP	GO:0007140	male meiotic nuclear division	0.017787222135648	True	"""A cell cycle process by which the cell nucleus divides as part of a meiotic cell cycle in the male germline."" [GOC:dph, GOC:mah, GOC:vw]"	53	103	3	17376	0.029126213592233	0.0566037735849056	query_1	['GO:0022412', 'GO:0048232', 'GO:0140013']	['MLH1', 'BRCA2', 'ATM']
803	GO:BP	GO:0010940	positive regulation of necrotic cell death	0.0183060940408166	True	"""Any process that increases the rate, frequency or extent of necrotic cell death. Necrotic cell death is a cell death process that is morphologically characterized by a gain in cell volume (oncosis), swelling of organelles, plasma membrane rupture and subsequent loss of intracellular contents."" [PMID:16507998]"	16	103	2	17376	0.0194174757281553	0.125	query_1	['GO:0010939', 'GO:0010942', 'GO:0070265']	['PARP1', 'TP53']
804	GO:BP	GO:1902036	regulation of hematopoietic stem cell differentiation	0.0183060940408166	True	"""Any process that modulates the frequency, rate or extent of hematopoietic stem cell differentiation."" [GOC:TermGenie, PMID:23403623]"	16	103	2	17376	0.0194174757281553	0.125	query_1	['GO:0060218', 'GO:1901532', 'GO:2000736']	['PRKDC', 'KAT5']
805	GO:BP	GO:0048589	developmental growth	0.0183060940408166	True	"""The increase in size or mass of an entire organism, a part of an organism or a cell, where the increase in size or mass has the specific outcome of the progression of the organism over time from one condition to another."" [GOC:go_curators]"	625	103	10	17376	0.0970873786407767	0.016	query_1	['GO:0032502', 'GO:0040007']	['AKT1', 'NBN', 'WDR48', 'BRCA2', 'AR', 'ERCC1', 'ATM', 'ERCC6', 'RMI1', 'TP53']
806	GO:BP	GO:0031326	regulation of cellular biosynthetic process	0.0188022690322995	True	"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of substances, carried out by individual cells."" [GOC:mah]"	3716	103	34	17376	0.3300970873786408	0.0091496232508073	query_1	['GO:0009889', 'GO:0031323', 'GO:0044249']	['RBBP8', 'CUL3', 'BRIP1', 'AKT1', 'USP1', 'TP53BP1', 'XRCC6', 'HLTF', 'PAXIP1', 'MLH1', 'DDB1', 'OGG1', 'BRCA2', 'PCNA', 'ATR', 'AR', 'PARP1', 'XRCC5', 'ERCC1', 'FANCD2', 'BLM', 'ATM', 'ERCC6', 'APEX1', 'PRIM2', 'CAND1', 'BRCA1', 'CDK2', 'PRKDC', 'KAT5', 'COPS5', 'TP53', 'PNKP', 'RNF8']
807	GO:CC	GO:0110165	cellular anatomical entity	0.018838270101401	True	"""A part of a cellular organism that is either an immaterial entity or a material entity with granularity above the level of a protein complex but below that of an anatomical system. Or, a substance produced by a cellular organism with granularity above the level of a protein complex."" [GOC:kmv]"	16238	103	102	17376	0.9902912621359224	0.0062815617686907	query_1	['GO:0005575']	['RBBP8', 'CUL3', 'HUS1', 'RPA4', 'USP45', 'BRIP1', 'AKT1', 'CUL4B', 'DDB2', 'XPA', 'RAD9B', 'NBN', 'MSH2', 'USP1', 'TP53BP1', 'POLD3', 'RAD50', 'RAD52', 'FANCI', 'RAD51AP1', 'LIG3', 'XRCC6', 'HLTF', 'WDR48', 'PAXIP1', 'LIG4', 'APLF', 'MLH1', 'FEN1', 'TDP1', 'POLD4', 'H2AX', 'WDR20', 'RPA2', 'DDB1', 'MSH3', 'MDC1', 'OGG1', 'RBX1', 'LIG1', 'POLE4', 'BRCA2', 'POLA1', 'PRIM1', 'RAD1', 'PCNA', 'USP12', 'ATR', 'RPA3', 'AR', 'USP24', 'PMS2', 'PARP1', 'XRCC4', 'XRCC5', 'ERCC1', 'NHEJ1', 'RPA1', 'APTX', 'ERCC4', 'ATRIP', 'FANCD2', 'BLM', 'ATM', 'RAD9A', 'POLE3', 'MRE11', 'RAD51', 'TOP3A', 'ERCC6', 'APEX1', 'PRIM2', 'HUS1B', 'EXO1', 'USP46', 'CAND1', 'BRCA1', 'CDK2', 'ERCC5', 'PRKDC', 'CHRAC1', 'POLA2', 'XRCC1', 'ERCC8', 'KAT5', 'COPS5', 'POLD1', 'POLB', 'BARD1', 'WRN', 'RMI2', 'POLE2', 'RMI1', 'CUL1', 'TP53', 'PNKP', 'NEIL1', 'CUL4A', 'POLE', 'POLD2', 'RNF8', 'MSH6']
808	GO:BP	GO:0060548	negative regulation of cell death	0.0189701750458297	True	"""Any process that decreases the rate or frequency of cell death. Cell death is the specific activation or halting of processes within a cell so that its vital functions markedly cease, rather than simply deteriorating gradually over time, which culminates in cell death."" [GOC:BHF, GOC:dph, GOC:tb]"	953	103	13	17376	0.1262135922330097	0.0136411332633788	query_1	['GO:0008219', 'GO:0010941', 'GO:0048523']	['AKT1', 'MSH2', 'LIG4', 'DDB1', 'OGG1', 'AR', 'MRE11', 'BRCA1', 'ERCC5', 'PRKDC', 'COPS5', 'BARD1', 'TP53']
809	GO:BP	GO:0072089	stem cell proliferation	0.0191354851193345	True	"""The multiplication or reproduction of stem cells, resulting in the expansion of a stem cell population. A stem cell is a cell that retains the ability to divide and proliferate throughout life to provide progenitor cells that can differentiate into specialized cells."" [GOC:mtg_kidney_jan10]"	110	103	4	17376	0.0388349514563106	0.0363636363636363	query_1	['GO:0008283']	['LIG4', 'BRCA2', 'XRCC5', 'TP53']
810	GO:BP	GO:0044270	cellular nitrogen compound catabolic process	0.0193681782394246	True	"""The chemical reactions and pathways resulting in the breakdown of organic and inorganic nitrogenous compounds."" [GOC:jl, ISBN:0198506732]"	433	103	8	17376	0.0776699029126213	0.0184757505773672	query_1	['GO:0034641', 'GO:0044248']	['AKT1', 'MLH1', 'FEN1', 'OGG1', 'ATM', 'APEX1', 'POLB', 'NEIL1']
811	GO:BP	GO:0046700	heterocycle catabolic process	0.0196011139251507	True	"""The chemical reactions and pathways resulting in the breakdown of heterocyclic compounds, those with a cyclic molecular structure and at least two different atoms in the ring (or rings)."" [GOC:ai]"	434	103	8	17376	0.0776699029126213	0.0184331797235023	query_1	['GO:0044248', 'GO:0046483']	['AKT1', 'MLH1', 'FEN1', 'OGG1', 'ATM', 'APEX1', 'POLB', 'NEIL1']
812	REAC	REAC:R-HSA-69563	p53-Dependent G1 DNA Damage Response	0.0196254170557143	True	p53-Dependent G1 DNA Damage Response	66	103	3	17376	0.029126213592233	0.0454545454545454	query_1	['REAC:R-HSA-69580']	['ATM', 'CDK2', 'TP53']
813	REAC	REAC:R-HSA-69580	p53-Dependent G1/S DNA damage checkpoint	0.0196254170557143	True	p53-Dependent G1/S DNA damage checkpoint	66	103	3	17376	0.029126213592233	0.0454545454545454	query_1	['REAC:R-HSA-69615']	['ATM', 'CDK2', 'TP53']
814	GO:BP	GO:0001824	blastocyst development	0.0196538310951845	True	"""The process whose specific outcome is the progression of the blastocyst over time, from its formation to the mature structure. The mammalian blastocyst is a hollow ball of cells containing two cell types, the inner cell mass and the trophectoderm."" [GOC:dph, ISBN:0124020607, ISBN:0198542771]"	111	103	4	17376	0.0388349514563106	0.036036036036036	query_1	['GO:0001701', 'GO:0048856']	['RBBP8', 'CUL3', 'NBN', 'BRCA2']
815	GO:BP	GO:0010941	regulation of cell death	0.0196983755355419	True	"""Any process that modulates the rate or frequency of cell death. Cell death is the specific activation or halting of processes within a cell so that its vital functions markedly cease, rather than simply deteriorating gradually over time, which culminates in cell death."" [GOC:dph, GOC:tb]"	1554	103	18	17376	0.174757281553398	0.0115830115830115	query_1	['GO:0008219', 'GO:0050794']	['AKT1', 'MSH2', 'LIG4', 'DDB1', 'OGG1', 'AR', 'PARP1', 'ATM', 'RAD9A', 'MRE11', 'APEX1', 'BRCA1', 'ERCC5', 'PRKDC', 'KAT5', 'COPS5', 'BARD1', 'TP53']
816	GO:BP	GO:0051252	regulation of RNA metabolic process	0.0197144790888909	True	"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving RNA."" [GOC:ai]"	3441	103	32	17376	0.3106796116504854	0.009299622202848	query_1	['GO:0016070', 'GO:0019219', 'GO:0060255']	['RBBP8', 'CUL3', 'BRIP1', 'AKT1', 'TP53BP1', 'XRCC6', 'HLTF', 'PAXIP1', 'MLH1', 'OGG1', 'BRCA2', 'PCNA', 'AR', 'PARP1', 'XRCC5', 'ERCC1', 'FANCD2', 'BLM', 'ATM', 'ERCC6', 'APEX1', 'PRIM2', 'CAND1', 'BRCA1', 'CDK2', 'PRKDC', 'KAT5', 'COPS5', 'POLB', 'BARD1', 'TP53', 'RNF8']
817	GO:BP	GO:0000028	ribosomal small subunit assembly	0.0202201497250494	True	"""The aggregation, arrangement and bonding together of constituent RNAs and proteins to form the small ribosomal subunit."" [GOC:jl, PMID:30467428]"	17	103	2	17376	0.0194174757281553	0.1176470588235294	query_1	['GO:0022618', 'GO:0042255', 'GO:0042274']	['XRCC5', 'PRKDC']
818	GO:BP	GO:2000042	negative regulation of double-strand break repair via homologous recombination	0.0202201497250494	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of double-strand break repair via homologous recombination."" [GOC:vw]"	17	103	2	17376	0.0194174757281553	0.1176470588235294	query_1	['GO:0000724', 'GO:0010569', 'GO:0045910', 'GO:2000780']	['TP53BP1', 'RMI2']
819	GO:BP	GO:0009223	pyrimidine deoxyribonucleotide catabolic process	0.0202201497250494	True	"""The chemical reactions and pathways resulting in the breakdown of a pyrimidine deoxyribonucleotide, a compound consisting of nucleoside (a pyrimidine base linked to a deoxyribose sugar) esterified with a phosphate group at either the 3' or 5'-hydroxyl group of the sugar."" [GOC:go_curators, ISBN:0198506732]"	17	103	2	17376	0.0194174757281553	0.1176470588235294	query_1	['GO:0006244', 'GO:0009219', 'GO:0009264', 'GO:0046386']	['OGG1', 'NEIL1']
820	GO:BP	GO:1900034	regulation of cellular response to heat	0.0202201497250494	True	"""Any process that modulates the frequency, rate or extent of cellular response to heat."" [GOC:TermGenie, GOC:yaf]"	17	103	2	17376	0.0194174757281553	0.1176470588235294	query_1	['GO:0034605', 'GO:0080135']	['ATR', 'ATM']
821	GO:BP	GO:0002821	positive regulation of adaptive immune response	0.0206770451540969	True	"""Any process that activates or increases the frequency, rate, or extent of an adaptive immune response."" [GOC:add]"	113	103	4	17376	0.0388349514563106	0.0353982300884955	query_1	['GO:0002250', 'GO:0002819', 'GO:0050778']	['MSH2', 'TP53BP1', 'PAXIP1', 'MLH1']
822	GO:BP	GO:0051301	cell division	0.0210434847472064	True	"""The process resulting in division and partitioning of components of a cell to form more cells; may or may not be accompanied by the physical separation of a cell into distinct, individually membrane-bounded daughter cells."" [GOC:di, GOC:go_curators, GOC:pr]"	640	103	10	17376	0.0970873786407767	0.015625	query_1	['GO:0009987']	['RBBP8', 'CUL3', 'BRIP1', 'LIG3', 'LIG4', 'LIG1', 'BRCA2', 'BLM', 'CDK2', 'RNF8']
823	GO:BP	GO:0002700	regulation of production of molecular mediator of immune response	0.0210566363244365	True	"""Any process that modulates the frequency, rate, or extent of the production of molecular mediator of immune response."" [GOC:add]"	183	103	5	17376	0.0485436893203883	0.0273224043715847	query_1	['GO:0002440', 'GO:0002697', 'GO:0010468']	['MSH2', 'TP53BP1', 'PAXIP1', 'APLF', 'MLH1']
824	REAC	REAC:R-HSA-69615	G1/S DNA Damage Checkpoints	0.0211845528306494	True	G1/S DNA Damage Checkpoints	68	103	3	17376	0.029126213592233	0.0441176470588235	query_1	['REAC:R-HSA-69620']	['ATM', 'CDK2', 'TP53']
