Cockayne syndrome type 3	source	native	name	p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
1131	GO:BP	GO:0045838	positive regulation of membrane potential	0.0171326757514637	True	"""Any process that activates or increases the frequency, rate or extent of establishment or extent of a membrane potential, the electric potential existing across any membrane arising from charges in the membrane itself and from the charges present in the media on either side of the membrane."" [GOC:go_curators]"	16	102	2	17376	0.0196078431372549	0.125	query_1	['GO:0042391']	['AKT1', 'VCP']
1132	GO:BP	GO:0051782	negative regulation of cell division	0.0171326757514637	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of cell division."" [GOC:ai]"	16	102	2	17376	0.0196078431372549	0.125	query_1	['GO:0048523', 'GO:0051301', 'GO:0051302']	['MYC', 'ORC6']
1133	GO:BP	GO:2000060	positive regulation of ubiquitin-dependent protein catabolic process	0.0171326757514637	True	"""Any process that activates or increases the frequency, rate or extent of ubiquitin-dependent protein catabolic process."" [GOC:BHF]"	109	102	4	17376	0.0392156862745098	0.036697247706422	query_1	['GO:0006511', 'GO:0009896', 'GO:1903052', 'GO:2000058']	['AKT1', 'VCP', 'RBX1', 'NUB1']
1134	GO:BP	GO:0006109	regulation of carbohydrate metabolic process	0.0171484456805917	True	"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving carbohydrates."" [GOC:go_curators]"	177	102	5	17376	0.0490196078431372	0.0282485875706214	query_1	['GO:0005975', 'GO:0080090']	['AKT1', 'DDB1', 'EP300', 'FOXO1', 'TP53']
1135	GO:BP	GO:0010718	positive regulation of epithelial to mesenchymal transition	0.0171843365431017	True	"""Any process that increases the rate, frequency, or extent of epithelial to mesenchymal transition. Epithelial to mesenchymal transition is where an epithelial cell loses apical/basolateral polarity, severs intercellular adhesive junctions, degrades basement membrane components and becomes a migratory mesenchymal cell."" [GOC:BHF, GOC:dph, GOC:tb]"	54	102	3	17376	0.0294117647058823	0.0555555555555555	query_1	['GO:0001837', 'GO:0010717', 'GO:0045597', 'GO:0051240']	['SMAD2', 'SMAD4', 'SMAD3']
1136	GO:BP	GO:0010611	regulation of cardiac muscle hypertrophy	0.0171843365431017	True	"""Any process that modulates the rate, frequency or extent of the enlargement or overgrowth of all or part of the heart due to an increase in size (not length) of individual cardiac muscle fibers, without cell division."" [GOC:dph, GOC:tb]"	54	102	3	17376	0.0294117647058823	0.0555555555555555	query_1	['GO:0003300', 'GO:0014743', 'GO:0043502']	['SMAD4', 'FOXO1', 'SMAD3']
1137	GO:BP	GO:0043525	positive regulation of neuron apoptotic process	0.0171843365431017	True	"""Any process that activates or increases the frequency, rate or extent of cell death of neurons by apoptotic process."" [GOC:go_curators, GOC:mtg_apoptosis]"	54	102	3	17376	0.0294117647058823	0.0555555555555555	query_1	['GO:0043065', 'GO:0043523', 'GO:0051402', 'GO:1901216']	['CDK5', 'CDK5R1', 'TP53']
1138	REAC	REAC:R-HSA-166016	Toll Like Receptor 4 (TLR4) Cascade	0.0173710926234522	True	Toll Like Receptor 4 (TLR4) Cascade	143	102	4	17376	0.0392156862745098	0.0279720279720279	query_1	['REAC:R-HSA-168898']	['BTRC', 'SKP1', 'CUL1', 'TP53']
1139	GO:BP	GO:0046822	regulation of nucleocytoplasmic transport	0.017573086484231	True	"""Any process that modulates the frequency, rate or extent of the directed movement of substances between the nucleus and the cytoplasm."" [GOC:bf]"	110	102	4	17376	0.0392156862745098	0.0363636363636363	query_1	['GO:0006913', 'GO:0032386']	['CDK5', 'CDK1', 'CDKN2A', 'SMAD3']
1140	GO:BP	GO:0010506	regulation of autophagy	0.0175884159883344	True	"""Any process that modulates the frequency, rate or extent of autophagy. Autophagy is the process in which cells digest parts of their own cytoplasm."" [GOC:dph, GOC:tb]"	342	102	7	17376	0.0686274509803921	0.0204678362573099	query_1	['GO:0006914', 'GO:0031329']	['AKT1', 'CDK5', 'EHMT2', 'CDK5R1', 'EP300', 'FOXO1', 'TP53']
1141	GO:BP	GO:0007080	mitotic metaphase plate congression	0.0180212549067073	True	"""The cell cycle process in which chromosomes are aligned at the metaphase plate, a plane halfway between the poles of the mitotic spindle, during mitosis."" [GOC:mah, ISBN:0815316194]"	55	102	3	17376	0.0294117647058823	0.0545454545454545	query_1	['GO:0000070', 'GO:0051310', 'GO:1903047']	['CUL3', 'CCNB1', 'CDT1']
1142	GO:BP	GO:0051248	negative regulation of protein metabolic process	0.0184611741254685	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of chemical reactions and pathways involving a protein."" [GOC:ai]"	966	102	13	17376	0.1274509803921568	0.0134575569358178	query_1	['GO:0010605', 'GO:0019538', 'GO:0051172', 'GO:0051246']	['CDKN2B', 'AKT1', 'CDK5', 'RB1', 'CDKN2D', 'CDKN1A', 'RYBP', 'SMAD4', 'CDKN2A', 'CDKN2C', 'CDKN1B', 'TP53', 'SMAD3']
1143	GO:BP	GO:0006304	DNA modification	0.0186306556693646	True	"""The covalent alteration of one or more nucleotide sites in DNA, resulting in a change in its properties."" [GOC:jl, GOC:ma]"	112	102	4	17376	0.0392156862745098	0.0357142857142857	query_1	['GO:0006259', 'GO:0043412']	['BMI1', 'MYC', 'EHMT2', 'EHMT1']
1144	REAC	REAC:R-HSA-8852135	Protein ubiquitination	0.0187615807049199	True	Protein ubiquitination	78	102	3	17376	0.0294117647058823	0.0384615384615384	query_1	['REAC:R-HSA-597592']	['VCP', 'PCNA', 'UBE2W']
1145	GO:BP	GO:0006474	N-terminal protein amino acid acetylation	0.0188059106643627	True	"""The acetylation of the N-terminal amino acid of proteins."" [GOC:ai]"	17	102	2	17376	0.0196078431372549	0.1176470588235294	query_1	['GO:0006473', 'GO:0031365', 'GO:0051604']	['CREBBP', 'EP300']
1146	GO:BP	GO:0045655	regulation of monocyte differentiation	0.0188059106643627	True	"""Any process that modulates the frequency, rate or extent of monocyte differentiation."" [GOC:go_curators]"	17	102	2	17376	0.0196078431372549	0.1176470588235294	query_1	['GO:0002761', 'GO:0030224']	['MYC', 'CDK6']
1147	GO:BP	GO:0071391	cellular response to estrogen stimulus	0.0188059106643627	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of stimulus by an estrogen, C18 steroid hormones that can stimulate the development of female sexual characteristics."" [GOC:mah]"	17	102	2	17376	0.0196078431372549	0.1176470588235294	query_1	['GO:0032870', 'GO:0043627']	['SP1', 'ESR1']
1148	GO:BP	GO:0045722	positive regulation of gluconeogenesis	0.0188059106643627	True	"""Any process that activates or increases the frequency, rate or extent of gluconeogenesis."" [GOC:go_curators]"	17	102	2	17376	0.0196078431372549	0.1176470588235294	query_1	['GO:0006094', 'GO:0006111', 'GO:0010907', 'GO:0031328']	['DDB1', 'FOXO1']
1149	GO:BP	GO:0014743	regulation of muscle hypertrophy	0.0188059106643627	True	"""Any process that modulates the frequency, rate or extent of muscle hypertrophy."" [GOC:mtg_muscle]"	56	102	3	17376	0.0294117647058823	0.0535714285714285	query_1	['GO:0014896', 'GO:0090257']	['SMAD4', 'FOXO1', 'SMAD3']
1150	GO:BP	GO:0031060	regulation of histone methylation	0.0188059106643627	True	"""Any process that modulates the frequency, rate or extent of the covalent addition of methyl groups to histones."" [GOC:mah]"	56	102	3	17376	0.0294117647058823	0.0535714285714285	query_1	['GO:0016571', 'GO:0031056']	['EHMT2', 'SMAD4', 'EHMT1']
1151	GO:BP	GO:0072074	kidney mesenchyme development	0.0188059106643627	True	"""The biological process whose specific outcome is the progression of a kidney mesenchyme from an initial condition to its mature state. This process begins with the formation of kidney mesenchyme and ends with the mature structure. Kidney mesenchyme is the tissue made up of loosely connected mesenchymal cells in the kidney."" [GOC:mtg_kidney_jan10]"	17	102	2	17376	0.0196078431372549	0.1176470588235294	query_1	['GO:0001822', 'GO:0060485']	['MYC', 'SMAD4']
1152	GO:BP	GO:0031053	primary miRNA processing	0.0188059106643627	True	"""A process involved in the conversion of a primary microRNA transcript into a pre-microRNA molecule."" [GOC:sl, PMID:15211354, PMID:25799998]"	17	102	2	17376	0.0196078431372549	0.1176470588235294	query_1	['GO:0035196']	['SMAD2', 'SMAD3']
1153	GO:BP	GO:1900034	regulation of cellular response to heat	0.0188059106643627	True	"""Any process that modulates the frequency, rate or extent of cellular response to heat."" [GOC:TermGenie, GOC:yaf]"	17	102	2	17376	0.0196078431372549	0.1176470588235294	query_1	['GO:0034605', 'GO:0080135']	['CREBBP', 'EP300']
1154	GO:BP	GO:0006006	glucose metabolic process	0.0188059106643627	True	"""The chemical reactions and pathways involving glucose, the aldohexose gluco-hexose. D-glucose is dextrorotatory and is sometimes known as dextrose; it is an important source of energy for living organisms and is found free as well as combined in homo- and hetero-oligosaccharides and polysaccharides."" [ISBN:0198506732]"	182	102	5	17376	0.0490196078431372	0.0274725274725274	query_1	['GO:0019318']	['AKT1', 'DDB1', 'EP300', 'FOXO1', 'TP53']
1155	GO:BP	GO:0051091	positive regulation of DNA-binding transcription factor activity	0.0188157503820975	True	"""Any process that activates or increases the frequency, rate or extent of activity of a transcription factor, any factor involved in the initiation or regulation of transcription."" [GOC:ai]"	261	102	6	17376	0.0588235294117647	0.0229885057471264	query_1	['GO:0044093', 'GO:0051090']	['AKT1', 'TFDP1', 'EP300', 'ESR1', 'COPS5', 'SMAD3']
1156	GO:BP	GO:0030518	intracellular steroid hormone receptor signaling pathway	0.0189045495723272	True	"""The series of molecular signals initiated by a steroid binding to an intracellular steroid hormone receptor."" [GOC:mah, GOC:signaling]"	113	102	4	17376	0.0392156862745098	0.0353982300884955	query_1	['GO:0030522', 'GO:0043401']	['HDAC1', 'EP300', 'ESR1', 'SKP2']
1157	GO:BP	GO:0045165	cell fate commitment	0.0191132457912504	True	"""The cellular developmental process by which a cell establishes the intrinsic character of a cell or tissue region irreversibly committing it to a particular fate."" [ISBN:0716731185]"	262	102	6	17376	0.0588235294117647	0.0229007633587786	query_1	['GO:0030154', 'GO:0048869']	['EHMT2', 'HDAC1', 'SMAD2', 'SMAD4', 'MGA', 'TP53']
1158	GO:BP	GO:0022008	neurogenesis	0.0198016820175061	True	"""Generation of cells within the nervous system."" [GO_REF:0000021, GOC:cls, GOC:curators, GOC:dgh, GOC:dph, GOC:jid]"	1581	102	18	17376	0.1764705882352941	0.0113851992409867	query_1	['GO:0007399', 'GO:0030154']	['CDKN2B', 'AKT1', 'CUL4B', 'CDK5', 'EHMT2', 'RB1', 'HDAC1', 'CDK5R1', 'SMAD4', 'ORC3', 'EP300', 'E2F1', 'ERCC6', 'CDK1', 'CDKN2C', 'TP53', 'CDK6', 'CCND1']
1159	REAC	REAC:R-HSA-1168372	Downstream signaling events of B Cell Receptor (BCR)	0.0198079629937771	True	Downstream signaling events of B Cell Receptor (BCR)	80	102	3	17376	0.0294117647058823	0.0375	query_1	['REAC:R-HSA-983705']	['BTRC', 'SKP1', 'CUL1']
1160	REAC	REAC:R-HSA-9022538	Loss of MECP2 binding ability to 5mC-DNA	0.0198079629937771	True	Loss of MECP2 binding ability to 5mC-DNA	2	102	1	17376	0.0098039215686274	0.5	query_1	['REAC:R-HSA-9005891']	['HDAC1']
1161	REAC	REAC:R-HSA-350054	Notch-HLH transcription pathway	0.0198079629937771	True	Notch-HLH transcription pathway	28	102	2	17376	0.0196078431372549	0.0714285714285714	query_1	['REAC:R-HSA-212436']	['CREBBP', 'HDAC1']
1162	REAC	REAC:R-HSA-933541	TRAF6 mediated IRF7 activation	0.0198079629937771	True	TRAF6 mediated IRF7 activation	28	102	2	17376	0.0196078431372549	0.0714285714285714	query_1	['REAC:R-HSA-168928']	['CREBBP', 'EP300']
1163	REAC	REAC:R-HSA-6804754	Regulation of TP53 Expression	0.0198079629937771	True	Regulation of TP53 Expression	2	102	1	17376	0.0098039215686274	0.5	query_1	['REAC:R-HSA-6806003']	['TP53']
1164	REAC	REAC:R-HSA-9645722	Defective Intrinsic Pathway for Apoptosis Due to p14ARF Loss of Function	0.0198079629937771	True	Defective Intrinsic Pathway for Apoptosis Due to p14ARF Loss of Function	2	102	1	17376	0.0098039215686274	0.5	query_1	['REAC:R-HSA-9734009']	['CDKN2A']
1165	REAC	REAC:R-HSA-674695	RNA Polymerase II Pre-transcription Events	0.0198079629937771	True	RNA Polymerase II Pre-transcription Events	80	102	3	17376	0.0294117647058823	0.0375	query_1	['REAC:R-HSA-73857']	['CDK7', 'CCNH', 'MNAT1']
1166	GO:BP	GO:0018210	peptidyl-threonine modification	0.0205794703558168	True	"""The modification of peptidyl-threonine."" [GOC:go_curators]"	116	102	4	17376	0.0392156862745098	0.0344827586206896	query_1	['GO:0018193']	['AKT1', 'CDK5', 'CDK5R1', 'CDK1']
1167	GO:BP	GO:0048609	multicellular organismal reproductive process	0.0205794703558168	True	"""The process, occurring above the cellular level, that is pertinent to the reproductive function of a multicellular organism. This includes the integrated processes at the level of tissues and organs."" [GOC:dph, GOC:jid, GOC:tb]"	868	102	12	17376	0.1176470588235294	0.0138248847926267	query_1	['GO:0022414', 'GO:0032504']	['CDC25B', 'AKT1', 'EHMT2', 'CCNA1', 'RB1', 'CCNB2', 'PCNA', 'SMAD4', 'E2F1', 'ESR1', 'RNF2', 'ORC4']
1168	GO:BP	GO:0070997	neuron death	0.0205794703558168	True	"""The process of cell death in a neuron."" [GOC:BHF, GOC:mah]"	354	102	7	17376	0.0686274509803921	0.019774011299435	query_1	['GO:0008219']	['AKT1', 'CDK5', 'MAX', 'RB1', 'CDK5R1', 'TP53', 'CCND1']
1169	GO:BP	GO:0002761	regulation of myeloid leukocyte differentiation	0.0205794703558168	True	"""Any process that modulates the frequency, rate, or extent of myeloid leukocyte differentiation."" [GOC:add]"	116	102	4	17376	0.0392156862745098	0.0344827586206896	query_1	['GO:0002573', 'GO:0045637', 'GO:1902105']	['MYC', 'RB1', 'CUL4A', 'CDK6']
1170	GO:BP	GO:1903083	protein localization to condensed chromosome	0.0206873019276842	True	"""A process in which a protein is transported to, or maintained in, a location within a condensed chromosome."" [GO_REF:0000087, GOC:kmv, GOC:TermGenie, PMID:12707312]"	18	102	2	17376	0.0196078431372549	0.1111111111111111	query_1	['GO:0034502']	['CDT1', 'CDK1']
1171	GO:BP	GO:1901522	positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus	0.0206873019276842	True	"""Any positive regulation of transcription from RNA polymerase II promoter that is involved in cellular response to chemical stimulus."" [GOC:TermGenie, PMID:22840777]"	18	102	2	17376	0.0196078431372549	0.1111111111111111	query_1	['GO:0045944', 'GO:0070887']	['SMAD4', 'TP53']
1172	GO:BP	GO:0043923	positive regulation by host of viral transcription	0.0206873019276842	True	"""Any process in which a host organism activates or increases the frequency, rate or extent of viral transcription, the synthesis of either RNA on a template of DNA or DNA on a template of RNA."" [GOC:jl]"	18	102	2	17376	0.0196078431372549	0.1111111111111111	query_1	['GO:0019083', 'GO:0051851']	['EP300', 'SP1']
1173	GO:BP	GO:0034501	protein localization to kinetochore	0.0206873019276842	True	"""Any process in which a protein is transported to, or maintained at, the kinetochore."" [GOC:mah]"	18	102	2	17376	0.0196078431372549	0.1111111111111111	query_1	['GO:0071459', 'GO:1903083']	['CDT1', 'CDK1']
1174	GO:BP	GO:0048339	paraxial mesoderm development	0.0206873019276842	True	"""The process whose specific outcome is the progression of the paraxial mesoderm over time, from its formation to the mature structure. The paraxial mesoderm is the mesoderm located bilaterally adjacent to the notochord and neural tube."" [GOC:dgh]"	18	102	2	17376	0.0196078431372549	0.1111111111111111	query_1	['GO:0007498', 'GO:0060485']	['SMAD2', 'SMAD3']
1175	GO:BP	GO:0009605	response to external stimulus	0.0207531164180958	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an external stimulus."" [GOC:hb]"	2654	102	26	17376	0.2549019607843137	0.0097965335342878	query_1	['GO:0050896']	['CDKN2B', 'AKT1', 'CREBBP', 'CDK5', 'EHMT2', 'MAX', 'RB1', 'CDKN2D', 'UBD', 'CDK5R1', 'CDKN1A', 'SMAD4', 'EP300', 'UFD1', 'ERCC6', 'SP1', 'ESR1', 'FOXO1', 'SKP2', 'NPLOC4', 'CDK4', 'TP53', 'SMAD3', 'NUB1', 'CDK6', 'CCND1']
1176	GO:BP	GO:1901800	positive regulation of proteasomal protein catabolic process	0.0209710517423368	True	"""Any process that activates or increases the frequency, rate or extent of proteasomal protein catabolic process."" [GOC:BHF, GOC:rl, GOC:TermGenie, PMID:21669198]"	117	102	4	17376	0.0392156862745098	0.0341880341880341	query_1	['GO:0010498', 'GO:0045732', 'GO:0061136', 'GO:1903052']	['AKT1', 'VCP', 'RBX1', 'NUB1']
1177	GO:BP	GO:0042752	regulation of circadian rhythm	0.0209710517423368	True	"""Any process that modulates the frequency, rate or extent of a circadian rhythm. A circadian rhythm is a biological process in an organism that recurs with a regularity of approximately 24 hours."" [GOC:dph, GOC:jl, GOC:tb]"	117	102	4	17376	0.0392156862745098	0.0341880341880341	query_1	['GO:0007623', 'GO:0050789']	['DDB1', 'BTRC', 'CDK1', 'TP53']
1178	GO:BP	GO:0042733	embryonic digit morphogenesis	0.0210518636248929	True	"""The process, occurring in the embryo, by which the anatomical structures of the digit are generated and organized. A digit is one of the terminal divisions of an appendage, such as a finger or toe."" [GOC:bf, GOC:jl, UBERON:0002544]"	59	102	3	17376	0.0294117647058823	0.0508474576271186	query_1	['GO:0030326', 'GO:0048598']	['CREBBP', 'HDAC1', 'SMAD4']
1179	GO:BP	GO:0043550	regulation of lipid kinase activity	0.0210518636248929	True	"""Any process that modulates the frequency, rate or extent of lipid kinase activity, the catalysis of the transfer of a phosphate group, usually from ATP, to a simple or complex lipid."" [GOC:bf]"	59	102	3	17376	0.0294117647058823	0.0508474576271186	query_1	['GO:0043549']	['RBL1', 'RBL2', 'RB1']
1180	REAC	REAC:R-HSA-5663205	Infectious disease	0.0213569498169394	True	Infectious disease	985	102	12	17376	0.1176470588235294	0.0121827411167512	query_1	['REAC:R-HSA-1643685']	['CUL3', 'AKT1', 'CREBBP', 'VCP', 'CDK7', 'RB1', 'HDAC1', 'RBX1', 'BTRC', 'CCNH', 'SKP1', 'MNAT1']
1181	GO:BP	GO:0044419	biological process involved in interspecies interaction between organisms	0.021394126853854	True	"""Any process evolved to enable an interaction with an organism of a different species."" [GOC:cc]"	1596	102	18	17376	0.1764705882352941	0.0112781954887218	query_1	['GO:0008150']	['AKT1', 'CREBBP', 'HDAC1', 'DDB1', 'UBD', 'EP300', 'UFD1', 'ERCC6', 'CDK1', 'SP1', 'ESR1', 'SKP2', 'NPLOC4', 'CDK4', 'TP53', 'SMAD3', 'NUB1', 'CDK6']
1182	GO:BP	GO:0051702	biological process involved in interaction with symbiont	0.0214922049778188	True	"""An interaction between two organisms living together in more or less intimate association. The term symbiont is used for the smaller (macro) of the two members of a symbiosis; the various forms of symbiosis include parasitism, commensalism and mutualism."" [GOC:cc]"	118	102	4	17376	0.0392156862745098	0.0338983050847457	query_1	['GO:0044403']	['HDAC1', 'DDB1', 'EP300', 'SP1']
1183	GO:BP	GO:0002758	innate immune response-activating signaling pathway	0.0218853152654491	True	"""The series of molecular signals generated by a ligand binding to its receptor that lead to the activation or perpetuation of an innate immune response."" [GOC:jy, GOC:mah, PMID:11418339, PMID:28105028]"	190	102	5	17376	0.0490196078431372	0.0263157894736842	query_1	['GO:0002218', 'GO:0002757']	['CREBBP', 'EP300', 'UFD1', 'ESR1', 'NPLOC4']
1184	GO:BP	GO:0051123	RNA polymerase II preinitiation complex assembly	0.0219159491743338	True	"""The aggregation, arrangement and bonding together of proteins on an RNA polymerase II promoter DNA to form the transcriptional preinitiation complex (PIC), the formation of which is a prerequisite for transcription by RNA polymerase."" [GOC:txnOH, PMID:10882737, PMID:15020047]"	60	102	3	17376	0.0294117647058823	0.05	query_1	['GO:0006367', 'GO:0070897']	['CAND1', 'ESR1', 'TP53']
1185	GO:BP	GO:0003179	heart valve morphogenesis	0.0219159491743338	True	"""The process in which the structure of a heart valve is generated and organized."" [GOC:mtg_heart]"	60	102	3	17376	0.0294117647058823	0.05	query_1	['GO:0003170', 'GO:0009653']	['RB1', 'SMAD2', 'SMAD4']
1186	GO:BP	GO:0051101	regulation of DNA binding	0.0220204946674194	True	"""Any process that modulates the frequency, rate or extent of DNA binding. DNA binding is any process in which a gene product interacts selectively with DNA (deoxyribonucleic acid)."" [GOC:ai, GOC:dph, GOC:tb]"	119	102	4	17376	0.0392156862745098	0.0336134453781512	query_1	['GO:0051098']	['RB1', 'CDT1', 'EP300', 'E2F1']
1187	GO:BP	GO:0034599	cellular response to oxidative stress	0.0222020701818847	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of oxidative stress, a state often resulting from exposure to high levels of reactive oxygen species, e.g. superoxide anions, hydrogen peroxide (H2O2), and hydroxyl radicals."" [GOC:mah]"	272	102	6	17376	0.0588235294117647	0.0220588235294117	query_1	['GO:0006979', 'GO:0062197']	['AKT1', 'PCNA', 'CDK1', 'PCGF2', 'FOXO1', 'TP53']
1188	GO:BP	GO:0000302	response to reactive oxygen species	0.0222189989782485	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a reactive oxygen species stimulus. Reactive oxygen species include singlet oxygen, superoxide, and oxygen free radicals."" [GOC:krc]"	191	102	5	17376	0.0490196078431372	0.0261780104712041	query_1	['GO:0006979', 'GO:1901700']	['AKT1', 'PCNA', 'ERCC6', 'CDK1', 'PCGF2']
1189	REAC	REAC:R-HSA-8941326	RUNX2 regulates bone development	0.0224410051107195	True	RUNX2 regulates bone development	30	102	2	17376	0.0196078431372549	0.0666666666666666	query_1	['REAC:R-HSA-8878166']	['RB1', 'SMAD4']
1190	GO:BP	GO:0006978	DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator	0.0225038735132244	True	"""A cascade of processes induced by the cell cycle regulator phosphoprotein p53, or an equivalent protein, resulting in the induction of the transcription of p21 (also known as WAF1, CIP1 and SDI1) or any equivalent protein, in response to the detection of DNA damage."" [PMID:10967424]"	19	102	2	17376	0.0196078431372549	0.1052631578947368	query_1	['GO:0030330', 'GO:0042772']	['CDKN1A', 'TP53']
1191	GO:BP	GO:0070314	G1 to G0 transition	0.0225038735132244	True	"""A cell cycle arrest process that results in arrest during G1 phase, whereupon the cell enters a specialized resting state known as G0 or quiescence."" [GOC:mah, GOC:mtg_cell_cycle, ISBN:0815316194]"	19	102	2	17376	0.0196078431372549	0.1052631578947368	query_1	['GO:0022402']	['CDK5R1', 'TP53']
1192	GO:BP	GO:0060039	pericardium development	0.0225038735132244	True	"""The process whose specific outcome is the progression of the pericardium over time, from its formation to the mature structure. The pericardium is a double-walled sac that contains the heart and the roots of the aorta, vena cava and the pulmonary artery."" [GOC:dph, GOC:rph, PMID:15138308, PMID:16376438]"	19	102	2	17376	0.0196078431372549	0.1052631578947368	query_1	['GO:0007507', 'GO:0060429']	['SMAD2', 'SMAD3']
1193	GO:BP	GO:0048706	embryonic skeletal system development	0.0225038735132244	True	"""The process, occurring during the embryonic phase, whose specific outcome is the progression of the skeleton over time, from its formation to the mature structure."" [GOC:dph, GOC:dsf, GOC:jid, GOC:tb, PMID:16049113]"	120	102	4	17376	0.0392156862745098	0.0333333333333333	query_1	['GO:0001501', 'GO:0043009']	['BMI1', 'SMAD2', 'PCGF2', 'SMAD3']
1194	GO:BP	GO:0051239	regulation of multicellular organismal process	0.0225636992399131	True	"""Any process that modulates the frequency, rate or extent of a multicellular organismal process, the processes pertinent to the function of a multicellular organism above the cellular level; includes the integrated processes of tissues and organs."" [GOC:ai, GOC:dph, GOC:tb]"	2815	102	27	17376	0.2647058823529412	0.0095914742451154	query_1	['GO:0032501', 'GO:0050789']	['CDKN2B', 'BMI1', 'AKT1', 'MYC', 'CDK5', 'RB1', 'HDAC1', 'CDKN1A', 'E2F2', 'SMAD2', 'SMAD4', 'UFD1', 'E2F1', 'EHMT1', 'CDK1', 'CDKN2A', 'SP1', 'ESR1', 'FOXO1', 'NPLOC4', 'CDK4', 'CDKN1B', 'TP53', 'SMAD3', 'CUL4A', 'CDK6', 'CCND1']
1195	GO:BP	GO:0070542	response to fatty acid	0.0226130730249599	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a fatty acid stimulus."" [GOC:lp]"	61	102	3	17376	0.0294117647058823	0.0491803278688524	query_1	['GO:0033993', 'GO:1901700']	['E2F1', 'FOXO1', 'CDK4']
1196	GO:BP	GO:0009653	anatomical structure morphogenesis	0.0226130730249599	True	"""The process in which anatomical structures are generated and organized. Morphogenesis pertains to the creation of form."" [GOC:go_curators, ISBN:0521436125]"	2538	102	25	17376	0.2450980392156862	0.0098502758077226	query_1	['GO:0032502', 'GO:0048856']	['CUL3', 'BMI1', 'AKT1', 'MYC', 'CREBBP', 'GMNN', 'CDK5', 'E2F4', 'RING1', 'RB1', 'HDAC1', 'BTRC', 'CDK5R1', 'E2F2', 'SMAD2', 'NEDD8', 'SMAD4', 'EP300', 'SP1', 'PCGF2', 'ESR1', 'RNF2', 'CUL1', 'TP53', 'SMAD3']
1197	GO:BP	GO:0051785	positive regulation of nuclear division	0.0226130730249599	True	"""Any process that activates or increases the frequency, rate or extent of nuclear division, the partitioning of the nucleus and its genetic information."" [GOC:ai]"	61	102	3	17376	0.0294117647058823	0.0491803278688524	query_1	['GO:0000280', 'GO:0010638', 'GO:0051783']	['CUL3', 'RB1', 'CDT1']
1198	GO:BP	GO:0140014	mitotic nuclear division	0.0226849892447501	True	"""A mitotic cell cycle process comprising the steps by which the nucleus of a eukaryotic cell divides; the process involves condensation of chromosomal DNA into a highly compacted form. Canonically, mitosis produces two daughter nuclei whose chromosome complement is identical to that of the mother cell."" [ISBN:0198547684]"	274	102	6	17376	0.0588235294117647	0.0218978102189781	query_1	['GO:0000280', 'GO:1903047']	['CUL3', 'PKMYT1', 'CCNB1', 'RB1', 'CDT1', 'CDKN1B']
1199	GO:BP	GO:0090262	regulation of transcription-coupled nucleotide-excision repair	0.0230419134818019	True	"""Any process that modulates the frequency, rate, or extent of the nucleotide-excision repair process that carries out preferential repair of DNA lesions on the actively transcribed strand of the DNA duplex. In addition, the transcription-coupled nucleotide-excision repair pathway is required for the recognition and repair of a small subset of lesions that are not recognized by the global genome nucleotide excision repair pathway."" [GOC:tb]"	1	102	1	17376	0.0098039215686274	1.0	query_1	['GO:0006283', 'GO:2000819']	['ERCC8']
1200	GO:BP	GO:0060709	glycogen cell differentiation involved in embryonic placenta development	0.0230419134818019	True	"""The process in which a relatively unspecialized cell acquires specialized features of a glycogen cell of the placenta. A glycogen cell is a vacuolated glycogen-rich cell that appears in compact cell islets of the spongiotrophoblast layer."" [GOC:dph, PMID:16269175]"	1	102	1	17376	0.0098039215686274	1.0	query_1	['GO:0060706', 'GO:0060712']	['AKT1']
1201	GO:BP	GO:0008286	insulin receptor signaling pathway	0.0230419134818019	True	"""The series of molecular signals generated as a consequence of the insulin receptor binding to insulin."" [GOC:ceb]"	122	102	4	17376	0.0392156862745098	0.0327868852459016	query_1	['GO:0007169', 'GO:0032869']	['AKT1', 'FOXO1', 'CCND3', 'CDK4']
1202	GO:BP	GO:0090094	metanephric cap mesenchymal cell proliferation involved in metanephros development	0.0230419134818019	True	"""The multiplication or reproduction of metanephric cap mesenchymal cells, resulting in the expansion of the cell population. A metanephric cap mesenchymal cell is a mesenchymal cell that has condensed with other mesenchymal cells surrounding the ureteric bud tip."" [GOC:dph, GOC:tb, GOC:yaf, PMID:19161241]"	1	102	1	17376	0.0098039215686274	1.0	query_1	['GO:0010463', 'GO:0072186', 'GO:0072203']	['MYC']
