Unnamed: 0	source	native	name	Corrected p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections	evidences
353	GO:BP	GO:2001242	regulation of intrinsic apoptotic signaling pathway	2.473502083621615e-07	True	"""Any process that modulates the frequency, rate or extent of intrinsic apoptotic signaling pathway."" [GOC:mtg_apoptosis]"	168	135	12	15719	0.0888888888888888	0.0714285714285714	query_1	['GO:0097193', 'GO:1902531', 'GO:2001233']	['AKT1', 'PYCARD', 'BCL2L11', 'BBC3', 'BCL2', 'FBXW7', 'BAD', 'BAX', 'MCL1', 'BID', 'BCL2L1', 'TP53']	[['NAS', 'IEA'], ['IDA'], ['IMP', 'TAS'], ['IMP', 'ISS', 'TAS'], ['IDA', 'IBA', 'TAS'], ['IDA', 'IEA'], ['IEA'], ['IMP', 'IEA'], ['IGI', 'IBA', 'IEA'], ['IMP', 'IBA', 'IEA'], ['IDA', 'IBA'], ['IMP', 'ISS', 'IEA']]
100	REAC	REAC:R-HSA-933541	TRAF6 mediated IRF7 activation	2.57674678669444e-07	True	TRAF6 mediated IRF7 activation	28	127	7	10022	0.0551181102362204	0.25	query_1	['REAC:R-HSA-168928']	['IRF7', 'CREBBP', 'TRAF2', 'TBK1', 'TRAF6', 'TANK', 'IKBKE']	[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]
354	GO:BP	GO:0044238	primary metabolic process	2.629809956889851e-07	True	"""The chemical reactions and pathways involving those compounds which are formed as a part of the normal anabolic and catabolic processes. These processes take place in most, if not all, cells of the organism."" [GOC:go_curators, http://www.metacyc.org]"	9445	135	111	15719	0.8222222222222222	0.0117522498676548	query_1	['GO:0008152']	['CARD11', 'BRCC3', 'AKT1', 'FKBP5', 'PYCARD', 'FOXO3', 'RNF31', 'CASP1', 'BCL2L11', 'FADD', 'BIRC3', 'NFKB1', 'BIRC2', 'TRADD', 'TNFRSF1A', 'BTRC', 'NLRP3', 'SNX33', 'BBC3', 'MAP3K7', 'SHMT2', 'FASLG', 'CUL4A', 'TNIP2', 'IRF7', 'RBCK1', 'IRAK3', 'IKBKG', 'CDC37', 'MYD88', 'BCL2', 'IKBKB', 'PTPN22', 'BABAM2', 'FBXW11', 'IRAK1', 'LRSAM1', 'MAP3K14', 'CREBBP', 'MEFV', 'RIPK1', 'HSP90AB1', 'TNF', 'FBXW7', 'BAK1', 'TRAF2', 'CARD8', 'GSK3B', 'MALT1', 'TBK1', 'TAB1', 'TNFSF14', 'NFKBIE', 'TRAF6', 'TLR4', 'PTGES3', 'FAS', 'BAD', 'NFKB2', 'RBX1', 'BAX', 'SARM1', 'TNFAIP3', 'CAND1', 'CFLAR', 'NLRP1', 'HSPA8', 'CASP10', 'TNFRSF1B', 'TANK', 'NFKBIB', 'IRAK2', 'SFN', 'XPNPEP3', 'SKP1', 'CASP8', 'IKBKE', 'CUL1', 'SPOP', 'COG7', 'TICAM1', 'BID', 'PELI1', 'NLRP2', 'SHARPIN', 'PYDC2', 'HTT', 'BCL10', 'RELA', 'LIPF', 'NLRC4', 'NFKBIA', 'APP', 'REL', 'CUL3', 'SHMT1', 'AIM2', 'TAX1BP1', 'ABRAXAS2', 'UBE2V1', 'TRAF3', 'IRAK4', 'HSP90AA1', 'CHUK', 'UBE2N', 'CASP5', 'RELB', 'TNIP1', 'MAP3K8', 'TAB2', 'TP53']	[['IDA', 'IMP', 'IEA'], ['IDA', 'IMP', 'IBA', 'TAS', 'NAS', 'IEA'], ['IDA', 'IMP', 'ISS', 'IBA', 'TAS', 'NAS', 'IEA'], ['IBA', 'IEA'], ['IDA', 'IPI', 'IMP', 'NAS', 'IEA'], ['IDA', 'IMP', 'ISS', 'IBA', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'IMP', 'IGI', 'TAS', 'IEA'], ['IDA', 'IEA'], ['IDA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IDA', 'IMP', 'IGI', 'IBA', 'TAS', 'NAS', 'IC', 'IEA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IMP', 'TAS'], ['IMP', 'ISS', 'IEA'], ['IDA', 'IMP', 'ISS', 'IBA', 'TAS', 'IEA'], ['IEA'], ['IDA'], ['IDA', 'ISS', 'IBA', 'IEA'], ['IDA', 'IMP', 'TAS', 'IEA'], ['IDA', 'IMP', 'IGI', 'IBA', 'IEA'], ['IDA', 'IMP', 'IGI'], ['IDA', 'IMP', 'IBA', 'IEA'], ['IDA', 'IBA'], ['IDA', 'IMP', 'IBA', 'TAS', 'IEA'], ['IDA', 'IMP', 'IBA', 'IEA'], ['IDA', 'IMP', 'IBA', 'IEA'], ['IDA', 'TAS'], ['TAS', 'IEA'], ['IDA', 'IMP', 'IEA'], ['IDA', 'IEA'], ['IDA', 'IMP', 'IBA', 'TAS', 'NAS', 'IEA'], ['IDA', 'IMP', 'IBA', 'TAS', 'IEA'], ['IMP', 'IBA', 'NAS', 'IC', 'IEA'], ['IDA', 'IMP', 'ISS', 'NAS', 'IEA'], ['IDA', 'IMP', 'IBA', 'TAS', 'IEA'], ['IDA', 'IMP', 'IEA'], ['IBA', 'IEA'], ['IDA', 'ISS', 'IBA', 'TAS', 'IEA'], ['IDA', 'IBA'], ['IDA', 'IMP', 'IEA'], ['IDA', 'ISS', 'IC', 'IEA'], ['IDA', 'IMP', 'IGI', 'ISS', 'IBA', 'IEA'], ['IDA', 'IMP', 'ISS', 'IBA', 'IEA'], ['IDA', 'IEA'], ['IDA', 'IMP', 'IBA', 'TAS', 'IEA'], ['IDA', 'IMP', 'IBA', 'IEA'], ['IDA', 'IMP', 'IGI', 'ISS', 'TAS', 'NAS', 'IC', 'IEA'], ['IDA', 'IMP', 'IBA', 'NAS', 'IEA'], ['IDA', 'IBA', 'NAS', 'IEA'], ['IDA', 'IEA'], ['IEA'], ['TAS'], ['IDA', 'IMP', 'IGI', 'IBA', 'TAS', 'NAS', 'IEA'], ['IDA', 'IMP', 'IGI', 'ISS', 'IEA'], ['IDA', 'IMP', 'IBA', 'TAS', 'IEA'], ['IMP', 'IBA'], ['IDA', 'ISS', 'IBA', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'IPI', 'IMP', 'ISS', 'IBA', 'TAS', 'IEA'], ['IDA', 'IMP', 'IEA'], ['IDA', 'IEA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IDA', 'IBA', 'IEA'], ['ISS', 'IBA', 'IEA'], ['IDA', 'IBA', 'NAS', 'IEA'], ['IDA', 'IMP', 'ISS', 'IBA', 'TAS', 'NAS', 'IEA'], ['IBA', 'IEA'], ['IMP', 'ISS', 'IBA', 'IEA'], ['IMP'], ['IBA', 'TAS', 'IEA'], ['IMP', 'IBA', 'TAS', 'IEA'], ['IDA', 'TAS', 'IEA'], ['IDA', 'IMP', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'IMP', 'ISS', 'IBA', 'IEA'], ['IDA', 'IMP', 'IBA', 'IEA'], ['IDA', 'ISS', 'IBA', 'IEA'], ['IDA', 'IMP', 'IBA', 'IEA'], ['IMP'], ['IBA', 'IEA'], ['IBA', 'IEA'], ['IMP', 'IBA', 'IEA'], ['IDA', 'IGI', 'IBA'], ['IDA', 'IBA', 'IEA'], ['IMP', 'IBA'], ['IMP'], ['IDA', 'IMP', 'NAS', 'IEA'], ['IDA', 'IMP', 'IGI', 'ISS', 'IBA', 'NAS', 'IEA'], ['NAS', 'IEA'], ['IDA', 'IMP', 'IGI'], ['IDA', 'IMP', 'IBA', 'TAS', 'IEA'], ['EXP', 'IDA', 'IMP', 'IGI', 'ISS', 'IEA'], ['IDA', 'IBA', 'NAS', 'IEA'], ['IDA', 'IMP', 'IGI', 'IBA', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'IEA'], ['ISS', 'IEA'], ['IMP', 'IBA'], ['IDA', 'IMP', 'IBA', 'TAS'], ['IMP', 'IBA', 'IEA'], ['IEA'], ['IDA', 'IGI', 'ISS', 'TAS', 'IEA'], ['IDA', 'IMP', 'IBA', 'TAS', 'IEA'], ['IDA', 'IMP', 'IBA', 'TAS', 'IEA'], ['TAS', 'IEA'], ['IBA', 'NAS', 'IEA'], ['IDA', 'ISS', 'IBA', 'TAS'], ['IBA', 'TAS', 'IEA'], ['IDA', 'IBA'], ['IDA', 'IMP', 'IGI', 'ISS', 'IBA', 'NAS', 'IEA']]
355	GO:BP	GO:0001961	positive regulation of cytokine-mediated signaling pathway	3.08381579726598e-07	True	"""Any process that activates or increases the frequency, rate or extent of a cytokine mediated signaling pathway."" [GOC:hjd]"	57	135	8	15719	0.0592592592592592	0.1403508771929824	query_1	['GO:0001959', 'GO:0009967', 'GO:0019221', 'GO:0060760']	['CASP1', 'FADD', 'IRF7', 'TICAM2', 'RIPK1', 'TRAF2', 'TBK1', 'IKBKE']	[['IMP'], ['IMP'], ['IEA'], ['IMP'], ['IMP', 'IEA'], ['IEA'], ['IEA'], ['IEA']]
101	REAC	REAC:R-HSA-5607761	Dectin-1 mediated noncanonical NF-kB signaling	3.2859473167685266e-07	True	Dectin-1 mediated noncanonical NF-kB signaling	60	127	9	10022	0.0708661417322834	0.15	query_1	['REAC:R-HSA-5607764']	['BTRC', 'FBXW11', 'MAP3K14', 'NFKB2', 'SKP1', 'CUL1', 'RELA', 'CHUK', 'RELB']	[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]
356	GO:BP	GO:0002699	positive regulation of immune effector process	3.334730841253013e-07	True	"""Any process that activates or increases the frequency, rate, or extent of an immune effector process."" [GOC:add]"	249	135	14	15719	0.1037037037037037	0.0562248995983935	query_1	['GO:0002252', 'GO:0002684', 'GO:0002697']	['LTA', 'PYCARD', 'FADD', 'NLRP3', 'MAP3K7', 'MYD88', 'PTPN22', 'TNF', 'TRAF2', 'MALT1', 'TRAF6', 'TLR4', 'TICAM1', 'BCL10']	[['IEA'], ['IEA'], ['ISS', 'IEA'], ['IEA'], ['IMP'], ['IEA'], ['IBA', 'IEA'], ['IEA'], ['IMP'], ['IMP', 'ISS', 'IEA'], ['IMP'], ['IEA'], ['ISS', 'IBA', 'IEA'], ['NAS']]
357	GO:BP	GO:0046328	regulation of JNK cascade	3.359170490139381e-07	True	"""Any process that modulates the frequency, rate or extent of signal transduction mediated by the JNK cascade."" [GOC:bf]"	139	135	11	15719	0.0814814814814814	0.079136690647482	query_1	['GO:0007254', 'GO:0032872']	['PYCARD', 'MYD88', 'PTPN22', 'RIPK1', 'TNF', 'TRAF2', 'TRAF6', 'TLR4', 'LTBR', 'APP', 'TRAF3']	[['IMP'], ['IEA'], ['IMP'], ['IDA', 'IEA'], ['IEA'], ['IBA', 'IEA'], ['IBA'], ['IEA'], ['IMP'], ['IGI'], ['IBA']]
358	GO:BP	GO:0009314	response to radiation	3.407508114353072e-07	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an electromagnetic radiation stimulus. Electromagnetic radiation is a propagating wave in space with electric and magnetic components. These components oscillate at right angles to each other and to the direction of propagation."" [GOC:jl, Wikipedia:Electromagnetic_radiation]"	432	135	18	15719	0.1333333333333333	0.0416666666666666	query_1	['GO:0009628']	['BRCC3', 'AKT1', 'BBC3', 'CUL4A', 'BCL2', 'BABAM2', 'CREBBP', 'TNF', 'FBXW7', 'BAK1', 'RBX1', 'BAX', 'NLRP1', 'TANK', 'RELA', 'APP', 'BCL2L1', 'TP53']	[['IDA', 'IMP', 'IEA'], ['IDA'], ['IEA'], ['EXP'], ['NAS', 'IEA'], ['IMP', 'IEA'], ['IDA'], ['IEA'], ['IDA'], ['IMP', 'ISS', 'IEA'], ['EXP', 'ISS'], ['IEA'], ['IMP'], ['IMP'], ['IDA'], ['ISS', 'IEA'], ['IEA'], ['IDA', 'IMP', 'ISS', 'IEA']]
359	GO:BP	GO:0070534	protein K63-linked ubiquitination	3.512106615656379e-07	True	"""A protein ubiquitination process in which a polymer of ubiquitin, formed by linkages between lysine residues at position 63 of the ubiquitin monomers, is added to a protein. K63-linked ubiquitination does not target the substrate protein for degradation, but is involved in several pathways, notably as a signal to promote error-free DNA postreplication repair."" [GOC:mah, PMID:15556404]"	58	135	8	15719	0.0592592592592592	0.1379310344827586	query_1	['GO:0000209']	['BIRC2', 'PTPN22', 'TRAF2', 'TRAF6', 'PELI1', 'UBE2V1', 'TRAF3', 'UBE2N']	[['IDA'], ['IMP', 'IBA', 'IEA'], ['IDA', 'IBA'], ['IDA', 'IGI', 'IBA', 'IEA'], ['IMP'], ['IDA', 'IBA'], ['IBA'], ['IDA', 'IMP', 'IBA', 'IEA']]
360	GO:BP	GO:0070424	regulation of nucleotide-binding oligomerization domain containing signaling pathway	3.572560269122852e-07	True	"""Any process that modulates the frequency, rate, or extent of a nucleotide-binding oligomerization domain containing (NOD) pathway."" [GOC:add]"	12	135	5	15719	0.037037037037037	0.4166666666666667	query_1	['GO:0039531', 'GO:0070423']	['BIRC3', 'BIRC2', 'PTPN22', 'TLR4', 'TNFAIP3']	[['TAS'], ['TAS'], ['IMP', 'IBA', 'IEA'], ['IEA'], ['IEA']]
361	GO:BP	GO:0045859	regulation of protein kinase activity	3.647196278898077e-07	True	"""Any process that modulates the frequency, rate or extent of protein kinase activity."" [GOC:go_curators]"	593	135	21	15719	0.1555555555555555	0.0354131534569983	query_1	['GO:0001932', 'GO:0043549']	['AKT1', 'PYCARD', 'MAP3K7', 'IRAK3', 'CDC37', 'PTPN22', 'IRAK1', 'HSP90AB1', 'TNF', 'FBXW7', 'TRAF2', 'MALT1', 'TAB1', 'TRAF6', 'TLR4', 'TNFAIP3', 'SFN', 'HTT', 'APP', 'HSP90AA1', 'TAB2']	[['IMP', 'ISS', 'TAS'], ['IDA'], ['IDA', 'IMP'], ['IMP', 'IBA', 'IEA'], ['TAS', 'IEA'], ['IMP'], ['IDA', 'IBA'], ['ISS', 'IC', 'IEA'], ['IDA'], ['IDA'], ['IDA', 'IMP', 'IEA'], ['IMP'], ['IDA', 'IEA'], ['IDA', 'IMP', 'NAS'], ['ISS', 'IEA'], ['IEA'], ['TAS', 'IEA'], ['IMP'], ['ISS', 'IEA'], ['IDA'], ['IDA', 'IBA']]
362	GO:BP	GO:2001244	positive regulation of intrinsic apoptotic signaling pathway	4.000546316832694e-07	True	"""Any process that activates or increases the frequency, rate or extent of intrinsic apoptotic signaling pathway."" [GOC:mtg_apoptosis]"	59	135	8	15719	0.0592592592592592	0.135593220338983	query_1	['GO:0097193', 'GO:1902533', 'GO:2001235', 'GO:2001242']	['BCL2L11', 'BBC3', 'FBXW7', 'BAD', 'BAX', 'MCL1', 'BID', 'TP53']	[['IMP', 'TAS'], ['IMP', 'ISS', 'TAS'], ['IDA', 'IEA'], ['IEA'], ['IMP', 'IEA'], ['IGI', 'IEA'], ['IMP', 'IBA'], ['IMP', 'ISS']]
363	GO:BP	GO:0090304	nucleic acid metabolic process	4.118629918378621e-07	True	"""Any cellular metabolic process involving nucleic acids."" [GOC:dph, GOC:tb]"	4735	135	71	15719	0.5259259259259259	0.0149947201689545	query_1	['GO:0006139', 'GO:0043170']	['CARD11', 'BRCC3', 'AKT1', 'PYCARD', 'FOXO3', 'RNF31', 'FADD', 'NFKB1', 'BIRC2', 'TRADD', 'TNFRSF1A', 'BTRC', 'NLRP3', 'MAP3K7', 'FASLG', 'CUL4A', 'TNIP2', 'IRF7', 'RBCK1', 'IRAK3', 'IKBKG', 'MYD88', 'IKBKB', 'BABAM2', 'FBXW11', 'IRAK1', 'CREBBP', 'RIPK1', 'HSP90AB1', 'TNF', 'FBXW7', 'TRAF2', 'CARD8', 'MALT1', 'TBK1', 'NFKBIE', 'TRAF6', 'TLR4', 'PTGES3', 'NFKB2', 'RBX1', 'BAX', 'TNFAIP3', 'CAND1', 'CFLAR', 'HSPA8', 'TNFRSF1B', 'NFKBIB', 'IRAK2', 'IKBKE', 'TICAM1', 'PELI1', 'NLRP2', 'PYDC2', 'BCL10', 'RELA', 'NLRC4', 'NFKBIA', 'APP', 'REL', 'CUL3', 'AIM2', 'TAX1BP1', 'UBE2V1', 'TRAF3', 'HSP90AA1', 'CHUK', 'UBE2N', 'RELB', 'TNIP1', 'TP53']	[['IDA', 'IMP', 'IEA'], ['IMP', 'IBA', 'NAS', 'IEA'], ['IDA', 'IMP', 'TAS', 'IEA'], ['IDA', 'IPI', 'IMP'], ['IDA', 'IMP', 'ISS', 'IBA', 'IEA'], ['IDA'], ['IDA'], ['IDA', 'IMP', 'IGI', 'IBA', 'TAS', 'NAS', 'IC', 'IEA'], ['IEA'], ['IMP', 'TAS'], ['IMP', 'ISS', 'IEA'], ['IMP', 'ISS', 'TAS', 'IEA'], ['IEA'], ['TAS'], ['IDA'], ['IEA'], ['IDA', 'IBA'], ['IDA', 'IMP', 'IBA', 'TAS', 'IEA'], ['IDA', 'IEA'], ['IMP', 'IBA', 'IEA'], ['IDA', 'TAS'], ['IDA', 'IMP', 'IEA'], ['IDA', 'IBA', 'TAS', 'NAS'], ['IMP', 'IBA', 'NAS', 'IEA'], ['IMP', 'ISS', 'IEA'], ['IDA', 'IMP', 'IBA'], ['IDA', 'ISS', 'IBA', 'TAS', 'IEA'], ['IDA', 'IMP', 'IEA'], ['IDA'], ['IDA', 'IMP', 'IGI', 'ISS', 'IBA', 'IEA'], ['IEA'], ['IDA', 'IMP', 'IBA', 'TAS', 'IEA'], ['IMP'], ['IMP', 'IBA', 'IEA'], ['IDA'], ['TAS'], ['IDA', 'IMP', 'IBA', 'TAS', 'NAS', 'IEA'], ['IDA', 'IMP', 'IGI', 'ISS', 'IEA'], ['IDA', 'IMP', 'IBA', 'TAS', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IEA'], ['IMP'], ['IDA'], ['IEA'], ['ISS'], ['IDA', 'NAS', 'IEA'], ['ISS', 'IEA'], ['IBA', 'TAS', 'IEA'], ['IMP', 'IBA', 'IEA'], ['IMP', 'IEA'], ['IBA', 'IEA'], ['IEA'], ['IGI', 'IBA'], ['IMP', 'IBA'], ['IDA', 'IEA'], ['IDA', 'IMP', 'IGI', 'ISS', 'IBA', 'NAS', 'IEA'], ['IDA'], ['IDA', 'IMP', 'IBA', 'TAS', 'IEA'], ['IGI', 'ISS', 'IEA'], ['IDA', 'IBA', 'NAS', 'IEA'], ['IEA'], ['IDA'], ['ISS', 'IEA'], ['IMP', 'IBA', 'TAS'], ['IMP', 'IBA', 'IEA'], ['IDA'], ['IDA', 'IMP', 'IBA', 'TAS'], ['IDA', 'IMP', 'IBA', 'TAS', 'IEA'], ['IBA', 'NAS', 'IEA'], ['ISS', 'IBA'], ['IDA', 'IMP', 'IGI', 'ISS', 'IBA', 'NAS', 'IEA']]
364	GO:BP	GO:0044346	fibroblast apoptotic process	4.5921796787873246e-07	True	"""Any apoptotic process in a fibroblast, a connective tissue cell which secretes an extracellular matrix rich in collagen and other macromolecules."" [CL:0000057, GOC:jl, GOC:mtg_apoptosis, GOC:yaf]"	24	135	6	15719	0.0444444444444444	0.25	query_1	['GO:0006915']	['BCL2L11', 'BBC3', 'BAK1', 'BID', 'CUL3', 'TP53']	[['IDA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA']]
365	GO:BP	GO:1902110	positive regulation of mitochondrial membrane permeability involved in apoptotic process	4.67077611153883e-07	True	"""Any positive regulation of mitochondrial membrane permeability that is involved in apoptotic process."" [GOC:mtg_apoptosis, GOC:pm, GOC:TermGenie, PMID:19168129]"	40	135	7	15719	0.0518518518518518	0.175	query_1	['GO:1902108', 'GO:1902686']	['BCL2L11', 'BBC3', 'BAK1', 'GSK3B', 'BAX', 'BID', 'BCL2L1']	[['IEA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'NAS'], ['ISS'], ['IEA'], ['IEA'], ['IDA']]
366	GO:BP	GO:0042127	regulation of cell population proliferation	4.891255808239137e-07	True	"""Any process that modulates the frequency, rate or extent of cell proliferation."" [GOC:jl]"	1604	135	36	15719	0.2666666666666666	0.0224438902743142	query_1	['GO:0008283', 'GO:0050794']	['CARD11', 'LTA', 'AKT1', 'PYCARD', 'FADD', 'BIRC2', 'SHMT2', 'FASLG', 'CUL4A', 'MYD88', 'BCL2', 'PTPN22', 'IRAK1', 'TNF', 'FBXW7', 'BAK1', 'SKAP2', 'TRAF6', 'TLR4', 'BAD', 'BAX', 'TNFAIP3', 'CFLAR', 'TNFRSF1B', 'SFN', 'TICAM1', 'BID', 'PELI1', 'RELA', 'DNAJA2', 'NFKBIA', 'APP', 'CUL3', 'IRAK4', 'BCL2L1', 'TP53']	[['IEA'], ['IEA'], ['IDA', 'IMP'], ['ISS', 'IEA'], ['ISS', 'IEA'], ['TAS'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IMP', 'IGI', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IEA'], ['IDA', 'IGI', 'IEA'], ['ISS'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IMP'], ['IEA'], ['IDA', 'NAS', 'IEA'], ['ISS', 'IEA'], ['ISS', 'IBA', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IDA'], ['TAS'], ['IEA'], ['IDA'], ['TAS'], ['IEA'], ['IEA'], ['IDA', 'IMP', 'ISS', 'IEA']]
367	GO:BP	GO:0002252	immune effector process	4.911738134211813e-07	True	"""Any process of the immune system that executes a component of an immune response. An effector immune process takes place after its activation."" [GO_REF:0000022, GOC:add, ISBN:0781735149]"	604	135	21	15719	0.1555555555555555	0.0347682119205298	query_1	['GO:0002376']	['LTA', 'PYCARD', 'FADD', 'NLRP3', 'MAP3K7', 'IRF7', 'IRAK3', 'MYD88', 'PTPN22', 'TNF', 'TRAF2', 'MALT1', 'TRAF6', 'TLR4', 'TNFRSF1B', 'TICAM1', 'BCL10', 'APP', 'IRAK4', 'RELB', 'TP53']	[['IEA'], ['ISS', 'IEA'], ['ISS', 'IEA'], ['IEA'], ['IMP'], ['IEA'], ['ISS', 'IEA'], ['IEA'], ['IBA', 'IEA'], ['IDA', 'IEA'], ['IMP', 'IEA'], ['IMP', 'ISS', 'IEA'], ['IMP', 'IEA'], ['IEA'], ['ISS', 'IBA', 'IEA'], ['ISS', 'IBA', 'IEA'], ['NAS', 'IEA'], ['IGI'], ['IMP'], ['IEA'], ['IEA']]
102	REAC	REAC:R-HSA-5688426	Deubiquitination	5.030271747129772e-07	True	Deubiquitination	281	127	17	10022	0.1338582677165354	0.0604982206405693	query_1	['REAC:R-HSA-597592']	['BRCC3', 'BIRC3', 'BIRC2', 'MAP3K7', 'TNIP2', 'IKBKG', 'BABAM2', 'RIPK1', 'TRAF2', 'TAB1', 'TRAF6', 'TNFAIP3', 'NFKBIA', 'ABRAXAS2', 'TRAF3', 'TNIP1', 'TP53']	[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]
368	GO:BP	GO:0070059	intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress	5.151688678235593e-07	True	"""The series of molecular signals in which an intracellular signal is conveyed to trigger the apoptotic death of a cell. The pathway is induced in response to a stimulus indicating endoplasmic reticulum (ER) stress, and ends when the execution phase of apoptosis is triggered. ER stress usually results from the accumulation of unfolded or misfolded proteins in the ER lumen."" [GOC:mah, GOC:mtg_apoptosis, PMID:18701708]"	61	135	8	15719	0.0592592592592592	0.1311475409836065	query_1	['GO:0034976', 'GO:0097193']	['BCL2L11', 'BBC3', 'BCL2', 'BAK1', 'TRAF2', 'BAX', 'BCL2L1', 'TP53']	[['TAS'], ['IDA', 'ISS', 'IBA', 'TAS', 'IEA'], ['IDA'], ['TAS', 'IEA'], ['TAS'], ['IMP', 'TAS', 'IEA'], ['IDA'], ['IEA']]
369	GO:BP	GO:0043029	T cell homeostasis	5.531878994858983e-07	True	"""The process of regulating the proliferation and elimination of T cells such that the total number of T cells within a whole or part of an organism is stable over time in the absence of an outside stimulus."" [GOC:mgi_curators, ISBN:0781735149]"	41	135	7	15719	0.0518518518518518	0.1707317073170731	query_1	['GO:0002260']	['AKT1', 'BCL2L11', 'FADD', 'BCL2', 'TNFSF14', 'FAS', 'BAX']	[['IMP'], ['IEA'], ['ISS', 'IEA'], ['IEA'], ['NAS'], ['IBA'], ['IEA']]
21	GO:CC	GO:1902911	protein kinase complex	5.633154730724262e-07	True	"""A protein complex which is capable of protein kinase activity."" [GO_REF:0000088, GOC:bhm, GOC:TermGenie, PMID:24606918]"	146	135	11	16420	0.0814814814814814	0.0753424657534246	query_1	['GO:0061695']	['PYCARD', 'AZI2', 'MAP3K7', 'IKBKG', 'IKBKB', 'TBKBP1', 'TBK1', 'TANK', 'IKBKE', 'TRAF3', 'CHUK']	[['IDA', 'TAS'], ['NAS'], ['IPI'], ['IDA', 'IBA', 'TAS'], ['IBA', 'TAS'], ['NAS'], ['NAS'], ['NAS'], ['NAS'], ['NAS'], ['IBA', 'TAS']]
370	GO:BP	GO:0022607	cellular component assembly	5.749478161351052e-07	True	"""The aggregation, arrangement and bonding together of a cellular component."" [GOC:isa_complete]"	2852	135	51	15719	0.3777777777777777	0.0178821879382889	query_1	['GO:0016043', 'GO:0044085']	['CARD11', 'BRCC3', 'PYCARD', 'RAB8A', 'BCL2L11', 'FADD', 'BIRC2', 'NLRP3', 'BBC3', 'SHMT2', 'DNAJA4', 'IKBKG', 'MYD88', 'BCL2', 'IKBKB', 'PTPN22', 'LRSAM1', 'CREBBP', 'MEFV', 'RIPK1', 'HSP90AB1', 'TNF', 'BAK1', 'TRAF2', 'CARD8', 'GSK3B', 'TLR4', 'PTGES3', 'PSTPIP1', 'FAS', 'BAD', 'BAX', 'CAND1', 'CFLAR', 'NLRP1', 'HSPA8', 'RHPN2', 'IKBKE', 'TICAM1', 'BID', 'PYDC2', 'HTT', 'BCL10', 'NLRC4', 'APP', 'CUL3', 'SHMT1', 'AIM2', 'ABRAXAS2', 'HSP90AA1', 'TP53']	[['IDA'], ['ISS'], ['IDA', 'ISS', 'IEA'], ['IDA', 'IMP', 'IBA', 'IEA'], ['IDA', 'IMP'], ['IDA'], ['IEA'], ['IEA'], ['IDA'], ['IDA', 'IBA'], ['IDA'], ['IDA'], ['IMP'], ['IEA'], ['IMP'], ['IDA', 'IEA'], ['IMP'], ['TAS'], ['IDA', 'IMP'], ['IMP', 'IEA'], ['IDA'], ['IDA'], ['IDA'], ['IMP', 'ISS', 'TAS', 'IEA'], ['IDA'], ['IDA', 'IMP', 'ISS'], ['ISS', 'IEA'], ['IDA', 'IMP', 'IBA', 'IEA'], ['IBA'], ['TAS'], ['IDA'], ['IDA'], ['IDA', 'IBA', 'IEA'], ['ISS'], ['IDA', 'IMP'], ['TAS'], ['IDA', 'IBA'], ['IEA'], ['IEA'], ['IDA', 'IEA'], ['IMP'], ['IMP'], ['IDA'], ['ISS'], ['IDA', 'IMP', 'IEA'], ['IMP'], ['IDA', 'IBA'], ['IDA'], ['IMP', 'IBA'], ['IDA', 'NAS', 'IEA'], ['IDA', 'IEA']]
