source	native	name	Corrected p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections	evidences
GO:CC	GO:0098588	bounding membrane of organelle	1.9561816788671752e-22	True	"""The lipid bilayer that forms the outer-most layer of an organelle."" [GOC:dos]"	2014	141	66	16420	0.4680851063829787	0.0327706057596822	query_1	['GO:0031090']	['RUFY1', 'NAT8', 'RAB38', 'GGA1', 'RAB8A', 'RAB14', 'RAB32', 'NCSTN', 'RAB18', 'RILP', 'RAB39A', 'GOLGA7B', 'RBSN', 'RAB3A', 'ABCD3', 'PEX19', 'SUN2', 'ABCD1', 'B4GALT7', 'SLC27A2', 'PEX3', 'PSEN1', 'RAB35', 'APH1B', 'TMEM9', 'BACE1', 'EHD1', 'PEX16', 'RAB1B', 'SNAP25', 'RAB5B', 'RHOG', 'VAMP2', 'RAB5C', 'GPAM', 'RABEP1', 'PSENEN', 'RAB4A', 'RAB7A', 'GGA3', 'EHD2', 'RAB23', 'STX1A', 'RAB8B', 'VPS45', 'HPS4', 'SYT1', 'RAB5A', 'RAB1A', 'MICALL1', 'NTRK1', 'EEA1', 'ABCD2', 'RABGEF1', 'RAB22A', 'APH1A', 'RAB31', 'GGA2', 'SLC39A4', 'RAB13', 'RAB10', 'OPTN', 'RAB6A', 'RAB34', 'EHD3', 'SORT1']	[['TAS', 'IEA'], ['IDA', 'IEA'], ['IDA', 'TAS', 'IEA'], ['TAS', 'IEA'], ['IDA', 'TAS', 'IEA'], ['HDA', 'TAS', 'IEA'], ['IDA', 'TAS', 'IEA'], ['HDA', 'TAS', 'IEA'], ['TAS'], ['TAS', 'NAS', 'IEA'], ['IBA', 'TAS', 'IEA'], ['IEA'], ['TAS', 'IEA'], ['IBA', 'TAS', 'IEA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IDA', 'HDA', 'IBA', 'IEA'], ['IEA'], ['IDA', 'IBA', 'TAS', 'NAS', 'IEA'], ['TAS', 'IEA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IDA', 'HDA', 'IBA', 'TAS', 'IEA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['ISS', 'IBA', 'TAS', 'IEA'], ['TAS'], ['IDA', 'IEA'], ['TAS'], ['IDA', 'ISS', 'IBA', 'TAS', 'IEA'], ['IDA', 'IMP', 'HDA', 'IBA', 'TAS', 'IEA'], ['TAS'], ['TAS'], ['TAS', 'IEA'], ['TAS'], ['ISS', 'TAS', 'IEA'], ['HDA', 'TAS', 'IEA'], ['TAS', 'IEA'], ['TAS'], ['TAS'], ['TAS', 'IEA'], ['IDA', 'IMP', 'ISS', 'TAS', 'IEA'], ['TAS', 'IEA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IBA', 'IEA'], ['IEA'], ['IDA', 'TAS', 'IEA'], ['IBA', 'TAS', 'IEA'], ['IBA'], ['IBA', 'TAS', 'IEA'], ['IDA', 'IMP', 'IBA', 'TAS', 'IEA'], ['TAS'], ['IDA', 'IEA'], ['TAS', 'IEA'], ['IEA'], ['IBA', 'TAS', 'IEA'], ['TAS'], ['IEA'], ['TAS'], ['ISS', 'TAS', 'IEA'], ['TAS', 'IEA'], ['IEA'], ['IEA'], ['TAS', 'IEA'], ['TAS'], ['IDA', 'ISS', 'TAS', 'IEA'], ['IEA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IDA', 'IEA']]
GO:BP	GO:0015031	protein transport	2.2608122192082357e-21	True	"""The directed movement of proteins into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:ai]"	1527	142	60	15719	0.4225352112676056	0.0392927308447937	query_1	['GO:0045184', 'GO:0071702', 'GO:0071705']	['RUFY1', 'GDI2', 'RAB38', 'GGA1', 'RAB8A', 'RAB14', 'RAB32', 'APBA3', 'RAB18', 'RILP', 'RAB39A', 'GOLGA7B', 'RBSN', 'RAB3A', 'CHML', 'PEX19', 'PEX3', 'PSEN1', 'RAB35', 'TMEM9', 'EHD1', 'PEX16', 'CHM', 'KTN1', 'RAB1B', 'SNAP25', 'RAB5B', 'NGFR', 'VAMP2', 'RAB3IP', 'RAB5C', 'RABEP1', 'RAB4A', 'RAB7A', 'STXBP1', 'GGA3', 'RAB23', 'STX1A', 'GDI1', 'RAB8B', 'YWHAE', 'VPS45', 'RAB3GAP2', 'HPS4', 'TBC1D17', 'RAB5A', 'RAB1A', 'MICALL1', 'RAB3IL1', 'RABGEF1', 'RAB22A', 'RAB31', 'GGA2', 'RAB13', 'RAB10', 'OPTN', 'RAB6A', 'RAB34', 'EHD3', 'SORT1']	[['IBA', 'IEA'], ['IEA'], ['IBA', 'NAS', 'IEA'], ['IDA', 'TAS', 'IEA'], ['IBA', 'IEA'], ['IBA', 'IEA'], ['IBA'], ['IEA'], ['IBA', 'IEA'], ['NAS', 'IEA'], ['IEA'], ['IBA'], ['IEA'], ['IBA', 'IEA'], ['IEA'], ['IDA', 'IMP', 'IBA'], ['IMP', 'IBA'], ['IMP', 'IEA'], ['IEA'], ['IEA'], ['IMP', 'IEA'], ['IMP'], ['IMP', 'IEA'], ['IEA'], ['IBA', 'IEA'], ['TAS', 'IEA'], ['IBA', 'IEA'], ['ISS', 'IEA'], ['ISS'], ['IDA', 'IEA'], ['IBA', 'IEA'], ['IEA'], ['IEA'], ['IMP', 'TAS', 'IEA'], ['IBA', 'IEA'], ['IPI', 'IMP', 'NAS', 'IEA'], ['IMP', 'IBA', 'IEA'], ['IBA', 'TAS', 'IEA'], ['IMP', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'IEA'], ['IBA', 'NAS', 'IEA'], ['TAS'], ['IDA', 'HMP', 'IBA'], ['IEA'], ['IBA', 'IEA'], ['IBA', 'IEA'], ['IMP', 'IEA'], ['IEA'], ['IMP', 'IEA'], ['IBA', 'IEA'], ['IMP', 'IBA'], ['IDA', 'NAS', 'IEA'], ['IBA', 'IEA'], ['ISS', 'IBA', 'IEA'], ['IMP'], ['IBA', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IEA'], ['IEA']]
GO:BP	GO:0071705	nitrogen compound transport	2.7910485990894667e-21	True	"""The directed movement of nitrogen-containing compounds into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:mah]"	1969	142	67	15719	0.4718309859154929	0.0340274250888776	query_1	['GO:0006810']	['RUFY1', 'GDI2', 'RAB38', 'GGA1', 'RAB8A', 'RAB14', 'RAB32', 'APBA3', 'RAB18', 'RILP', 'RAB39A', 'GOLGA7B', 'RBSN', 'RAB3A', 'CHML', 'PEX19', 'ABCD1', 'PEX3', 'PSEN1', 'ZFP36', 'RAB35', 'TMEM9', 'EHD1', 'PEX16', 'CHM', 'KTN1', 'RAB1B', 'SNAP25', 'RAB5B', 'NGFR', 'VAMP2', 'RAB3IP', 'RAB5C', 'RABEP1', 'MECP2', 'RAB4A', 'RAB7A', 'STXBP1', 'GGA3', 'RAB23', 'STX1A', 'GDI1', 'RAB8B', 'YWHAE', 'VPS45', 'RAB3GAP2', 'SLC25A52', 'HPS4', 'TBC1D17', 'SLC6A8', 'SYT1', 'RAB5A', 'RAB1A', 'MICALL1', 'RAB3IL1', 'RABGEF1', 'RAB22A', 'RAB31', 'GGA2', 'RAB3GAP1', 'RAB13', 'RAB10', 'OPTN', 'RAB6A', 'RAB34', 'EHD3', 'SORT1']	[['IBA', 'IEA'], ['IEA'], ['IBA', 'NAS', 'IEA'], ['IDA', 'TAS', 'IEA'], ['IBA', 'IEA'], ['IBA', 'IEA'], ['IBA'], ['IEA'], ['IBA', 'IEA'], ['NAS', 'IEA'], ['IEA'], ['IBA'], ['IEA'], ['IBA', 'IEA'], ['IEA'], ['IDA', 'IMP', 'IBA'], ['IEA'], ['IMP', 'IBA'], ['IMP', 'IEA'], ['IMP', 'IEA'], ['IEA'], ['IEA'], ['IMP', 'IEA'], ['IMP'], ['IMP', 'IEA'], ['IEA'], ['IBA', 'IEA'], ['TAS', 'IEA'], ['IBA', 'IEA'], ['ISS', 'IEA'], ['ISS'], ['IDA', 'IEA'], ['IBA', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['IMP', 'TAS', 'IEA'], ['IBA', 'IEA'], ['IPI', 'IMP', 'NAS', 'IEA'], ['IMP', 'IBA', 'IEA'], ['ISS', 'IBA', 'TAS', 'IEA'], ['IMP', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'IEA'], ['IBA', 'NAS', 'IEA'], ['TAS'], ['IDA', 'IBA'], ['IDA', 'HMP', 'IBA'], ['IEA'], ['IDA', 'IMP', 'NAS', 'IEA'], ['IBA', 'IEA'], ['IBA', 'IEA'], ['IMP', 'IBA', 'IEA'], ['IMP', 'IEA'], ['IEA'], ['IMP', 'IEA'], ['IBA', 'IEA'], ['IMP', 'IBA'], ['IDA', 'NAS', 'IEA'], ['ISS'], ['IBA', 'IEA'], ['ISS', 'IBA', 'IEA'], ['IMP'], ['IBA', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IEA'], ['IEA']]
GO:BP	GO:0045184	establishment of protein localization	6.200048505088977e-21	True	"""The directed movement of a protein to a specific location."" [GOC:bf]"	1636	142	61	15719	0.4295774647887324	0.0372860635696821	query_1	['GO:0008104', 'GO:0051234']	['RUFY1', 'GDI2', 'RAB38', 'GGA1', 'RAB8A', 'RAB14', 'RAB32', 'APBA3', 'RAB18', 'RILP', 'RAB39A', 'GOLGA7B', 'RBSN', 'RAB3A', 'CHML', 'PEX19', 'PEX3', 'PSEN1', 'RAB35', 'TMEM9', 'EHD1', 'PEX16', 'CHM', 'KTN1', 'RAB1B', 'SNAP25', 'RAB5B', 'NGFR', 'VAMP2', 'RAB3IP', 'RAB5C', 'RABEP1', 'RAB4A', 'RAB7A', 'STXBP1', 'GGA3', 'RAB23', 'STX1A', 'GDI1', 'RAB8B', 'YWHAE', 'VPS45', 'RAB3GAP2', 'HPS4', 'TBC1D17', 'RAB5A', 'RAB1A', 'MICALL1', 'RAB3IL1', 'RABGEF1', 'RAB22A', 'RAB31', 'GGA2', 'RAB3GAP1', 'RAB13', 'RAB10', 'OPTN', 'RAB6A', 'RAB34', 'EHD3', 'SORT1']	[['IBA', 'IEA'], ['IEA'], ['IBA', 'NAS', 'IEA'], ['IDA', 'TAS', 'IEA'], ['IBA', 'IEA'], ['IBA', 'IEA'], ['IBA'], ['IEA'], ['IBA', 'IEA'], ['NAS', 'IEA'], ['IEA'], ['IBA'], ['IEA'], ['IBA', 'IEA'], ['IEA'], ['IDA', 'IMP', 'IBA'], ['IMP', 'IBA'], ['IMP', 'IEA'], ['IEA'], ['IEA'], ['IMP', 'IEA'], ['IMP'], ['IMP', 'IEA'], ['IEA'], ['IBA', 'IEA'], ['TAS', 'IEA'], ['IBA', 'IEA'], ['ISS', 'IEA'], ['ISS'], ['IDA', 'IEA'], ['IBA', 'IEA'], ['IEA'], ['IEA'], ['IMP', 'TAS', 'IEA'], ['IBA', 'IEA'], ['IPI', 'IMP', 'NAS', 'IEA'], ['IMP', 'IBA', 'IEA'], ['IBA', 'TAS', 'IEA'], ['IMP', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'IEA'], ['IBA', 'NAS', 'IEA'], ['IMP', 'TAS'], ['IDA', 'HMP', 'IBA'], ['IEA'], ['IBA', 'IEA'], ['IBA', 'IEA'], ['IMP', 'IEA'], ['IEA'], ['IMP', 'IEA'], ['IBA', 'IEA'], ['IMP', 'IBA'], ['IDA', 'NAS', 'IEA'], ['IMP'], ['IBA', 'IEA'], ['IMP', 'ISS', 'IBA', 'IEA'], ['IMP'], ['IBA', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IEA'], ['IEA']]
REAC	REAC:R-HSA-199991	Membrane Trafficking	9.508175982806196e-21	True	Membrane Trafficking	617	124	44	10022	0.3548387096774194	0.0713128038897893	query_1	['REAC:R-HSA-5653656']	['GDI2', 'RAB38', 'GGA1', 'RAB8A', 'RAB14', 'RAB32', 'RAB18', 'RAB39A', 'RAB3A', 'CHML', 'RAB35', 'CHM', 'RAB1B', 'RAB5B', 'APP', 'VAMP2', 'RAB3IP', 'RAB5C', 'RABEP1', 'RAB4A', 'RAB7A', 'GGA3', 'HPS1', 'GDI1', 'RAB8B', 'YWHAE', 'VPS45', 'RAB3GAP2', 'HPS4', 'TBC1D17', 'SYT1', 'RAB5A', 'RAB1A', 'RAB3IL1', 'RABGEF1', 'RAB31', 'RIN3', 'GGA2', 'RAB3GAP1', 'RAB13', 'RAB10', 'OPTN', 'RAB6A', 'SORT1']	[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]
GO:BP	GO:0046907	intracellular transport	1.5010093490892313e-20	True	"""The directed movement of substances within a cell."" [GOC:ai]"	1553	142	59	15719	0.4154929577464789	0.0379909851899549	query_1	['GO:0006810', 'GO:0051641', 'GO:0051649']	['RAB38', 'GGA1', 'RAB8A', 'RAB14', 'RAB32', 'RAB18', 'RILP', 'HTT', 'GOLGA7B', 'RBSN', 'RAB3A', 'ABCD3', 'CHML', 'PEX19', 'SUN2', 'ABCD1', 'PEX3', 'PSEN1', 'RAB35', 'EHD1', 'PEX16', 'CHM', 'RAB1B', 'RAB5B', 'NGFR', 'APP', 'VAMP2', 'RAB3IP', 'RAB5C', 'RAB7A', 'STXBP1', 'GGA3', 'EHD2', 'RAB23', 'HPS1', 'STX1A', 'GDI1', 'RAB8B', 'YWHAE', 'VPS45', 'RAB3GAP2', 'SLC25A52', 'HPS4', 'TBC1D17', 'RAB5A', 'RAB1A', 'TMEM102', 'MICALL1', 'EEA1', 'ABCD2', 'RABGEF1', 'RAB22A', 'RAB31', 'GGA2', 'RAB13', 'RAB10', 'RAB6A', 'EHD3', 'SORT1']	[['IMP', 'IBA'], ['IDA', 'TAS', 'IEA'], ['IBA', 'IEA'], ['IDA', 'ISS', 'IBA', 'TAS', 'NAS', 'IEA'], ['IMP', 'IBA'], ['IBA'], ['IDA', 'IMP', 'IBA'], ['IMP'], ['IBA'], ['IMP', 'NAS'], ['IEA'], ['IMP', 'IBA', 'IEA'], ['IEA'], ['IDA', 'IMP', 'IBA'], ['ISS', 'TAS', 'IEA'], ['IGI', 'IBA', 'NAS', 'IEA'], ['IMP', 'IBA'], ['IMP', 'IEA'], ['IMP', 'IBA'], ['IMP', 'IGI', 'ISS', 'IBA', 'IEA'], ['IMP'], ['IMP', 'IEA'], ['IGI', 'IBA'], ['IBA'], ['ISS', 'IEA'], ['ISS', 'IEA'], ['ISS'], ['IDA'], ['IBA'], ['IMP', 'IBA'], ['IBA'], ['IPI', 'NAS', 'IEA'], ['IGI', 'ISS', 'IBA', 'IEA'], ['IMP', 'IBA'], ['NAS'], ['IBA', 'IEA'], ['IMP'], ['IDA', 'IBA'], ['IDA', 'IEA'], ['IBA', 'NAS'], ['TAS'], ['IBA'], ['IDA', 'HMP', 'IBA', 'NAS'], ['IMP'], ['IMP', 'IBA'], ['IMP', 'IGI', 'IBA'], ['IDA'], ['IMP', 'IEA'], ['TAS', 'NAS'], ['IBA'], ['IMP', 'IEA'], ['IBA'], ['IBA'], ['NAS', 'IEA'], ['IMP', 'ISS', 'IBA', 'IEA'], ['IMP'], ['IMP', 'IBA', 'TAS'], ['IDA', 'IMP', 'IBA', 'IEA'], ['IDA', 'IBA', 'IEA']]
REAC	REAC:R-HSA-5653656	Vesicle-mediated transport	1.2152819359397117e-19	True	Vesicle-mediated transport	661	124	44	10022	0.3548387096774194	0.0665658093797276	query_1	['REAC:0000000']	['GDI2', 'RAB38', 'GGA1', 'RAB8A', 'RAB14', 'RAB32', 'RAB18', 'RAB39A', 'RAB3A', 'CHML', 'RAB35', 'CHM', 'RAB1B', 'RAB5B', 'APP', 'VAMP2', 'RAB3IP', 'RAB5C', 'RABEP1', 'RAB4A', 'RAB7A', 'GGA3', 'HPS1', 'GDI1', 'RAB8B', 'YWHAE', 'VPS45', 'RAB3GAP2', 'HPS4', 'TBC1D17', 'SYT1', 'RAB5A', 'RAB1A', 'RAB3IL1', 'RABGEF1', 'RAB31', 'RIN3', 'GGA2', 'RAB3GAP1', 'RAB13', 'RAB10', 'OPTN', 'RAB6A', 'SORT1']	[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]
GO:BP	GO:0070727	cellular macromolecule localization	1.3800740113327103e-19	True	"""Any process in which a macromolecule is transported to, and/or maintained in, a specific location at the level of a cell. Localization at the cellular level encompasses movement within the cell, from within the cell to the cell surface, or from one location to another at the surface of a cell."" [GOC:mah]"	2409	142	71	15719	0.5	0.0294728102947281	query_1	['GO:0033036', 'GO:0051641']	['RUFY1', 'GDI2', 'RAB38', 'GGA1', 'RAB8A', 'RAB14', 'RAB32', 'APBA3', 'RAB18', 'RILP', 'RAB39A', 'GOLGA7B', 'RBSN', 'RAB3A', 'CHML', 'PEX19', 'SUN2', 'ARHGDIG', 'PEX3', 'PIGW', 'PSEN1', 'ZFP36', 'RAB35', 'TMEM9', 'EHD1', 'PEX16', 'CHM', 'KTN1', 'RAB1B', 'SNAP25', 'RAB5B', 'NGFR', 'RHOG', 'AURKA', 'VAMP2', 'RAB3IP', 'RAB5C', 'ARHGDIA', 'SHROOM3', 'RABEP1', 'MECP2', 'RAB4A', 'RAB7A', 'STXBP1', 'GGA3', 'EHD2', 'RAB23', 'STX1A', 'GDI1', 'RAB8B', 'YWHAE', 'VPS45', 'RAB3GAP2', 'HPS4', 'TBC1D17', 'RAB5A', 'RAB1A', 'MICALL1', 'RAB3IL1', 'RABGEF1', 'RAB22A', 'RAB31', 'GGA2', 'RAB3GAP1', 'RAB13', 'RAB10', 'OPTN', 'RAB6A', 'RAB34', 'EHD3', 'SORT1']	[['IBA', 'IEA'], ['IMP', 'IEA'], ['IMP', 'IBA', 'NAS', 'IEA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['ISS', 'IBA', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IMP', 'IBA'], ['IEA'], ['IBA', 'IEA'], ['NAS', 'IEA'], ['IEA'], ['IBA'], ['IEA'], ['IBA', 'IEA'], ['IEA'], ['IDA', 'IMP', 'IBA'], ['IDA'], ['IEA'], ['IMP', 'IBA'], ['IMP', 'IBA'], ['IMP', 'IEA'], ['IMP'], ['IMP', 'IEA'], ['IEA'], ['IMP', 'IBA', 'IEA'], ['IDA', 'IMP'], ['IMP', 'IEA'], ['IEA'], ['IBA', 'IEA'], ['TAS', 'IEA'], ['IBA', 'IEA'], ['IDA', 'ISS', 'IEA'], ['IMP'], ['IEA'], ['ISS'], ['IDA', 'IMP', 'IEA'], ['IBA', 'IEA'], ['IEA'], ['ISS'], ['ISS', 'IEA'], ['IEA'], ['IEA'], ['IMP', 'TAS', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IPI', 'IMP', 'IBA', 'NAS', 'IEA'], ['ISS', 'IBA', 'IEA'], ['IMP', 'IBA', 'IEA'], ['IBA', 'TAS', 'IEA'], ['IMP', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'IMP', 'IEA'], ['IBA', 'NAS', 'IEA'], ['IMP', 'TAS'], ['IDA', 'HMP', 'IBA'], ['IEA'], ['IBA', 'IEA'], ['IBA', 'IEA'], ['IMP', 'IEA'], ['IEA'], ['IMP', 'IEA'], ['IBA', 'IEA'], ['IMP', 'IBA'], ['IDA', 'IBA', 'NAS', 'IEA'], ['IMP'], ['IMP', 'IBA', 'IEA'], ['IMP', 'ISS', 'IBA', 'IEA'], ['IMP', 'IBA', 'IEA'], ['IDA', 'IMP', 'IBA', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IGI', 'IBA', 'IEA'], ['IEA']]
GO:BP	GO:0051641	cellular localization	1.483136196454866e-19	True	"""A cellular localization process whereby a substance or cellular entity, such as a protein complex or organelle, is transported to, and/or maintained in, a specific location within a cell including the localization of substances or cellular entities to the cell membrane."" [GOC:tb, GOC:vw]"	3251	142	82	15719	0.5774647887323944	0.0252230083051368	query_1	['GO:0009987', 'GO:0051179']	['RUFY1', 'GDI2', 'RAB38', 'GGA1', 'RAB8A', 'RAB14', 'RAB32', 'APBA3', 'RAB18', 'RILP', 'RAB39A', 'HTT', 'GOLGA7B', 'RBSN', 'RAB3A', 'ABCD3', 'CHML', 'PEX19', 'SUN2', 'ABCD1', 'PPFIA3', 'ARHGDIG', 'PEX3', 'PIGW', 'PSEN1', 'ZFP36', 'RAB35', 'TMEM9', 'EHD1', 'PEX16', 'CHM', 'KTN1', 'RAB1B', 'SNAP25', 'RAB5B', 'NGFR', 'RHOG', 'AURKA', 'APP', 'VAMP2', 'RAB3IP', 'RAB5C', 'ARHGDIA', 'SHROOM3', 'RABEP1', 'MECP2', 'RAB4A', 'RAB7A', 'STXBP1', 'GGA3', 'EHD2', 'RAB23', 'HPS1', 'STX1A', 'GDI1', 'RAB8B', 'YWHAE', 'VPS45', 'RAB3GAP2', 'SLC25A52', 'HPS4', 'TBC1D17', 'SYT1', 'RAB5A', 'RAB1A', 'TMEM102', 'MICALL1', 'RAB3IL1', 'EEA1', 'ABCD2', 'RABGEF1', 'RAB22A', 'RAB31', 'GGA2', 'RAB3GAP1', 'RAB13', 'RAB10', 'OPTN', 'RAB6A', 'RAB34', 'EHD3', 'SORT1']	[['IBA', 'IEA'], ['IMP', 'IEA'], ['IMP', 'IBA', 'NAS', 'IEA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['ISS', 'IBA', 'IEA'], ['IDA', 'ISS', 'IBA', 'TAS', 'NAS', 'IEA'], ['IMP', 'IBA'], ['IEA'], ['IBA', 'IEA'], ['IDA', 'IMP', 'IBA', 'NAS', 'IEA'], ['IEA'], ['IDA', 'IMP'], ['IBA'], ['IMP', 'NAS', 'IEA'], ['ISS', 'IBA', 'IEA'], ['IMP', 'IBA', 'IEA'], ['IEA'], ['IDA', 'IMP', 'IBA'], ['IDA', 'ISS', 'TAS', 'IEA'], ['IGI', 'IBA', 'NAS', 'IEA'], ['ISS', 'IEA'], ['IEA'], ['IMP', 'IBA'], ['IMP', 'IBA'], ['IMP', 'IEA'], ['IMP'], ['IMP', 'IBA', 'IEA'], ['IEA'], ['IMP', 'IGI', 'ISS', 'IBA', 'IEA'], ['IDA', 'IMP'], ['IMP', 'IEA'], ['IEA'], ['IGI', 'IBA', 'IEA'], ['IBA', 'TAS', 'NAS', 'IEA'], ['IBA', 'IEA'], ['IDA', 'ISS', 'IEA'], ['IMP'], ['IEA'], ['ISS', 'IEA'], ['IMP', 'ISS', 'TAS'], ['IDA', 'IMP', 'TAS', 'IEA'], ['IBA', 'IEA'], ['IEA'], ['ISS'], ['ISS', 'IBA', 'IEA'], ['IEA'], ['IEA'], ['IMP', 'IBA', 'TAS', 'IEA'], ['IDA', 'IMP', 'ISS', 'IBA', 'TAS', 'IEA'], ['IPI', 'IMP', 'IBA', 'NAS', 'IEA'], ['IGI', 'ISS', 'IBA', 'IEA'], ['IMP', 'IBA', 'IEA'], ['NAS'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IMP', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'IMP', 'IEA'], ['IBA', 'NAS', 'IEA'], ['IMP', 'TAS'], ['IBA'], ['IDA', 'HMP', 'IBA', 'NAS'], ['IMP', 'IEA'], ['ISS', 'IBA', 'TAS', 'IEA'], ['IDA', 'IMP', 'IBA', 'IEA'], ['IMP', 'IGI', 'IBA', 'IEA'], ['IDA'], ['IMP', 'IEA'], ['IEA'], ['TAS', 'NAS'], ['IBA'], ['IMP', 'IEA'], ['IBA', 'IEA'], ['IMP', 'IBA'], ['IDA', 'IBA', 'NAS', 'IEA'], ['IMP', 'ISS'], ['IMP', 'ISS', 'IBA', 'IEA'], ['IMP', 'ISS', 'IBA', 'IEA'], ['IMP', 'IBA', 'IEA'], ['IDA', 'IMP', 'IBA', 'TAS', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'IMP', 'IGI', 'IBA', 'IEA'], ['IDA', 'IBA', 'IEA']]
GO:CC	GO:0005769	early endosome	1.6006717540137487e-19	True	"""A membrane-bounded organelle that receives incoming material from primary endocytic vesicles that have been generated by clathrin-dependent and clathrin-independent endocytosis; vesicles fuse with the early endosome to deliver cargo for sorting into recycling or degradation pathways."" [GOC:mah, NIF_Subcellular:nlx_subcell_20090701, PMID:19696797]"	397	141	31	16420	0.2198581560283688	0.0780856423173803	query_1	['GO:0005768']	['RUFY1', 'RAB38', 'GGA1', 'RAB14', 'RAB32', 'NCSTN', 'HTT', 'RBSN', 'PSEN1', 'BACE1', 'EHD1', 'RAB5B', 'APP', 'PTP4A2', 'RAB5C', 'RABEP1', 'RAB4A', 'GGA3', 'EHD2', 'RAB5A', 'RAB1A', 'NTRK1', 'EEA1', 'RABGEF1', 'RAB22A', 'APH1A', 'RAB31', 'RIN3', 'GGA2', 'EHD3', 'SORT1']	[['TAS', 'IEA'], ['IDA'], ['IDA', 'TAS', 'IEA'], ['ISS', 'IBA', 'TAS', 'IEA'], ['IDA'], ['IEA'], ['IDA', 'IEA'], ['IEA'], ['IEA'], ['IDA', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IBA', 'TAS', 'IEA'], ['IDA', 'ISS', 'IBA', 'IEA'], ['IEA'], ['IBA', 'TAS', 'IEA'], ['TAS', 'IEA'], ['TAS', 'IEA'], ['TAS', 'IEA'], ['IBA'], ['IDA', 'IMP', 'IBA', 'TAS', 'IEA'], ['IEA'], ['ISS', 'IEA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IMP', 'TAS', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IEA'], ['IDA', 'TAS', 'IEA'], ['IDA', 'IEA'], ['TAS', 'IEA'], ['IBA'], ['IDA']]
