	Unnamed: 0	source	native	name	p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections	seeds	diseases
10	10	REAC	REAC:R-HSA-69236	G1 Phase	1.179248160327844e-49	True	G1 Phase	46	155	30	17376	0.1935483870967742	0.6521739130434783	query_1	['REAC:R-HSA-453279']	['CDKN2C', 'CCND2', 'RBL2', 'CDK2', 'CCNH', 'E2F1', 'TFDP2', 'CUL1', 'CDK7', 'E2F5', 'CDK6', 'E2F4', 'CCNE2', 'RB1', 'CDKN2B', 'E2F2', 'CDKN1B', 'CDKN2D', 'SKP1', 'RBL1', 'CDKN2A', 'CCND3', 'MNAT1', 'SKP2', 'CDK4', 'CDKN1A', 'CKS1B', 'CCND1', 'CCNE1', 'TFDP1']	0	0
11	11	REAC	REAC:R-HSA-1640170	Cell Cycle	1.789378838804151e-47	True	Cell Cycle	673	155	64	17376	0.4129032258064516	0.0950965824665676	query_1	['REAC:0000000']	['MYC', 'RBX1', 'CDKN2C', 'CCND2', 'RBL2', 'ORC6', 'BTRC', 'E2F6', 'ORC5', 'CDK2', 'CCNH', 'E2F1', 'RBBP4', 'MCM4', 'CCNA2', 'TFDP2', 'MCM2', 'CUL1', 'PKMYT1', 'CDK7', 'E2F5', 'CDK6', 'E2F4', 'ORC4', 'CCNE2', 'RB1', 'CDKN2B', 'PSMC5', 'CDC25B', 'EP300', 'CDK1', 'E2F2', 'CCNB2', 'CDKN1B', 'CDKN2D', 'SKP1', 'TP53', 'MCM6', 'ORC1', 'CCNB1', 'RBL1', 'MAX', 'CDC6', 'CCNA1', 'RUVBL1', 'CDKN2A', 'KAT5', 'CCND3', 'ORC2', 'MNAT1', 'SKP2', 'CDK4', 'CDKN1A', 'CKS1B', 'GMNN', 'CCND1', 'CDT1', 'HDAC1', 'CCNE1', 'ORC3', 'MCM7', 'TFDP1', 'PCNA', 'AKT1']	0	0
12	12	GO:CC	GO:0031974	membrane-enclosed lumen	6.983505256311277e-45	True	"""The enclosed volume within a sealed membrane or between two sealed membranes. Encompasses the volume enclosed by the membranes of a particular organelle, e.g. endoplasmic reticulum lumen, or the space between the two lipid bilayers of a double membrane surrounding an organelle, e.g. nuclear envelope lumen."" [GOC:add, GOC:mah]"	5406	155	134	17376	0.864516129032258	0.024787273399926	query_1	['GO:0110165']	['MYC', 'L3MBTL2', 'CDK5R1', 'NPLOC4', 'DDB1', 'RBX1', 'PCGF6', 'CUL3', 'CUL4A', 'KDM5B', 'RYBP', 'TFAP2B', 'KLC2', 'CITED2', 'EZH2', 'CCND2', 'RBL2', 'ESR1', 'ORC6', 'NEDD8', 'BTRC', 'E2F6', 'ERCC6', 'ORC5', 'CDK2', 'STAT3', 'USP24', 'CCNH', 'E2F1', 'RBBP4', 'MCM4', 'CCNA2', 'RAB27A', 'RING1', 'TFDP2', 'MCM2', 'UFD1', 'CUL1', 'TRRAP', 'EED', 'FOXG1', 'PKMYT1', 'USP37', 'CDK7', 'UBE2W', 'SMAD4', 'FOXO3', 'EHMT2', 'E2F5', 'CDK6', 'E2F4', 'YEATS4', 'ORC4', 'CCNE2', 'TFAP2A', 'COPS5', 'TFAP2C', 'SMAD1', 'RB1', 'SMAD3', 'PSMC5', 'CDC25B', 'VCP', 'ERCC8', 'SUZ12', 'PHC3', 'CDK5', 'EP300', 'CDK1', 'DNMT1', 'E2F2', 'CUL4B', 'CDKN1B', 'SMARCA4', 'CDKN2D', 'CITED4', 'CTCF', 'FOXO1', 'MGA', 'SKP1', 'TP53', 'SMAD2', 'HDAC2', 'SIN3A', 'MCM6', 'ORC1', 'CCNB1', 'RBL1', 'YAF2', 'RCOR1', 'MAX', 'PHC1', 'CDC6', 'KDM1A', 'CCNA1', 'CBX3', 'RUVBL1', 'EPC1', 'CDKN2A', 'OAZ3', 'AR', 'DDB2', 'SP1', 'KAT5', 'CCND3', 'ORC2', 'MNAT1', 'CTNNB1', 'YY1', 'SKP2', 'EHMT1', 'CDK4', 'CDKN1A', 'REST', 'CKS1B', 'TGIF1', 'GMNN', 'CREBBP', 'CAND1', 'PCGF2', 'CCND1', 'CDT1', 'HDAC1', 'CCNE1', 'BMI1', 'ORC3', 'MCM7', 'TFDP1', 'UBD', 'PCNA', 'KCTD1', 'RNF2', 'NUB1', 'AKT1']	['ERCC6', 'RAB27A', 'TFAP2A', 'ERCC8']	['Cockayne syndrome type 3', 'Griscelli syndrome type 2', 'Branchio-oculo-facial syndrome', 'Cockayne syndrome type 3']
13	13	GO:CC	GO:0070013	intracellular organelle lumen	6.983505256311277e-45	True	"""An organelle lumen that is part of an intracellular organelle."" [GOC:mah]"	5406	155	134	17376	0.864516129032258	0.024787273399926	query_1	['GO:0043229', 'GO:0043233']	['MYC', 'L3MBTL2', 'CDK5R1', 'NPLOC4', 'DDB1', 'RBX1', 'PCGF6', 'CUL3', 'CUL4A', 'KDM5B', 'RYBP', 'TFAP2B', 'KLC2', 'CITED2', 'EZH2', 'CCND2', 'RBL2', 'ESR1', 'ORC6', 'NEDD8', 'BTRC', 'E2F6', 'ERCC6', 'ORC5', 'CDK2', 'STAT3', 'USP24', 'CCNH', 'E2F1', 'RBBP4', 'MCM4', 'CCNA2', 'RAB27A', 'RING1', 'TFDP2', 'MCM2', 'UFD1', 'CUL1', 'TRRAP', 'EED', 'FOXG1', 'PKMYT1', 'USP37', 'CDK7', 'UBE2W', 'SMAD4', 'FOXO3', 'EHMT2', 'E2F5', 'CDK6', 'E2F4', 'YEATS4', 'ORC4', 'CCNE2', 'TFAP2A', 'COPS5', 'TFAP2C', 'SMAD1', 'RB1', 'SMAD3', 'PSMC5', 'CDC25B', 'VCP', 'ERCC8', 'SUZ12', 'PHC3', 'CDK5', 'EP300', 'CDK1', 'DNMT1', 'E2F2', 'CUL4B', 'CDKN1B', 'SMARCA4', 'CDKN2D', 'CITED4', 'CTCF', 'FOXO1', 'MGA', 'SKP1', 'TP53', 'SMAD2', 'HDAC2', 'SIN3A', 'MCM6', 'ORC1', 'CCNB1', 'RBL1', 'YAF2', 'RCOR1', 'MAX', 'PHC1', 'CDC6', 'KDM1A', 'CCNA1', 'CBX3', 'RUVBL1', 'EPC1', 'CDKN2A', 'OAZ3', 'AR', 'DDB2', 'SP1', 'KAT5', 'CCND3', 'ORC2', 'MNAT1', 'CTNNB1', 'YY1', 'SKP2', 'EHMT1', 'CDK4', 'CDKN1A', 'REST', 'CKS1B', 'TGIF1', 'GMNN', 'CREBBP', 'CAND1', 'PCGF2', 'CCND1', 'CDT1', 'HDAC1', 'CCNE1', 'BMI1', 'ORC3', 'MCM7', 'TFDP1', 'UBD', 'PCNA', 'KCTD1', 'RNF2', 'NUB1', 'AKT1']	['ERCC6', 'RAB27A', 'TFAP2A', 'ERCC8']	['Cockayne syndrome type 3', 'Griscelli syndrome type 2', 'Branchio-oculo-facial syndrome', 'Cockayne syndrome type 3']
14	14	GO:CC	GO:0043233	organelle lumen	6.983505256311277e-45	True	"""The internal volume enclosed by the membranes of a particular organelle; includes the volume enclosed by a single organelle membrane, e.g. endoplasmic reticulum lumen, or the volume enclosed by the innermost of the two lipid bilayers of an organelle envelope, e.g. nuclear lumen."" [GOC:jl, GOC:mah]"	5406	155	134	17376	0.864516129032258	0.024787273399926	query_1	['GO:0031974', 'GO:0043226']	['MYC', 'L3MBTL2', 'CDK5R1', 'NPLOC4', 'DDB1', 'RBX1', 'PCGF6', 'CUL3', 'CUL4A', 'KDM5B', 'RYBP', 'TFAP2B', 'KLC2', 'CITED2', 'EZH2', 'CCND2', 'RBL2', 'ESR1', 'ORC6', 'NEDD8', 'BTRC', 'E2F6', 'ERCC6', 'ORC5', 'CDK2', 'STAT3', 'USP24', 'CCNH', 'E2F1', 'RBBP4', 'MCM4', 'CCNA2', 'RAB27A', 'RING1', 'TFDP2', 'MCM2', 'UFD1', 'CUL1', 'TRRAP', 'EED', 'FOXG1', 'PKMYT1', 'USP37', 'CDK7', 'UBE2W', 'SMAD4', 'FOXO3', 'EHMT2', 'E2F5', 'CDK6', 'E2F4', 'YEATS4', 'ORC4', 'CCNE2', 'TFAP2A', 'COPS5', 'TFAP2C', 'SMAD1', 'RB1', 'SMAD3', 'PSMC5', 'CDC25B', 'VCP', 'ERCC8', 'SUZ12', 'PHC3', 'CDK5', 'EP300', 'CDK1', 'DNMT1', 'E2F2', 'CUL4B', 'CDKN1B', 'SMARCA4', 'CDKN2D', 'CITED4', 'CTCF', 'FOXO1', 'MGA', 'SKP1', 'TP53', 'SMAD2', 'HDAC2', 'SIN3A', 'MCM6', 'ORC1', 'CCNB1', 'RBL1', 'YAF2', 'RCOR1', 'MAX', 'PHC1', 'CDC6', 'KDM1A', 'CCNA1', 'CBX3', 'RUVBL1', 'EPC1', 'CDKN2A', 'OAZ3', 'AR', 'DDB2', 'SP1', 'KAT5', 'CCND3', 'ORC2', 'MNAT1', 'CTNNB1', 'YY1', 'SKP2', 'EHMT1', 'CDK4', 'CDKN1A', 'REST', 'CKS1B', 'TGIF1', 'GMNN', 'CREBBP', 'CAND1', 'PCGF2', 'CCND1', 'CDT1', 'HDAC1', 'CCNE1', 'BMI1', 'ORC3', 'MCM7', 'TFDP1', 'UBD', 'PCNA', 'KCTD1', 'RNF2', 'NUB1', 'AKT1']	['ERCC6', 'RAB27A', 'TFAP2A', 'ERCC8']	['Cockayne syndrome type 3', 'Griscelli syndrome type 2', 'Branchio-oculo-facial syndrome', 'Cockayne syndrome type 3']
15	15	GO:BP	GO:0051171	regulation of nitrogen compound metabolic process	1.0998898720222792e-42	True	"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving nitrogen or nitrogenous compounds."" [GOC:ai, GOC:tb]"	5234	155	132	17376	0.8516129032258064	0.0252197172334734	query_1	['GO:0006807', 'GO:0019222']	['MYC', 'L3MBTL2', 'CDK5R1', 'DDB1', 'RBX1', 'PCGF6', 'CUL3', 'CUL4A', 'CDKN2C', 'KDM5B', 'RYBP', 'FOXH1', 'TFAP2B', 'CITED2', 'EZH2', 'CCND2', 'AZIN1', 'RBL2', 'ESR1', 'NEDD8', 'NQO1', 'BTRC', 'E2F6', 'ERCC6', 'ORC5', 'CDK2', 'STAT3', 'CCNH', 'E2F1', 'RBBP4', 'MCM4', 'CCNA2', 'RING1', 'TFDP2', 'MCM2', 'TRRAP', 'EED', 'FOXG1', 'PKMYT1', 'USP37', 'CDK7', 'SMAD4', 'FOXO3', 'EHMT2', 'E2F5', 'CDK6', 'E2F4', 'YEATS4', 'CCNE2', 'TFAP2A', 'COPS5', 'TFAP2C', 'SMAD1', 'RB1', 'SMAD3', 'CDKN2B', 'PSMC5', 'CDC25B', 'VCP', 'ERCC8', 'SUZ12', 'PHC3', 'CDK5', 'EP300', 'CDK1', 'DNMT1', 'E2F2', 'CUL4B', 'CCNB2', 'CDKN1B', 'SMARCA4', 'CDKN2D', 'CITED4', 'CTCF', 'FOXO1', 'MGA', 'ODC1', 'SKP1', 'TP53', 'OAZ2', 'SMAD2', 'HDAC2', 'SIN3A', 'MCM6', 'CCNB1', 'RBL1', 'YAF2', 'RCOR1', 'MAX', 'PHC1', 'CDC6', 'KDM1A', 'CCNA1', 'CBX3', 'RUVBL1', 'EPC1', 'CDKN2A', 'OAZ3', 'AR', 'SP1', 'KAT5', 'CCND3', 'ORC2', 'MNAT1', 'CTNNB1', 'YY1', 'SKP2', 'EHMT1', 'CDK4', 'CDKN1A', 'OAZ1', 'REST', 'CKS1B', 'TGIF1', 'GMNN', 'SERTAD1', 'CREBBP', 'CAND1', 'PCGF2', 'CCND1', 'CDT1', 'HDAC1', 'CCNE1', 'BMI1', 'ORC3', 'MCM7', 'TFDP1', 'PCNA', 'KCTD1', 'RNF2', 'NUB1', 'AKT1']	['ERCC6', 'TFAP2A', 'ERCC8']	['Cockayne syndrome type 3', 'Branchio-oculo-facial syndrome', 'Cockayne syndrome type 3']
16	16	GO:BP	GO:0080090	regulation of primary metabolic process	1.6622155578953467e-41	True	"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways within a cell or an organism involving those compounds formed as a part of the normal anabolic and catabolic processes. These processes take place in most, if not all, cells of the organism."" [PMID:19211694]"	5398	155	132	17376	0.8516129032258064	0.0244535012967765	query_1	['GO:0019222', 'GO:0044238']	['MYC', 'L3MBTL2', 'CDK5R1', 'DDB1', 'RBX1', 'PCGF6', 'CUL3', 'CUL4A', 'CDKN2C', 'KDM5B', 'RYBP', 'FOXH1', 'TFAP2B', 'CITED2', 'EZH2', 'CCND2', 'AZIN1', 'RBL2', 'ESR1', 'NEDD8', 'NQO1', 'BTRC', 'E2F6', 'ERCC6', 'ORC5', 'CDK2', 'STAT3', 'CCNH', 'E2F1', 'RBBP4', 'MCM4', 'CCNA2', 'RING1', 'TFDP2', 'MCM2', 'TRRAP', 'EED', 'FOXG1', 'PKMYT1', 'USP37', 'CDK7', 'SMAD4', 'FOXO3', 'EHMT2', 'E2F5', 'CDK6', 'E2F4', 'YEATS4', 'CCNE2', 'TFAP2A', 'COPS5', 'TFAP2C', 'SMAD1', 'RB1', 'SMAD3', 'CDKN2B', 'PSMC5', 'CDC25B', 'VCP', 'ERCC8', 'SUZ12', 'PHC3', 'CDK5', 'EP300', 'CDK1', 'DNMT1', 'E2F2', 'CUL4B', 'CCNB2', 'CDKN1B', 'SMARCA4', 'CDKN2D', 'CITED4', 'CTCF', 'FOXO1', 'MGA', 'ODC1', 'SKP1', 'TP53', 'OAZ2', 'SMAD2', 'HDAC2', 'SIN3A', 'MCM6', 'CCNB1', 'RBL1', 'YAF2', 'RCOR1', 'MAX', 'PHC1', 'CDC6', 'KDM1A', 'CCNA1', 'CBX3', 'RUVBL1', 'EPC1', 'CDKN2A', 'OAZ3', 'AR', 'SP1', 'KAT5', 'CCND3', 'ORC2', 'MNAT1', 'CTNNB1', 'YY1', 'SKP2', 'EHMT1', 'CDK4', 'CDKN1A', 'OAZ1', 'REST', 'CKS1B', 'TGIF1', 'GMNN', 'SERTAD1', 'CREBBP', 'CAND1', 'PCGF2', 'CCND1', 'CDT1', 'HDAC1', 'CCNE1', 'BMI1', 'ORC3', 'MCM7', 'TFDP1', 'PCNA', 'KCTD1', 'RNF2', 'NUB1', 'AKT1']	['ERCC6', 'TFAP2A', 'ERCC8']	['Cockayne syndrome type 3', 'Branchio-oculo-facial syndrome', 'Cockayne syndrome type 3']
17	17	GO:BP	GO:0060255	regulation of macromolecule metabolic process	1.6622155578953467e-41	True	"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving macromolecules, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass."" [GOC:dph, GOC:tb]"	5738	155	135	17376	0.8709677419354839	0.0235273614499825	query_1	['GO:0019222', 'GO:0043170']	['MYC', 'L3MBTL2', 'CDK5R1', 'NPLOC4', 'DDB1', 'RBX1', 'PCGF6', 'CUL3', 'CUL4A', 'CDKN2C', 'KDM5B', 'RYBP', 'FOXH1', 'TFAP2B', 'CITED2', 'EZH2', 'CCND2', 'AZIN1', 'RBL2', 'ESR1', 'NEDD8', 'NQO1', 'BTRC', 'E2F6', 'ERCC6', 'ORC5', 'CDK2', 'STAT3', 'CCNH', 'E2F1', 'RBBP4', 'MCM4', 'CCNA2', 'RAB27A', 'RING1', 'TFDP2', 'MCM2', 'UFD1', 'TRRAP', 'EED', 'FOXG1', 'PKMYT1', 'USP37', 'CDK7', 'SMAD4', 'FOXO3', 'EHMT2', 'E2F5', 'CDK6', 'E2F4', 'YEATS4', 'CCNE2', 'TFAP2A', 'COPS5', 'TFAP2C', 'SMAD1', 'RB1', 'SMAD3', 'CDKN2B', 'PSMC5', 'CDC25B', 'VCP', 'ERCC8', 'SUZ12', 'PHC3', 'CDK5', 'EP300', 'CDK1', 'DNMT1', 'E2F2', 'CUL4B', 'CCNB2', 'CDKN1B', 'SMARCA4', 'CDKN2D', 'CITED4', 'CTCF', 'FOXO1', 'MGA', 'ODC1', 'SKP1', 'TP53', 'OAZ2', 'SMAD2', 'HDAC2', 'SIN3A', 'MCM6', 'CCNB1', 'RBL1', 'YAF2', 'RCOR1', 'MAX', 'PHC1', 'CDC6', 'KDM1A', 'CCNA1', 'CBX3', 'RUVBL1', 'EPC1', 'CDKN2A', 'OAZ3', 'AR', 'SP1', 'KAT5', 'CCND3', 'ORC2', 'MNAT1', 'CTNNB1', 'YY1', 'SKP2', 'EHMT1', 'CDK4', 'CDKN1A', 'OAZ1', 'REST', 'CKS1B', 'TGIF1', 'GMNN', 'SERTAD1', 'CREBBP', 'CAND1', 'PCGF2', 'CCND1', 'CDT1', 'HDAC1', 'CCNE1', 'BMI1', 'ORC3', 'MCM7', 'TFDP1', 'PCNA', 'KCTD1', 'RNF2', 'NUB1', 'AKT1']	['ERCC6', 'RAB27A', 'TFAP2A', 'ERCC8']	['Cockayne syndrome type 3', 'Griscelli syndrome type 2', 'Branchio-oculo-facial syndrome', 'Cockayne syndrome type 3']
18	18	REAC	REAC:R-HSA-8953750	Transcriptional Regulation by E2F6	8.043478867809234e-41	True	Transcriptional Regulation by E2F6	34	155	24	17376	0.1548387096774193	0.7058823529411765	query_1	['REAC:R-HSA-212436']	['L3MBTL2', 'PCGF6', 'RYBP', 'EZH2', 'E2F6', 'E2F1', 'RBBP4', 'RING1', 'TFDP2', 'EED', 'EHMT2', 'SUZ12', 'PHC3', 'MGA', 'YAF2', 'MAX', 'PHC1', 'CBX3', 'EPC1', 'EHMT1', 'PCGF2', 'BMI1', 'TFDP1', 'RNF2']	0	0
19	19	GO:BP	GO:0044772	mitotic cell cycle phase transition	1.1490682202789483e-39	True	"""The cell cycle process by which a cell commits to entering the next mitotic cell cycle phase."" [GOC:mtg_cell_cycle]"	446	155	51	17376	0.3290322580645161	0.1143497757847533	query_1	['GO:0044770', 'GO:1903047']	['MYC', 'DDB1', 'CUL3', 'CUL4A', 'CDKN2C', 'EZH2', 'CCND2', 'RBL2', 'E2F6', 'CDK2', 'CCNH', 'E2F1', 'CCNA2', 'CUL1', 'PKMYT1', 'USP37', 'CDK7', 'CDK6', 'E2F4', 'CCNE2', 'RB1', 'CDKN2B', 'CDC25B', 'CDK5', 'CDK1', 'E2F2', 'CUL4B', 'CCNB2', 'CDKN1B', 'SMARCA4', 'CDKN2D', 'TP53', 'SIN3A', 'ORC1', 'CCNB1', 'RBL1', 'CDC6', 'CCNA1', 'CDKN2A', 'CCND3', 'MNAT1', 'SKP2', 'CDK4', 'CDKN1A', 'CKS1B', 'CCND1', 'CDT1', 'CCNE1', 'TFDP1', 'UBD', 'AKT1']	0	0
20	20	GO:CC	GO:0005634	nucleus	1.4164398413549192e-39	True	"""A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."" [GOC:go_curators]"	7163	155	143	17376	0.9225806451612903	0.0199637023593466	query_1	['GO:0043231']	['MYC', 'L3MBTL2', 'KCTD15', 'CDK5R1', 'NPLOC4', 'DDB1', 'RBX1', 'PCGF6', 'CUL3', 'CUL4A', 'CDKN2C', 'KDM5B', 'RYBP', 'FOXH1', 'TFAP2B', 'KLC2', 'CITED2', 'EZH2', 'CCND2', 'AZIN1', 'RBL2', 'ESR1', 'ORC6', 'NEDD8', 'NQO1', 'BTRC', 'E2F6', 'ERCC6', 'ORC5', 'CDK2', 'STAT3', 'USP24', 'CCNH', 'E2F1', 'RBBP4', 'MCM4', 'CCNA2', 'RING1', 'TFDP2', 'MCM2', 'UFD1', 'CUL1', 'TRRAP', 'EED', 'FOXG1', 'PKMYT1', 'USP37', 'CDK7', 'UBE2W', 'SMAD4', 'FOXO3', 'EHMT2', 'E2F5', 'CDK6', 'E2F4', 'YEATS4', 'ORC4', 'CCNE2', 'TFAP2A', 'COPS5', 'TFAP2C', 'SMAD1', 'RB1', 'SMAD3', 'CDKN2B', 'PSMC5', 'CDC25B', 'VCP', 'ERCC8', 'SUZ12', 'PHC3', 'CDK5', 'EP300', 'CDK1', 'DNMT1', 'E2F2', 'CUL4B', 'CCNB2', 'CDKN1B', 'SMARCA4', 'CDKN2D', 'CITED4', 'CTCF', 'FOXO1', 'MGA', 'SKP1', 'TP53', 'OAZ2', 'SMAD2', 'HDAC2', 'SIN3A', 'MCM6', 'ORC1', 'CCNB1', 'RBL1', 'YAF2', 'RCOR1', 'MAX', 'PHC1', 'CDC6', 'KDM1A', 'CCNA1', 'CBX3', 'RUVBL1', 'EPC1', 'CDKN2A', 'OAZ3', 'AR', 'DDB2', 'SP1', 'KAT5', 'CCND3', 'ORC2', 'MNAT1', 'CTNNB1', 'YY1', 'SKP2', 'EHMT1', 'CDK4', 'CDKN1A', 'OAZ1', 'REST', 'CKS1B', 'TGIF1', 'GMNN', 'SERTAD1', 'CREBBP', 'CAND1', 'PCGF2', 'CCND1', 'CDT1', 'HDAC1', 'CCNE1', 'BMI1', 'ORC3', 'MCM7', 'TFDP1', 'UBD', 'PCNA', 'KCTD1', 'RNF2', 'NUB1', 'AKT1']	['ERCC6', 'TFAP2A', 'ERCC8']	['Cockayne syndrome type 3', 'Branchio-oculo-facial syndrome', 'Cockayne syndrome type 3']
21	21	GO:BP	GO:1903507	negative regulation of nucleic acid-templated transcription	3.037484344001555e-38	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of nucleic acid-templated transcription."" [GO_REF:0000058, GOC:pr, GOC:TermGenie, GOC:txnOH, GOC:vw]"	1251	155	72	17376	0.4645161290322581	0.0575539568345323	query_1	['GO:0097659', 'GO:1902679', 'GO:1903506']	['MYC', 'L3MBTL2', 'CDK5R1', 'PCGF6', 'CUL3', 'KDM5B', 'RYBP', 'FOXH1', 'TFAP2B', 'CITED2', 'EZH2', 'ESR1', 'BTRC', 'E2F6', 'CDK2', 'STAT3', 'E2F1', 'RBBP4', 'RING1', 'TFDP2', 'EED', 'FOXG1', 'SMAD4', 'FOXO3', 'EHMT2', 'CDK6', 'TFAP2A', 'TFAP2C', 'RB1', 'SMAD3', 'PSMC5', 'SUZ12', 'PHC3', 'CDK5', 'EP300', 'DNMT1', 'CDKN1B', 'SMARCA4', 'CTCF', 'FOXO1', 'TP53', 'SMAD2', 'HDAC2', 'SIN3A', 'RBL1', 'YAF2', 'RCOR1', 'MAX', 'PHC1', 'KDM1A', 'CBX3', 'EPC1', 'CDKN2A', 'AR', 'KAT5', 'CCND3', 'ORC2', 'CTNNB1', 'YY1', 'EHMT1', 'REST', 'TGIF1', 'GMNN', 'CREBBP', 'PCGF2', 'CCND1', 'HDAC1', 'CCNE1', 'BMI1', 'PCNA', 'KCTD1', 'RNF2']	['TFAP2A']	['Branchio-oculo-facial syndrome']
22	22	GO:BP	GO:0045892	negative regulation of DNA-templated transcription	3.037484344001555e-38	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"	1249	155	72	17376	0.4645161290322581	0.0576461168935148	query_1	['GO:0006351', 'GO:0006355', 'GO:1903507']	['MYC', 'L3MBTL2', 'CDK5R1', 'PCGF6', 'CUL3', 'KDM5B', 'RYBP', 'FOXH1', 'TFAP2B', 'CITED2', 'EZH2', 'ESR1', 'BTRC', 'E2F6', 'CDK2', 'STAT3', 'E2F1', 'RBBP4', 'RING1', 'TFDP2', 'EED', 'FOXG1', 'SMAD4', 'FOXO3', 'EHMT2', 'CDK6', 'TFAP2A', 'TFAP2C', 'RB1', 'SMAD3', 'PSMC5', 'SUZ12', 'PHC3', 'CDK5', 'EP300', 'DNMT1', 'CDKN1B', 'SMARCA4', 'CTCF', 'FOXO1', 'TP53', 'SMAD2', 'HDAC2', 'SIN3A', 'RBL1', 'YAF2', 'RCOR1', 'MAX', 'PHC1', 'KDM1A', 'CBX3', 'EPC1', 'CDKN2A', 'AR', 'KAT5', 'CCND3', 'ORC2', 'CTNNB1', 'YY1', 'EHMT1', 'REST', 'TGIF1', 'GMNN', 'CREBBP', 'PCGF2', 'CCND1', 'HDAC1', 'CCNE1', 'BMI1', 'PCNA', 'KCTD1', 'RNF2']	['TFAP2A']	['Branchio-oculo-facial syndrome']
23	23	GO:BP	GO:1902679	negative regulation of RNA biosynthetic process	4.970203396342572e-38	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of RNA biosynthetic process."" [GO:jl, GO_REF:0000058, GOC:TermGenie]"	1263	155	72	17376	0.4645161290322581	0.0570071258907363	query_1	['GO:0010558', 'GO:0031327', 'GO:0032774', 'GO:0051253', 'GO:2001141']	['MYC', 'L3MBTL2', 'CDK5R1', 'PCGF6', 'CUL3', 'KDM5B', 'RYBP', 'FOXH1', 'TFAP2B', 'CITED2', 'EZH2', 'ESR1', 'BTRC', 'E2F6', 'CDK2', 'STAT3', 'E2F1', 'RBBP4', 'RING1', 'TFDP2', 'EED', 'FOXG1', 'SMAD4', 'FOXO3', 'EHMT2', 'CDK6', 'TFAP2A', 'TFAP2C', 'RB1', 'SMAD3', 'PSMC5', 'SUZ12', 'PHC3', 'CDK5', 'EP300', 'DNMT1', 'CDKN1B', 'SMARCA4', 'CTCF', 'FOXO1', 'TP53', 'SMAD2', 'HDAC2', 'SIN3A', 'RBL1', 'YAF2', 'RCOR1', 'MAX', 'PHC1', 'KDM1A', 'CBX3', 'EPC1', 'CDKN2A', 'AR', 'KAT5', 'CCND3', 'ORC2', 'CTNNB1', 'YY1', 'EHMT1', 'REST', 'TGIF1', 'GMNN', 'CREBBP', 'PCGF2', 'CCND1', 'HDAC1', 'CCNE1', 'BMI1', 'PCNA', 'KCTD1', 'RNF2']	['TFAP2A']	['Branchio-oculo-facial syndrome']
