Representing term id	Representing term name	Representing term rank	cluster_1 term id	cluster_1 term name	cluster_1 term rank	cluster_2 term id	cluster_2 term name	cluster_2 term rank	cluster_3 term id	cluster_3 term name	cluster_3 term rank	cluster_4 term id	cluster_4 term name	cluster_4 term rank	cluster_5 term id	cluster_5 term name	cluster_5 term rank	cluster_6 term id	cluster_6 term name	cluster_6 term rank
						GO:0098732	macromolecule deacylation	524	GO:0098732	macromolecule deacylation	338									
			GO:0018209	peptidyl-serine modification	499							GO:0018209	peptidyl-serine modification	445	GO:0018209	peptidyl-serine modification	341			
												GO:0070534	protein K63-linked ubiquitination	359						
			GO:0070936	protein K48-linked ubiquitination	601	GO:0070936	protein K48-linked ubiquitination	417	GO:0070936	protein K48-linked ubiquitination	1683	GO:0070936	protein K48-linked ubiquitination	391						
						GO:0043414	macromolecule methylation	407	GO:0043414	macromolecule methylation	907									
						GO:0016571	histone methylation	411	GO:0016571	histone methylation	449									
			GO:0043687	post-translational protein modification	444	GO:0043687	post-translational protein modification	821												
			GO:0070213	protein auto-ADP-ribosylation	450															
						GO:0006515	protein quality control for misfolded or incompletely synthesized proteins	468												
						GO:0045116	protein neddylation	469												
			GO:0016578	histone deubiquitination	474				GO:0016578	histone deubiquitination	1735									
						GO:0051438	regulation of ubiquitin-protein transferase activity	532	GO:0051438	regulation of ubiquitin-protein transferase activity	1572	GO:0051438	regulation of ubiquitin-protein transferase activity	876						
			GO:0070536	protein K63-linked deubiquitination	538				GO:0070536	protein K63-linked deubiquitination	2006	GO:0070536	protein K63-linked deubiquitination	548						
						GO:0006479	protein methylation	554	GO:0006479	protein methylation	614									
						GO:0008213	protein alkylation	555	GO:0008213	protein alkylation	613									
									GO:0034969	histone arginine methylation	557									
									GO:0018216	peptidyl-arginine methylation	578									
						GO:0034968	histone lysine methylation	600	GO:0034968	histone lysine methylation	991									
			GO:0043388	positive regulation of DNA binding	683				GO:0043388	positive regulation of DNA binding	616									
												GO:0006470	protein dephosphorylation	618						
															GO:0018401	peptidyl-proline hydroxylation to 4-hydroxy-L-proline	630			
			GO:0043392	negative regulation of DNA binding	645	GO:0043392	negative regulation of DNA binding	699	GO:0043392	negative regulation of DNA binding	1113									
									GO:0018195	peptidyl-arginine modification	647									
						GO:0018022	peptidyl-lysine methylation	669	GO:0018022	peptidyl-lysine methylation	1122									
									GO:0097264	self proteolysis	1335	GO:0097264	self proteolysis	686						
						GO:2000677	regulation of transcription regulatory region DNA binding	711	GO:2000677	regulation of transcription regulatory region DNA binding	1139									
						GO:2000679	positive regulation of transcription regulatory region DNA binding	723	GO:2000679	positive regulation of transcription regulatory region DNA binding	1304									
															GO:0019511	peptidyl-proline hydroxylation	787			
						GO:0035019	somatic stem cell population maintenance	839	GO:0035019	somatic stem cell population maintenance	1073									
									GO:0018210	peptidyl-threonine modification	1916	GO:0018210	peptidyl-threonine modification	941						
												GO:0061684	chaperone-mediated autophagy	1074						
															GO:0018126	protein hydroxylation	1075			
												GO:0005976	polysaccharide metabolic process	1095						
															GO:0043162	ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway	1281			
									GO:0051568	histone H3-K4 methylation	1315									
															GO:0018158	protein oxidation	1356			
															GO:0018208	peptidyl-proline modification	1552			
									GO:0018023	peptidyl-lysine trimethylation	1590									
									GO:0043966	histone H3 acetylation	1597									
									GO:0016926	protein desumoylation	1781									
									GO:0031365	N-terminal protein amino acid modification	1817									
GO:0044093	positive regulation of molecular function	56
			GO:0044093	positive regulation of molecular function	242	GO:0044093	positive regulation of molecular function	277	GO:0044093	positive regulation of molecular function	241	GO:0044093	positive regulation of molecular function	67	GO:0044093	positive regulation of molecular function	56			
			GO:0032781	positive regulation of ATP-dependent activity	459															
						GO:0051099	positive regulation of binding	714	GO:0051099	positive regulation of binding	517									
									GO:0032092	positive regulation of protein binding	1573									
GO:0035295	tube development	57
						GO:0035295	tube development	673	GO:0035295	tube development	147				GO:0035295	tube development	57			
									GO:0030323	respiratory tube development	662				GO:0030323	respiratory tube development	327			
GO:0071840	cellular component organization or biogenesis	57
			GO:0071840	cellular component organization or biogenesis	104	GO:0071840	cellular component organization or biogenesis	250	GO:0071840	cellular component organization or biogenesis	673	GO:0071840	cellular component organization or biogenesis	567	GO:0071840	cellular component organization or biogenesis	118	GO:0071840	cellular component organization or biogenesis	57
			GO:0044085	cellular component biogenesis	335	GO:0044085	cellular component biogenesis	1091	GO:0044085	cellular component biogenesis	879	GO:0044085	cellular component biogenesis	418	GO:0044085	cellular component biogenesis	309	GO:0044085	cellular component biogenesis	96
																		GO:0044091	membrane biogenesis	244
						GO:0044087	regulation of cellular component biogenesis	828	GO:0044087	regulation of cellular component biogenesis	906	GO:0044087	regulation of cellular component biogenesis	292	GO:0044087	regulation of cellular component biogenesis	280			
						GO:0044089	positive regulation of cellular component biogenesis	774	GO:0044089	positive regulation of cellular component biogenesis	1161	GO:0044089	positive regulation of cellular component biogenesis	450	GO:0044089	positive regulation of cellular component biogenesis	358			
			GO:0042254	ribosome biogenesis	535															
			GO:0022613	ribonucleoprotein complex biogenesis	643															
GO:0048522	positive regulation of cellular process	58
			GO:0048522	positive regulation of cellular process	246	GO:0048522	positive regulation of cellular process	105	GO:0048522	positive regulation of cellular process	58	GO:0048522	positive regulation of cellular process	99	GO:0048522	positive regulation of cellular process	72			
			GO:0008284	positive regulation of cell population proliferation	650	GO:0008284	positive regulation of cell population proliferation	113	GO:0008284	positive regulation of cell population proliferation	119	GO:0008284	positive regulation of cell population proliferation	404	GO:0008284	positive regulation of cell population proliferation	127			
						GO:0045597	positive regulation of cell differentiation	365	GO:0045597	positive regulation of cell differentiation	113	GO:0045597	positive regulation of cell differentiation	720	GO:0045597	positive regulation of cell differentiation	372			
			GO:0048146	positive regulation of fibroblast proliferation	514	GO:0048146	positive regulation of fibroblast proliferation	158	GO:0048146	positive regulation of fibroblast proliferation	468				GO:0048146	positive regulation of fibroblast proliferation	721			
						GO:0010720	positive regulation of cell development	985	GO:0010720	positive regulation of cell development	307	GO:0010720	positive regulation of cell development	741	GO:0010720	positive regulation of cell development	353			
												GO:0032946	positive regulation of mononuclear cell proliferation	373	GO:0032946	positive regulation of mononuclear cell proliferation	1117			
												GO:0070665	positive regulation of leukocyte proliferation	401	GO:0070665	positive regulation of leukocyte proliferation	740			
															GO:0001938	positive regulation of endothelial cell proliferation	421			
						GO:0050679	positive regulation of epithelial cell proliferation	643	GO:0050679	positive regulation of epithelial cell proliferation	457				GO:0050679	positive regulation of epithelial cell proliferation	483			
						GO:0048661	positive regulation of smooth muscle cell proliferation	992	GO:0048661	positive regulation of smooth muscle cell proliferation	1528	GO:0048661	positive regulation of smooth muscle cell proliferation	651	GO:0048661	positive regulation of smooth muscle cell proliferation	737			
															GO:0051781	positive regulation of cell division	676			
			GO:0002328	pro-B cell differentiation	703															
									GO:2000179	positive regulation of neural precursor cell proliferation	762				GO:2000179	positive regulation of neural precursor cell proliferation	1086			
									GO:0045663	positive regulation of myoblast differentiation	821									
						GO:2000648	positive regulation of stem cell proliferation	1008	GO:2000648	positive regulation of stem cell proliferation	1345				GO:2000648	positive regulation of stem cell proliferation	1166			
						GO:0042753	positive regulation of circadian rhythm	1077				GO:0042753	positive regulation of circadian rhythm	1110						
									GO:0051152	positive regulation of smooth muscle cell differentiation	1286									
									GO:0045669	positive regulation of osteoblast differentiation	1303									
									GO:0051149	positive regulation of muscle cell differentiation	1308									
									GO:2000738	positive regulation of stem cell differentiation	1630									
									GO:0051155	positive regulation of striated muscle cell differentiation	1646									
GO:0006807	nitrogen compound metabolic process	59
			GO:0006807	nitrogen compound metabolic process	67	GO:0006807	nitrogen compound metabolic process	59	GO:0006807	nitrogen compound metabolic process	61	GO:0006807	nitrogen compound metabolic process	306						
						GO:1901564	organonitrogen compound metabolic process	147	GO:1901564	organonitrogen compound metabolic process	288	GO:1901564	organonitrogen compound metabolic process	147	GO:1901564	organonitrogen compound metabolic process	558	GO:1901564	organonitrogen compound metabolic process	309
																		GO:0043603	amide metabolic process	158
																		GO:0006518	peptide metabolic process	168
			GO:1901565	organonitrogen compound catabolic process	391	GO:1901565	organonitrogen compound catabolic process	212	GO:1901565	organonitrogen compound catabolic process	681	GO:1901565	organonitrogen compound catabolic process	342						
						GO:0006595	polyamine metabolic process	281												
												GO:0046209	nitric oxide metabolic process	632	GO:0046209	nitric oxide metabolic process	596			
												GO:2001057	reactive nitrogen species metabolic process	638	GO:2001057	reactive nitrogen species metabolic process	601			
						GO:0061377	mammary gland lobule development	647	GO:0061377	mammary gland lobule development	1607									
						GO:0060749	mammary gland alveolus development	648	GO:0060749	mammary gland alveolus development	1602									
									GO:0007530	sex determination	687									
									GO:0030238	male sex determination	721									
						GO:0006576	biogenic amine metabolic process	743												
						GO:0009308	amine metabolic process	882												
												GO:0009071	serine family amino acid catabolic process	1024						
												GO:0006544	glycine metabolic process	1043						
									GO:0036151	phosphatidylcholine acyl-chain remodeling	1989									
GO:0044237	cellular metabolic process	60
			GO:0044237	cellular metabolic process	60	GO:0044237	cellular metabolic process	66	GO:0044237	cellular metabolic process	73	GO:0044237	cellular metabolic process	395						
												GO:0044248	cellular catabolic process	231				GO:0044248	cellular catabolic process	89
						GO:0006796	phosphate-containing compound metabolic process	309	GO:0006796	phosphate-containing compound metabolic process	424	GO:0006796	phosphate-containing compound metabolic process	405	GO:0006796	phosphate-containing compound metabolic process	110			
						GO:0006793	phosphorus metabolic process	318	GO:0006793	phosphorus metabolic process	438	GO:0006793	phosphorus metabolic process	415	GO:0006793	phosphorus metabolic process	115			
																		GO:0000038	very long-chain fatty acid metabolic process	124
									GO:0061919	process utilizing autophagic mechanism	1744	GO:0061919	process utilizing autophagic mechanism	161				GO:0061919	process utilizing autophagic mechanism	160
									GO:0006914	autophagy	1743	GO:0006914	autophagy	162				GO:0006914	autophagy	161
																		GO:0006635	fatty acid beta-oxidation	205
												GO:0016236	macroautophagy	767				GO:0016236	macroautophagy	208
																		GO:0009062	fatty acid catabolic process	252
																		GO:0019395	fatty acid oxidation	261
																		GO:0034440	lipid oxidation	273
																		GO:0072329	monocarboxylic acid catabolic process	302
			GO:0051340	regulation of ligase activity	484															
			GO:1902036	regulation of hematopoietic stem cell differentiation	540	GO:1902036	regulation of hematopoietic stem cell differentiation	1027												
												GO:0061912	selective autophagy	552						
												GO:0072593	reactive oxygen species metabolic process	906	GO:0072593	reactive oxygen species metabolic process	628			
						GO:0010918	positive regulation of mitochondrial membrane potential	878	GO:0010918	positive regulation of mitochondrial membrane potential	1900	GO:0010918	positive regulation of mitochondrial membrane potential	663						
												GO:0016311	dephosphorylation	788						
									GO:0042180	cellular ketone metabolic process	867									
												GO:0006690	icosanoid metabolic process	924						
															GO:0046488	phosphatidylinositol metabolic process	1131			
															GO:0006801	superoxide metabolic process	1200			
									GO:0006090	pyruvate metabolic process	1829									
GO:0032501	multicellular organismal process	60
						GO:0032501	multicellular organismal process	614	GO:0032501	multicellular organismal process	208	GO:0032501	multicellular organismal process	344	GO:0032501	multicellular organismal process	60			
			GO:0007275	multicellular organism development	615	GO:0007275	multicellular organism development	242	GO:0007275	multicellular organism development	100	GO:0007275	multicellular organism development	947	GO:0007275	multicellular organism development	66			
						GO:0001775	cell activation	965	GO:0001775	cell activation	556	GO:0001775	cell activation	236	GO:0001775	cell activation	130			
									GO:0090132	epithelium migration	765				GO:0090132	epithelium migration	135			
									GO:0090130	tissue migration	782				GO:0090130	tissue migration	138			
			GO:0009790	embryo development	352	GO:0009790	embryo development	236	GO:0009790	embryo development	158				GO:0009790	embryo development	249			
						GO:0035265	organ growth	388	GO:0035265	organ growth	175				GO:0035265	organ growth	1447			
			GO:0043009	chordate embryonic development	295	GO:0043009	chordate embryonic development	415	GO:0043009	chordate embryonic development	194				GO:0043009	chordate embryonic development	674			
			GO:0009792	embryo development ending in birth or egg hatching	289	GO:0009792	embryo development ending in birth or egg hatching	382	GO:0009792	embryo development ending in birth or egg hatching	204				GO:0009792	embryo development ending in birth or egg hatching	716			
						GO:0048568	embryonic organ development	827	GO:0048568	embryonic organ development	212				GO:0048568	embryonic organ development	503			
									GO:0001503	ossification	220				GO:0001503	ossification	545			
						GO:0019827	stem cell population maintenance	293	GO:0019827	stem cell population maintenance	226									
						GO:0098727	maintenance of cell number	255	GO:0098727	maintenance of cell number	231									
			GO:0035264	multicellular organism growth	236	GO:0035264	multicellular organism growth	814	GO:0035264	multicellular organism growth	434									
			GO:0007389	pattern specification process	709	GO:0007389	pattern specification process	343	GO:0007389	pattern specification process	247									
			GO:0001701	in utero embryonic development	323	GO:0001701	in utero embryonic development	345	GO:0001701	in utero embryonic development	253	GO:0001701	in utero embryonic development	1035	GO:0001701	in utero embryonic development	612			
									GO:0007611	learning or memory	945				GO:0007611	learning or memory	875	GO:0007611	learning or memory	253
															GO:0050817	coagulation	259			
			GO:0003002	regionalization	642	GO:0003002	regionalization	349	GO:0003002	regionalization	280									
						GO:0001649	osteoblast differentiation	913	GO:0001649	osteoblast differentiation	290				GO:0001649	osteoblast differentiation	1173			
			GO:0009952	anterior/posterior pattern specification	712	GO:0009952	anterior/posterior pattern specification	291	GO:0009952	anterior/posterior pattern specification	309									
									GO:0050890	cognition	1109				GO:0050890	cognition	1074	GO:0050890	cognition	298
						GO:0045667	regulation of osteoblast differentiation	929	GO:0045667	regulation of osteoblast differentiation	357				GO:0045667	regulation of osteoblast differentiation	1249			
			GO:0035282	segmentation	360	GO:0035282	segmentation	822	GO:0035282	segmentation	483									
			GO:0061053	somite development	372	GO:0061053	somite development	1014	GO:0061053	somite development	397									
			GO:0032504	multicellular organism reproduction	647	GO:0032504	multicellular organism reproduction	383	GO:0032504	multicellular organism reproduction	1252									
						GO:0048736	appendage development	725	GO:0048736	appendage development	392									
						GO:0060173	limb development	724	GO:0060173	limb development	393									
			GO:0048609	multicellular organismal reproductive process	610	GO:0048609	multicellular organismal reproductive process	400	GO:0048609	multicellular organismal reproductive process	1503									
						GO:0010721	negative regulation of cell development	517	GO:0010721	negative regulation of cell development	431				GO:0010721	negative regulation of cell development	819			
			GO:0001832	blastocyst growth	435															
									GO:0060249	anatomical structure homeostasis	1620				GO:0060249	anatomical structure homeostasis	438			
									GO:0001894	tissue homeostasis	1618				GO:0001894	tissue homeostasis	439			
						GO:0048871	multicellular organismal homeostasis	1052	GO:0048871	multicellular organismal homeostasis	605	GO:0048871	multicellular organismal homeostasis	861	GO:0048871	multicellular organismal homeostasis	442			
						GO:0003300	cardiac muscle hypertrophy	454	GO:0003300	cardiac muscle hypertrophy	672									
						GO:0014897	striated muscle hypertrophy	462	GO:0014897	striated muscle hypertrophy	683									
			GO:0007276	gamete generation	597	GO:0007276	gamete generation	466	GO:0007276	gamete generation	1848									
															GO:0042310	vasoconstriction	467			
									GO:0003013	circulatory system process	1206				GO:0003013	circulatory system process	475			
						GO:0014896	muscle hypertrophy	478	GO:0014896	muscle hypertrophy	694									
									GO:0008015	blood circulation	1203				GO:0008015	blood circulation	489			
						GO:0009798	axis specification	734	GO:0009798	axis specification	508									
						GO:0048872	homeostasis of number of cells	747	GO:0048872	homeostasis of number of cells	741	GO:0048872	homeostasis of number of cells	535						
									GO:0003008	system process	909				GO:0003008	system process	543			
															GO:0003018	vascular process in circulatory system	562			
			GO:0046661	male sex differentiation	599	GO:0046661	male sex differentiation	694	GO:0046661	male sex differentiation	575									
			GO:0048512	circadian behavior	589				GO:0048512	circadian behavior	1629									
						GO:0001942	hair follicle development	1039	GO:0001942	hair follicle development	599	GO:0001942	hair follicle development	1051						
									GO:0060972	left/right pattern formation	604									
			GO:0007622	rhythmic behavior	608				GO:0007622	rhythmic behavior	1312									
						GO:0009855	determination of bilateral symmetry	1009	GO:0009855	determination of bilateral symmetry	612									
						GO:0043586	tongue development	618	GO:0043586	tongue development	1553									
						GO:0022405	hair cycle process	1060	GO:0022405	hair cycle process	618	GO:0022405	hair cycle process	1068						
						GO:0022404	molting cycle process	1061	GO:0022404	molting cycle process	619	GO:0022404	molting cycle process	1071						
						GO:0009799	specification of symmetry	1019	GO:0009799	specification of symmetry	620									
						GO:0009880	embryonic pattern specification	630	GO:0009880	embryonic pattern specification	624				GO:0009880	embryonic pattern specification	1400			
			GO:0002066	columnar/cuboidal epithelial cell development	630				GO:0002066	columnar/cuboidal epithelial cell development	864	GO:0002066	columnar/cuboidal epithelial cell development	1066						
			GO:0046546	development of primary male sexual characteristics	635	GO:0046546	development of primary male sexual characteristics	796	GO:0046546	development of primary male sexual characteristics	692									
			GO:0001824	blastocyst development	641				GO:0001824	blastocyst development	1849									
															GO:0035633	maintenance of blood-brain barrier	644			
			GO:0045137	development of primary sexual characteristics	648				GO:0045137	development of primary sexual characteristics	723									
									GO:0045668	negative regulation of osteoblast differentiation	655									
			GO:0007292	female gamete generation	656															
															GO:0046849	bone remodeling	678			
															GO:0033688	regulation of osteoblast proliferation	685			
									GO:0097150	neuronal stem cell population maintenance	688									
															GO:0035296	regulation of tube diameter	695			
															GO:0097746	blood vessel diameter maintenance	696			
															GO:0035150	regulation of tube size	698			
									GO:0007368	determination of left/right symmetry	700									
															GO:0045453	bone resorption	705			
									GO:0042633	hair cycle	739	GO:0042633	hair cycle	1175						
									GO:0042303	molting cycle	740	GO:0042303	molting cycle	1174						
						GO:0060135	maternal process involved in female pregnancy	758	GO:0060135	maternal process involved in female pregnancy	1539									
									GO:0007610	behavior	802									
												GO:0048569	post-embryonic animal organ development	803	GO:0048569	post-embryonic animal organ development	1207			
															GO:0043129	surfactant homeostasis	829			
						GO:0048640	negative regulation of developmental growth	833	GO:0048640	negative regulation of developmental growth	1020									
															GO:0006939	smooth muscle contraction	916			
									GO:0048771	tissue remodeling	926	GO:0048771	tissue remodeling	942	GO:0048771	tissue remodeling	974			
									GO:0002068	glandular epithelial cell development	1149	GO:0002068	glandular epithelial cell development	926						
									GO:0072148	epithelial cell fate commitment	955									
						GO:0000578	embryonic axis specification	958	GO:0000578	embryonic axis specification	1270									
															GO:0003044	regulation of systemic arterial blood pressure mediated by a chemical signal	971			
															GO:0050877	nervous system process	1000			
									GO:0046545	development of primary female sexual characteristics	1004									
						GO:0022412	cellular process involved in reproduction in multicellular organism	1005												
															GO:0035162	embryonic hemopoiesis	1009			
															GO:0001990	regulation of systemic arterial blood pressure by hormone	1048			
									GO:0030219	megakaryocyte differentiation	1061									
						GO:0007283	spermatogenesis	1066												
															GO:0050954	sensory perception of mechanical stimulus	1067			
						GO:0048339	paraxial mesoderm development	1070	GO:0048339	paraxial mesoderm development	1115									
									GO:0009791	post-embryonic development	1638	GO:0009791	post-embryonic development	1080						
															GO:0008217	regulation of blood pressure	1092			
															GO:0007585	respiratory gaseous exchange by respiratory system	1095			
															GO:0050886	endocrine process	1104			
									GO:0001659	temperature homeostasis	1112									
									GO:0046660	female sex differentiation	1129									
									GO:0042698	ovulation cycle	1130									
															GO:0003073	regulation of systemic arterial blood pressure	1138			
									GO:0044703	multi-organism reproductive process	1741				GO:0044703	multi-organism reproductive process	1179			
									GO:2000647	negative regulation of stem cell proliferation	1222	GO:2000647	negative regulation of stem cell proliferation	1182						
									GO:0009948	anterior/posterior axis specification	1191									
									GO:0007565	female pregnancy	1582				GO:0007565	female pregnancy	1191			
									GO:0061515	myeloid cell development	1224									
									GO:0009953	dorsal/ventral pattern formation	1264									
									GO:0044706	multi-multicellular organism process	1820				GO:0044706	multi-multicellular organism process	1277			
									GO:0001892	embryonic placenta development	1594				GO:0001892	embryonic placenta development	1324			
															GO:0097242	amyloid-beta clearance	1331			
															GO:0003071	renal system process involved in regulation of systemic arterial blood pressure	1370			
									GO:0070986	left/right axis specification	1381									
									GO:0003015	heart process	1813				GO:0003015	heart process	1390			
									GO:0007613	memory	1912				GO:0007613	memory	1427			
									GO:0048820	hair follicle maturation	1428									
									GO:0022602	ovulation cycle process	1453									
									GO:0045475	locomotor rhythm	1465									
															GO:0001556	oocyte maturation	1467			
									GO:0003012	muscle system process	1483									
															GO:0019233	sensory perception of pain	1483			
									GO:0007616	long-term memory	1490									
															GO:0043114	regulation of vascular permeability	1511			
															GO:0007612	learning	1515			
															GO:0035640	exploration behavior	1524			
									GO:0008306	associative learning	1536									
									GO:0030534	adult behavior	1565									
															GO:0016202	regulation of striated muscle tissue development	1617			
									GO:0060216	definitive hemopoiesis	1634									
									GO:0097009	energy homeostasis	1647									
															GO:0006936	muscle contraction	1662			
									GO:0060711	labyrinthine layer development	1753									
									GO:0060706	cell differentiation involved in embryonic placenta development	1796									
									GO:0097709	connective tissue replacement	1896									
									GO:0030282	bone mineralization	1913									
									GO:0048873	homeostasis of number of cells within a tissue	1923									
									GO:0001967	suckling behavior	1942									
									GO:0060707	trophoblast giant cell differentiation	1986									
									GO:0060712	spongiotrophoblast layer development	1988									
GO:0048518	positive regulation of biological process	62
			GO:0048518	positive regulation of biological process	283	GO:0048518	positive regulation of biological process	111	GO:0048518	positive regulation of biological process	62	GO:0048518	positive regulation of biological process	66	GO:0048518	positive regulation of biological process	67	GO:0048518	positive regulation of biological process	256
						GO:0051094	positive regulation of developmental process	316	GO:0051094	positive regulation of developmental process	75	GO:0051094	positive regulation of developmental process	886	GO:0051094	positive regulation of developmental process	214			
						GO:2000243	positive regulation of reproductive process	706	GO:2000243	positive regulation of reproductive process	579									
									GO:0045927	positive regulation of growth	815				GO:0045927	positive regulation of growth	623			
									GO:0048639	positive regulation of developmental growth	1010				GO:0048639	positive regulation of developmental growth	689			
						GO:0070341	fat cell proliferation	906	GO:0070341	fat cell proliferation	1949									
									GO:0048643	positive regulation of skeletal muscle tissue development	1194									
									GO:1901863	positive regulation of muscle tissue development	1300									
									GO:0048641	regulation of skeletal muscle tissue development	1355									
									GO:0010743	regulation of macrophage derived foam cell differentiation	1409									
									GO:0045684	positive regulation of epidermis development	1413									
GO:0065009	regulation of molecular function	63
			GO:0065009	regulation of molecular function	225	GO:0065009	regulation of molecular function	114	GO:0065009	regulation of molecular function	134	GO:0065009	regulation of molecular function	63	GO:0065009	regulation of molecular function	121			
			GO:0050790	regulation of catalytic activity	215	GO:0050790	regulation of catalytic activity	144	GO:0050790	regulation of catalytic activity	332	GO:0050790	regulation of catalytic activity	115	GO:0050790	regulation of catalytic activity	64			
			GO:0051338	regulation of transferase activity	171	GO:0051338	regulation of transferase activity	115	GO:0051338	regulation of transferase activity	229	GO:0051338	regulation of transferase activity	280	GO:0051338	regulation of transferase activity	84			
									GO:0051336	regulation of hydrolase activity	1567	GO:0051336	regulation of hydrolase activity	179	GO:0051336	regulation of hydrolase activity	166			
			GO:0051095	regulation of helicase activity	199	GO:0051095	regulation of helicase activity	490	GO:0051095	regulation of helicase activity	1339									
			GO:0044092	negative regulation of molecular function	458	GO:0044092	negative regulation of molecular function	285	GO:0044092	negative regulation of molecular function	455	GO:0044092	negative regulation of molecular function	225						
			GO:0051098	regulation of binding	497	GO:0051098	regulation of binding	311	GO:0051098	regulation of binding	227	GO:0051098	regulation of binding	1147	GO:0051098	regulation of binding	1177			
			GO:0051348	negative regulation of transferase activity	309	GO:0051348	negative regulation of transferase activity	677	GO:0051348	negative regulation of transferase activity	564	GO:0051348	negative regulation of transferase activity	887						
			GO:0043462	regulation of ATP-dependent activity	340															
			GO:0051101	regulation of DNA binding	395	GO:0051101	regulation of DNA binding	381	GO:0051101	regulation of DNA binding	403									
									GO:0060191	regulation of lipase activity	1929				GO:0060191	regulation of lipase activity	435			
			GO:0043086	negative regulation of catalytic activity	438	GO:0043086	negative regulation of catalytic activity	574	GO:0043086	negative regulation of catalytic activity	1022	GO:0043086	negative regulation of catalytic activity	596	GO:0043086	negative regulation of catalytic activity	1651			
															GO:0010517	regulation of phospholipase activity	445			
															GO:0043087	regulation of GTPase activity	547			
			GO:0050999	regulation of nitric-oxide synthase activity	561															
			GO:0051100	negative regulation of binding	567	GO:0051100	negative regulation of binding	860	GO:0051100	negative regulation of binding	877	GO:0051100	negative regulation of binding	1128						
			GO:0032780	negative regulation of ATP-dependent activity	603	GO:0032780	negative regulation of ATP-dependent activity	664	GO:0032780	negative regulation of ATP-dependent activity	1633									
			GO:0032768	regulation of monooxygenase activity	638							GO:0032768	regulation of monooxygenase activity	1083						
			GO:0032091	negative regulation of protein binding	708				GO:0032091	negative regulation of protein binding	1624									
												GO:0051346	negative regulation of hydrolase activity	780	GO:0051346	negative regulation of hydrolase activity	1593			
									GO:0043393	regulation of protein binding	809				GO:0043393	regulation of protein binding	1014			
GO:0048523	negative regulation of cellular process	64
			GO:0048523	negative regulation of cellular process	158	GO:0048523	negative regulation of cellular process	64	GO:0048523	negative regulation of cellular process	71	GO:0048523	negative regulation of cellular process	204	GO:0048523	negative regulation of cellular process	378			
						GO:0045596	negative regulation of cell differentiation	235	GO:0045596	negative regulation of cell differentiation	85				GO:0045596	negative regulation of cell differentiation	762			
						GO:0008285	negative regulation of cell population proliferation	202	GO:0008285	negative regulation of cell population proliferation	206	GO:0008285	negative regulation of cell population proliferation	1183	GO:0008285	negative regulation of cell population proliferation	837			
						GO:0051148	negative regulation of muscle cell differentiation	531	GO:0051148	negative regulation of muscle cell differentiation	426									
						GO:0051154	negative regulation of striated muscle cell differentiation	891	GO:0051154	negative regulation of striated muscle cell differentiation	545									
						GO:0045599	negative regulation of fat cell differentiation	1083	GO:0045599	negative regulation of fat cell differentiation	570									
						GO:2000737	negative regulation of stem cell differentiation	736	GO:2000737	negative regulation of stem cell differentiation	760									
						GO:0050680	negative regulation of epithelial cell proliferation	1034	GO:0050680	negative regulation of epithelial cell proliferation	900									
									GO:0048147	negative regulation of fibroblast proliferation	1529	GO:0048147	negative regulation of fibroblast proliferation	944						
						GO:0051782	negative regulation of cell division	1026												
									GO:1904706	negative regulation of vascular associated smooth muscle cell proliferation	1320									
									GO:0010832	negative regulation of myotube differentiation	1422									
									GO:0045662	negative regulation of myoblast differentiation	1728									
									GO:0048662	negative regulation of smooth muscle cell proliferation	1868									
GO:0050793	regulation of developmental process	64
						GO:0050793	regulation of developmental process	239	GO:0050793	regulation of developmental process	64	GO:0050793	regulation of developmental process	667	GO:0050793	regulation of developmental process	137			
						GO:0045595	regulation of cell differentiation	209	GO:0045595	regulation of cell differentiation	70	GO:0045595	regulation of cell differentiation	577	GO:0045595	regulation of cell differentiation	345			
						GO:0051093	negative regulation of developmental process	153	GO:0051093	negative regulation of developmental process	72				GO:0051093	negative regulation of developmental process	634			
						GO:0060284	regulation of cell development	321	GO:0060284	regulation of cell development	171	GO:0060284	regulation of cell development	417	GO:0060284	regulation of cell development	385			
						GO:0048638	regulation of developmental growth	513	GO:0048638	regulation of developmental growth	265				GO:0048638	regulation of developmental growth	622			
			GO:2000736	regulation of stem cell differentiation	627	GO:2000736	regulation of stem cell differentiation	282	GO:2000736	regulation of stem cell differentiation	277									
						GO:0051147	regulation of muscle cell differentiation	1037	GO:0051147	regulation of muscle cell differentiation	319									
									GO:0045661	regulation of myoblast differentiation	498									
						GO:0010717	regulation of epithelial to mesenchymal transition	561	GO:0010717	regulation of epithelial to mesenchymal transition	798				GO:0010717	regulation of epithelial to mesenchymal transition	999			
									GO:0051153	regulation of striated muscle cell differentiation	562									
						GO:0010453	regulation of cell fate commitment	582	GO:0010453	regulation of cell fate commitment	1569									
									GO:0045598	regulation of fat cell differentiation	695									
									GO:0045682	regulation of epidermis development	997									
									GO:0051150	regulation of smooth muscle cell differentiation	1078									
									GO:1901861	regulation of muscle tissue development	1373									
									GO:1901532	regulation of hematopoietic progenitor cell differentiation	1548									
									GO:0010830	regulation of myotube differentiation	1644									
GO:0048513	animal organ development	66
						GO:0048513	animal organ development	254	GO:0048513	animal organ development	66	GO:0048513	animal organ development	855	GO:0048513	animal organ development	105			
